sample_index,batch_size,inference_time_sec,predicted_class,true_class,correct,exit_id
58,1,0.9628965854644775,5,3,0,
59,1,0.9683935642242432,3,5,0,
60,1,1.0670392513275146,4,4,1,
61,1,0.9458682537078857,7,7,1,
62,1,0.8935797214508057,5,5,1,
63,1,0.9403872489929199,2,2,1,
64,1,0.9428818225860596,0,0,1,
65,1,1.0086214542388916,9,9,1,
66,1,1.0201971530914307,7,7,1,
67,1,0.9488480091094971,3,3,1,
68,1,0.942629337310791,9,1,0,
69,1,0.9473397731781006,8,8,1,
70,1,0.9513709545135498,2,5,0,
71,1,0.946007251739502,5,5,1,
72,1,1.0354416370391846,2,2,1,
73,1,0.9363193511962891,4,4,1,
74,1,0.9009413719177246,6,6,1,
75,1,1.0538420677185059,9,9,1,
76,1,0.882408618927002,6,6,1,
77,1,0.9381875991821289,6,6,1,
78,1,1.0507614612579346,4,4,1,
79,1,0.9026913642883301,1,1,1,
80,1,1.0358855724334717,5,5,1,
81,1,0.953848123550415,8,8,1,
82,1,0.9481356143951416,7,7,1,
83,1,1.0400042533874512,7,7,1,
84,1,0.9970650672912598,4,4,1,
85,1,0.9421381950378418,7,7,1,
86,1,0.9453368186950684,9,1,0,
87,1,0.9620723724365234,0,0,1,
88,1,0.9624660015106201,4,4,1,
89,1,0.9312682151794434,6,6,1,
90,1,0.9772779941558838,9,9,1,
91,1,0.9448254108428955,6,6,1,
92,1,0.9475078582763672,0,0,1,
93,1,1.0191841125488281,9,9,1,
94,1,0.8832805156707764,0,0,1,
95,1,1.0252728462219238,3,3,1,
96,1,0.992218017578125,6,6,1,
97,1,0.9575822353363037,2,2,1,
98,1,1.0164341926574707,6,6,1,
99,1,0.9037129878997803,3,3,1,
100,1,0.9996769428253174,8,8,1,
101,1,0.9696650505065918,9,8,0,
102,1,1.0653927326202393,8,8,1,
103,1,0.9489998817443848,1,1,1,
104,1,1.012986183166504,7,7,1,
105,1,0.9802494049072266,4,4,1,
106,1,1.0064201354980469,0,0,1,
107,1,0.954113245010376,2,2,1,
108,1,1.0377297401428223,1,1,1,
109,1,1.0407536029815674,5,4,0,
110,1,0.9615051746368408,7,7,1,
111,1,0.8585550785064697,5,5,1,
112,1,0.9456291198730469,7,7,1,
113,1,0.9923880100250244,7,1,0,
114,1,1.0455305576324463,7,7,1,
115,1,0.9515295028686523,9,9,1,
116,1,1.0182487964630127,3,3,1,
117,1,0.9696516990661621,5,5,1,
118,1,1.0408382415771484,9,0,0,
119,1,1.037353515625,2,2,1,
120,1,0.8975882530212402,5,5,1,
121,1,0.9885005950927734,9,9,1,
122,1,1.0876076221466064,9,1,0,
123,1,0.9047565460205078,0,0,1,
124,1,1.0823755264282227,4,4,1,
125,1,0.9416422843933105,9,1,0,
126,1,0.9027040004730225,2,2,1,
127,1,1.0413429737091064,9,9,1,
128,1,0.9892139434814453,8,8,1,
129,1,0.9559931755065918,0,0,1,
130,1,1.0705080032348633,7,7,1,
131,1,1.0848712921142578,5,5,1,
132,1,0.9958629608154297,2,2,1,
133,1,0.942023515701294,9,9,1,
134,1,0.9483768939971924,5,5,1,
135,1,1.040254831314087,5,5,1,
136,1,0.9423794746398926,3,3,1,
137,1,0.9756200313568115,2,2,1,
138,1,1.016165018081665,3,3,1,
139,1,0.9494743347167969,0,0,1,
140,1,1.0406832695007324,5,4,0,
141,1,0.9720392227172852,0,0,1,
142,1,0.996342658996582,2,2,1,
143,1,1.0478789806365967,0,0,1,
144,1,0.948643684387207,8,8,1,
145,1,0.9657981395721436,9,9,1,
146,1,0.9543039798736572,2,2,1,
147,1,0.9878103733062744,9,9,1,
148,1,0.9458527565002441,2,2,1,
149,1,1.1273832321166992,9,9,1,
150,1,0.892444372177124,0,0,1,
151,1,0.9507467746734619,9,0,0,
152,1,0.9943790435791016,1,1,1,
153,1,1.0353591442108154,0,0,1,
154,1,0.9399638175964355,7,7,1,
155,1,0.9086718559265137,9,9,1,
156,1,1.0515553951263428,0,8,0,
157,1,0.9956891536712646,5,5,1,
158,1,0.9478356838226318,4,4,1,
159,1,0.9913012981414795,7,7,1,
160,1,0.9423143863677979,0,0,1,
161,1,1.0465729236602783,7,7,1,
162,1,0.9644157886505127,9,0,0,
163,1,1.0500211715698242,8,8,1,
164,1,0.9381921291351318,0,0,1,
165,1,0.9020779132843018,3,3,1,
166,1,1.0527100563049316,9,8,0,
167,1,1.013235330581665,7,7,1,
168,1,0.8950090408325195,9,9,1,
169,1,0.9796090126037598,4,4,1,
170,1,0.942223072052002,4,4,1,
171,1,1.030898094177246,4,3,0,
172,1,1.0782480239868164,2,2,1,
173,1,0.939007043838501,1,1,1,
174,1,1.025503396987915,8,8,1,
175,1,0.8999423980712891,4,4,1,
176,1,1.0353987216949463,1,1,1,
177,1,0.89888596534729,9,1,0,
178,1,1.0778813362121582,2,2,1,
179,1,0.9885349273681641,1,1,1,
180,1,0.9889118671417236,7,7,1,
181,1,0.9378061294555664,5,3,0,
182,1,0.9900031089782715,0,8,0,
183,1,0.9980752468109131,9,9,1,
184,1,0.8979756832122803,6,6,1,
185,1,0.9676072597503662,8,8,1,
186,1,0.9899227619171143,8,8,1,
187,1,1.0222582817077637,5,6,0,
188,1,0.9646584987640381,0,1,0,
189,1,0.9881012439727783,1,1,1,
190,1,1.0344667434692383,9,9,1,
191,1,0.9526731967926025,7,7,1,
192,1,0.9711999893188477,4,4,1,
193,1,1.0818591117858887,7,1,0,
194,1,1.0414676666259766,4,4,1,
195,1,0.9351456165313721,3,3,1,
196,1,0.9605827331542969,7,7,1,
197,1,0.9675502777099609,0,0,1,
198,1,1.10888671875,9,8,0,
199,1,1.0231738090515137,8,8,1,
200,1,0.9437048435211182,1,1,1,
201,1,0.9631965160369873,9,9,1,
202,1,1.015152931213379,7,7,1,
203,1,0.9431955814361572,5,3,0,
204,1,0.9427876472473145,2,2,1,
205,1,0.8969666957855225,7,1,0,
206,1,1.0076959133148193,9,9,1,
207,1,0.9119839668273926,3,3,1,
208,1,0.9352679252624512,9,1,0,
209,1,0.9978680610656738,4,4,1,
210,1,1.0073521137237549,8,3,0,
211,1,1.0579001903533936,2,2,1,
212,1,0.947869062423706,9,9,1,
213,1,0.9702064990997314,7,7,1,
214,1,0.9642667770385742,2,6,0,
215,1,1.0162813663482666,9,0,0,
216,1,0.9487416744232178,3,3,1,
217,1,1.0386278629302979,5,5,1,
218,1,0.9954359531402588,8,8,1,
219,1,0.9919021129608154,0,0,1,
220,1,0.9482300281524658,7,0,0,
221,1,0.9979369640350342,0,0,1,
222,1,0.8828272819519043,7,7,1,
223,1,1.0869877338409424,0,0,1,
224,1,1.0311641693115234,9,9,1,
225,1,1.05401611328125,2,2,1,
226,1,0.9119699001312256,7,7,1,
227,1,1.0259144306182861,9,9,1,
228,1,1.0035254955291748,5,3,0,
229,1,0.9712064266204834,2,2,1,
230,1,0.8973667621612549,4,4,1,
231,1,1.0840349197387695,7,7,1,
232,1,0.9754304885864258,0,0,1,
233,1,0.9695823192596436,4,4,1,
234,1,1.0152373313903809,8,8,1,
235,1,0.9832351207733154,0,0,1,
236,1,0.9719433784484863,6,6,1,
237,1,0.9740715026855469,8,8,1,
238,1,1.0172643661499023,9,9,1,
239,1,1.040733814239502,5,5,1,
240,1,0.9985389709472656,0,0,1,
241,1,0.9826631546020508,7,7,1,
242,1,0.9417321681976318,2,0,0,
243,1,1.0377888679504395,6,6,1,
244,1,1.041041612625122,4,7,0,
245,1,1.0214974880218506,8,8,1,
246,1,0.973135232925415,8,8,1,
247,1,1.0252289772033691,2,2,1,
248,1,0.953991174697876,5,3,0,
249,1,1.0634984970092773,6,6,1,
250,1,0.9951362609863281,3,3,1,
251,1,0.9411661624908447,0,0,1,
252,1,1.0865554809570312,4,4,1,
253,1,1.0378937721252441,0,2,0,
254,1,0.9449925422668457,0,0,1,
255,1,1.0412487983703613,5,2,0,
256,1,0.9807603359222412,5,5,1,
257,1,0.9423117637634277,0,0,1,
258,1,1.0378177165985107,6,2,0,
259,1,0.9696319103240967,1,1,1,
260,1,1.0792193412780762,0,8,0,
261,1,0.9101002216339111,4,4,1,
262,1,1.0679335594177246,1,1,1,
263,1,1.0358521938323975,3,3,1,
264,1,0.9846668243408203,7,7,1,
265,1,0.9456048011779785,9,9,1,
266,1,0.9622838497161865,1,1,1,
267,1,0.9664654731750488,2,2,1,
268,1,1.0438868999481201,8,8,1,
269,1,0.9860610961914062,8,8,1,
270,1,0.9405899047851562,5,5,1,
271,1,0.9590835571289062,2,2,1,
272,1,1.012082815170288,2,2,1,
273,1,0.9492228031158447,6,6,1,
274,1,1.0341694355010986,1,1,1,
275,1,1.0467867851257324,4,3,0,
276,1,1.0069549083709717,9,9,1,
277,1,0.8948001861572266,5,5,1,
278,1,0.9603996276855469,9,9,1,
279,1,0.9717001914978027,6,6,1,
280,1,0.9940853118896484,5,5,1,
281,1,0.9242448806762695,1,1,1,
282,1,1.041602373123169,0,7,0,
283,1,1.0868570804595947,2,2,1,
284,1,0.9386141300201416,7,7,1,
285,1,0.9990770816802979,8,8,1,
286,1,1.0012900829315186,5,3,0,
287,1,1.0155560970306396,0,0,1,
288,1,0.9522609710693359,7,7,1,
289,1,1.0468149185180664,1,1,1,
290,1,1.0178842544555664,6,6,1,
291,1,1.0492682456970215,7,7,1,
292,1,0.9683113098144531,5,4,0,
293,1,0.892632246017456,9,9,1,
294,1,1.028789758682251,6,6,1,
295,1,0.9589815139770508,0,0,1,
296,1,0.9666116237640381,3,6,0,
297,1,1.02492094039917,3,3,1,
298,1,1.0482892990112305,0,0,1,
299,1,0.9448776245117188,2,2,1,
300,1,0.9574661254882812,2,2,1,
301,1,1.0442252159118652,1,1,1,
302,1,0.9452481269836426,4,4,1,
303,1,1.04396653175354,9,9,1,
304,1,1.0092723369598389,5,3,0,
305,1,0.9437422752380371,7,7,1,
306,1,0.9591875076293945,1,1,1,
307,1,1.060373306274414,1,1,1,
308,1,0.9606010913848877,1,1,1,
309,1,0.9233715534210205,7,7,1,
310,1,0.9934468269348145,3,3,1,
311,1,0.9299149513244629,1,1,1,
312,1,1.0551295280456543,8,8,1,
313,1,0.9618730545043945,8,8,1,
314,1,1.034914493560791,9,8,0,
315,1,0.895348310470581,2,3,0,
316,1,1.042604684829712,5,5,1,
317,1,1.0559098720550537,5,5,1,
318,1,1.0169506072998047,0,0,1,
319,1,0.9959850311279297,2,2,1,
320,1,1.0197672843933105,9,9,1,
321,1,1.0565824508666992,4,4,1,
322,1,0.936058759689331,5,5,1,
323,1,0.9441678524017334,9,9,1,
324,1,0.9662215709686279,9,9,1,
325,1,1.0305054187774658,9,8,0,
326,1,0.9920411109924316,2,2,1,
327,1,0.9498953819274902,5,5,1,
328,1,0.9893746376037598,7,0,0,
329,1,1.0346531867980957,3,6,0,
330,1,0.9634783267974854,9,9,1,
331,1,1.0689952373504639,4,4,1,
332,1,0.893021821975708,6,6,1,
333,1,1.0353062152862549,8,8,1,
334,1,0.9120514392852783,9,9,1,
335,1,0.9892435073852539,6,6,1,
336,1,1.0033595561981201,0,8,0,
337,1,1.0396478176116943,4,4,1,
338,1,0.9496347904205322,4,4,1,
339,1,1.0320312976837158,5,5,1,
340,1,0.9777228832244873,6,6,1,
341,1,1.0545246601104736,4,5,0,
342,1,0.9608170986175537,9,9,1,
343,1,1.0264639854431152,2,2,1,
344,1,0.9981842041015625,0,0,1,
345,1,1.077303409576416,7,7,1,
346,1,0.9867215156555176,0,4,0,
347,1,0.9955554008483887,9,1,0,
348,1,0.9773237705230713,2,2,1,
349,1,0.9965469837188721,2,2,1,
350,1,0.9670021533966064,5,4,0,
351,1,1.1064558029174805,9,1,0,
352,1,0.8909976482391357,9,9,1,
353,1,1.0357518196105957,7,7,1,
354,1,0.9823622703552246,2,2,1,
355,1,0.9667282104492188,7,7,1,
356,1,0.9844517707824707,9,9,1,
357,1,1.0279369354248047,0,0,1,
358,1,0.9630134105682373,5,2,0,
359,1,1.1363914012908936,2,4,0,
360,1,0.9767434597015381,4,4,1,
361,1,1.0083897113800049,6,6,1,
362,1,0.8526268005371094,0,0,1,
363,1,1.0191516876220703,0,0,1,
364,1,1.06329345703125,9,9,1,
365,1,0.9672636985778809,9,9,1,
366,1,1.0425801277160645,0,0,1,
367,1,0.8992633819580078,8,8,1,
368,1,1.0348544120788574,0,0,1,
369,1,0.9453561305999756,2,2,1,
370,1,1.037400245666504,9,9,1,
371,1,0.9176945686340332,6,6,1,
372,1,1.0584428310394287,6,6,1,
373,1,0.9435837268829346,2,2,1,
374,1,0.9725944995880127,4,4,1,
375,1,0.9655885696411133,2,2,1,
376,1,0.9746036529541016,2,4,0,
377,1,0.9954121112823486,7,7,1,
378,1,1.0968060493469238,8,8,1,
379,1,0.9560909271240234,9,9,1,
380,1,1.043400764465332,8,1,0,
381,1,0.9508285522460938,6,6,1,
382,1,0.9933669567108154,8,0,0,
383,1,1.054610013961792,1,8,0,
384,1,0.9409337043762207,3,3,1,
385,1,0.9674742221832275,5,2,0,
386,1,1.0259947776794434,5,4,0,
387,1,0.9974374771118164,1,1,1,
388,1,0.9695000648498535,9,9,1,
389,1,1.0523240566253662,8,8,1,
390,1,1.0851140022277832,2,2,1,
391,1,1.012535572052002,2,2,1,
392,1,1.013331413269043,7,7,1,
393,1,1.0454437732696533,5,5,1,
394,1,1.0228123664855957,5,5,1,
395,1,1.052922248840332,5,5,1,
396,1,1.0571057796478271,2,2,1,
397,1,0.9504399299621582,7,7,1,
398,1,0.9669911861419678,0,0,1,
399,1,1.047926902770996,8,8,1,
400,1,0.9521069526672363,9,9,1,
401,1,0.9639105796813965,5,5,1,
402,1,1.053274393081665,2,2,1,
403,1,0.9649624824523926,0,0,1,
404,1,0.9630253314971924,2,2,1,
405,1,0.9678981304168701,2,6,0,
406,1,0.9714455604553223,4,5,0,
407,1,0.9904391765594482,1,1,1,
408,1,1.0310802459716797,8,8,1,
409,1,1.0368297100067139,0,0,1,
410,1,0.9771389961242676,4,4,1,
411,1,1.027082920074463,3,3,1,
412,1,0.9760189056396484,5,5,1,
413,1,1.063107967376709,8,8,1,
414,1,0.9676227569580078,3,3,1,
415,1,1.0512170791625977,8,0,0,
416,1,0.9030394554138184,5,3,0,
417,1,1.0330426692962646,8,8,1,
418,1,1.0474882125854492,8,8,1,
419,1,0.9415512084960938,8,8,1,
420,1,0.9690415859222412,9,9,1,
421,1,0.8996601104736328,3,4,0,
422,1,0.9477114677429199,5,4,0,
423,1,0.9516098499298096,8,8,1,
424,1,1.136061668395996,5,5,1,
425,1,0.9630522727966309,6,6,1,
426,1,1.0347120761871338,6,6,1,
427,1,1.0647447109222412,6,6,1,
428,1,1.058903694152832,6,6,1,
429,1,0.9741067886352539,8,8,1,
430,1,0.9094159603118896,1,1,1,
431,1,1.0405008792877197,9,9,1,
432,1,0.9865398406982422,2,2,1,
433,1,0.9969429969787598,3,3,1,
434,1,0.9446983337402344,0,8,0,
435,1,1.0240819454193115,7,7,1,
436,1,1.0476248264312744,7,7,1,
437,1,0.966665506362915,8,8,1,
438,1,1.0470178127288818,3,3,1,
439,1,1.0026695728302002,9,9,1,
440,1,1.0158066749572754,9,9,1,
441,1,0.9643073081970215,2,2,1,
442,1,1.0482170581817627,9,9,1,
443,1,0.9605350494384766,8,8,1,
444,1,1.045201301574707,4,4,1,
445,1,1.0430138111114502,0,0,1,
446,1,0.9446265697479248,5,3,0,
447,1,0.9542891979217529,0,0,1,
448,1,1.0496163368225098,1,1,1,
449,1,1.0652470588684082,7,7,1,
450,1,0.939551591873169,9,9,1,
451,1,0.9559292793273926,2,2,1,
452,1,1.0478768348693848,0,2,0,
453,1,0.9096622467041016,1,1,1,
454,1,1.0273258686065674,0,2,0,
455,1,1.0333333015441895,6,6,1,
456,1,0.8959040641784668,3,3,1,
457,1,1.0812547206878662,4,4,1,
458,1,0.9990615844726562,5,2,0,
459,1,1.0482006072998047,8,8,1,
460,1,1.0500528812408447,8,8,1,
461,1,0.9449059963226318,8,8,1,
462,1,0.9859108924865723,9,1,0,
463,1,0.9780874252319336,8,8,1,
464,1,1.099961519241333,8,8,1,
465,1,0.9957132339477539,5,3,0,
466,1,0.9792723655700684,1,1,1,
467,1,1.0102694034576416,8,0,0,
468,1,1.0215744972229004,0,4,0,
469,1,1.040478229522705,5,4,0,
470,1,0.9946165084838867,5,3,0,
471,1,1.0195271968841553,7,7,1,
472,1,0.9542660713195801,0,0,1,
473,1,0.9672684669494629,5,3,0,
474,1,1.0240395069122314,5,5,1,
475,1,1.0266532897949219,6,6,1,
476,1,0.9603006839752197,5,5,1,
477,1,0.9787313938140869,9,9,1,
478,1,1.0477163791656494,0,0,1,
479,1,0.9651181697845459,1,1,1,
480,1,0.886375904083252,2,2,1,
481,1,1.140791654586792,7,0,0,
482,1,0.9624991416931152,9,1,0,
483,1,1.0937092304229736,2,2,1,
484,1,0.9982750415802002,0,0,1,
485,1,1.1863796710968018,1,1,1,
486,1,1.0523550510406494,9,9,1,
487,1,1.0194323062896729,8,8,1,
488,1,0.9234485626220703,3,3,1,
489,1,1.015380620956421,0,0,1,
490,1,1.093827247619629,9,9,1,
491,1,0.9465546607971191,9,9,1,
492,1,1.0103342533111572,0,0,1,
493,1,1.0225780010223389,5,5,1,
494,1,0.9553050994873047,8,8,1,
495,1,0.9428391456604004,0,0,1,
496,1,0.8652176856994629,5,5,1,
497,1,1.048978328704834,1,1,1,
498,1,1.04075288772583,9,9,1,
499,1,0.9774177074432373,2,2,1,
500,1,0.9915533065795898,2,2,1,
501,1,1.0453107357025146,4,4,1,
502,1,0.989954948425293,9,9,1,
503,1,1.0176916122436523,5,4,0,
504,1,0.9637877941131592,2,2,1,
505,1,0.9712653160095215,8,8,1,
506,1,0.9635403156280518,0,3,0,
507,1,0.9709539413452148,2,7,0,
508,1,1.0600903034210205,4,4,1,
509,1,0.9694070816040039,7,4,0,
510,1,1.064107894897461,9,9,1,
511,1,0.9895708560943604,8,8,1,
512,1,1.0409655570983887,8,8,1,
513,1,1.035139560699463,0,0,1,
514,1,1.060821533203125,9,9,1,
515,1,0.9397134780883789,4,4,1,
516,1,0.9569439888000488,0,2,0,
517,1,1.0782725811004639,4,4,1,
518,1,1.0457863807678223,8,7,0,
519,1,0.9580421447753906,4,3,0,
520,1,1.018552303314209,5,3,0,
521,1,1.0083906650543213,7,7,1,
522,1,0.959951639175415,3,6,0,
523,1,1.0479068756103516,7,7,1,
524,1,1.0713331699371338,4,4,1,
525,1,0.9961416721343994,0,0,1,
526,1,1.0482568740844727,5,5,1,
527,1,0.9499411582946777,5,5,1,
528,1,1.1192114353179932,6,6,1,
529,1,1.0422325134277344,9,9,1,
530,1,0.9660520553588867,5,5,1,
531,1,0.9720594882965088,1,1,1,
532,1,1.0301034450531006,2,2,1,
533,1,0.9912195205688477,9,9,1,
534,1,1.0544495582580566,3,3,1,
535,1,1.0112779140472412,0,8,0,
536,1,0.8592681884765625,9,8,0,
537,1,1.034231185913086,4,4,1,
538,1,0.9856472015380859,5,3,0,
539,1,1.01939058303833,4,5,0,
540,1,0.9484739303588867,0,3,0,
541,1,1.0041563510894775,9,9,1,
542,1,0.8953933715820312,4,4,1,
543,1,1.0318551063537598,7,7,1,
544,1,1.037703037261963,5,5,1,
545,1,1.0362889766693115,8,8,1,
546,1,1.1175837516784668,4,4,1,
547,1,0.9825794696807861,5,5,1,
548,1,1.033221960067749,3,3,1,
549,1,0.9889731407165527,9,9,1,
550,1,0.9849281311035156,1,1,1,
551,1,1.0803093910217285,9,9,1,
552,1,0.8974547386169434,6,6,1,
553,1,0.9849574565887451,5,3,0,
554,1,0.9921591281890869,2,2,1,
555,1,0.9457316398620605,8,3,0,
556,1,1.0196812152862549,6,6,1,
557,1,1.0182669162750244,7,7,1,
558,1,1.034106969833374,5,5,1,
559,1,0.999457836151123,0,0,1,
560,1,0.9514966011047363,3,6,0,
561,1,0.9867813587188721,9,9,1,
562,1,1.094681978225708,6,6,1,
563,1,0.9889116287231445,7,7,1,
564,1,0.9679601192474365,7,7,1,
565,1,1.0135934352874756,7,7,1,
566,1,0.9978594779968262,5,5,1,
567,1,0.9408848285675049,4,4,1,
568,1,0.9944980144500732,2,2,1,
569,1,0.9731886386871338,8,8,1,
570,1,1.0366268157958984,5,3,0,
571,1,1.0234227180480957,1,1,1,
572,1,0.9934802055358887,5,6,0,
573,1,1.10060453414917,7,4,0,
574,1,0.9761843681335449,8,8,1,
575,1,0.9474658966064453,4,4,1,
576,1,0.9720807075500488,0,0,1,
577,1,1.0832464694976807,7,7,1,
578,1,1.046461582183838,5,5,1,
579,1,0.9839150905609131,8,8,1,
580,1,0.9522535800933838,0,8,0,
581,1,1.004814624786377,1,1,1,
582,1,1.0267295837402344,8,8,1,
583,1,1.0237767696380615,0,6,0,
584,1,0.9876227378845215,0,0,1,
585,1,1.0664100646972656,6,6,1,
586,1,1.00465726852417,9,1,0,
587,1,1.0773372650146484,9,9,1,
588,1,0.9353652000427246,7,6,0,
589,1,1.044093370437622,7,7,1,
590,1,1.0559747219085693,7,7,1,
591,1,1.0235307216644287,8,8,1,
592,1,1.0881495475769043,9,9,1,
593,1,1.0350737571716309,5,5,1,
594,1,0.908411979675293,7,7,1,
595,1,1.0325312614440918,8,8,1,
596,1,0.9743716716766357,6,6,1,
597,1,0.9888880252838135,3,3,1,
598,1,1.0040600299835205,2,8,0,
599,1,0.9415619373321533,9,9,1,
600,1,1.1208741664886475,1,1,1,
601,1,0.8891656398773193,7,2,0,
602,1,0.9756512641906738,8,8,1,
603,1,1.0371835231781006,0,0,1,
604,1,0.9574241638183594,9,9,1,
605,1,1.0375614166259766,5,5,1,
606,1,0.9719154834747314,6,6,1,
607,1,1.1349186897277832,9,9,1,
608,1,1.010876178741455,9,9,1,
609,1,1.008134126663208,0,1,0,
610,1,0.9725961685180664,4,4,1,
611,1,0.9882586002349854,8,8,1,
612,1,1.0324411392211914,9,9,1,
613,1,0.9508600234985352,7,4,0,
614,1,1.0459201335906982,8,8,1,
615,1,1.0532312393188477,9,9,1,
616,1,0.9984409809112549,2,2,1,
617,1,1.0200061798095703,6,6,1,
618,1,1.0467474460601807,3,6,0,
619,1,1.027395486831665,8,8,1,
620,1,0.9885270595550537,7,7,1,
621,1,0.9371953010559082,3,3,1,
622,1,0.9572873115539551,8,8,1,
623,1,1.0406689643859863,5,6,0,
624,1,0.9934775829315186,9,9,1,
625,1,0.9071898460388184,5,3,0,
626,1,1.0448412895202637,5,3,0,
627,1,1.0113754272460938,9,9,1,
628,1,1.013927698135376,6,6,1,
629,1,1.0388882160186768,0,0,1,
630,1,1.0517139434814453,1,1,1,
631,1,0.9360342025756836,5,5,1,
632,1,0.9752631187438965,7,7,1,
633,1,1.0433704853057861,0,0,1,
634,1,1.061953067779541,2,2,1,
635,1,1.008608102798462,2,4,0,
636,1,0.9984605312347412,5,5,1,
637,1,0.9621224403381348,5,6,0,
638,1,1.01572847366333,0,0,1,
639,1,1.0081183910369873,7,7,1,
640,1,1.0832886695861816,5,6,0,
641,1,0.9814577102661133,8,8,1,
642,1,1.0018470287322998,9,9,1,
643,1,1.0099034309387207,2,2,1,
644,1,0.9693973064422607,9,9,1,
645,1,1.0386390686035156,7,7,1,
646,1,0.9977908134460449,9,9,1,
647,1,0.9580581188201904,0,8,0,
648,1,1.0193963050842285,7,7,1,
649,1,1.035980463027954,6,6,1,
650,1,1.000547170639038,4,4,1,
651,1,1.0309081077575684,5,5,1,
652,1,0.9366211891174316,4,4,1,
653,1,1.0043494701385498,5,5,1,
654,1,1.0515761375427246,0,0,1,
655,1,1.0299546718597412,5,3,0,
656,1,1.0434458255767822,2,2,1,
657,1,0.9873566627502441,1,6,0,
658,1,1.0401127338409424,7,7,1,
659,1,0.9871351718902588,6,6,1,
660,1,0.9410374164581299,8,8,1,
661,1,0.9508464336395264,5,3,0,
662,1,1.0705344676971436,6,6,1,
663,1,1.0273425579071045,6,6,1,
664,1,1.0232210159301758,0,0,1,
665,1,0.9408180713653564,4,4,1,
666,1,1.1274669170379639,7,7,1,
667,1,0.9852197170257568,7,4,0,
668,1,0.9662823677062988,5,5,1,
669,1,0.957291841506958,5,5,1,
670,1,1.0035734176635742,8,8,1,
671,1,1.0278205871582031,4,7,0,
672,1,1.108283281326294,5,4,0,
673,1,1.0374317169189453,9,9,1,
674,1,1.0545744895935059,8,8,1,
675,1,1.01808500289917,5,5,1,
676,1,1.0671725273132324,6,6,1,
677,1,0.9502458572387695,7,7,1,
678,1,1.0375041961669922,7,7,1,
679,1,0.9654057025909424,5,3,0,
680,1,1.0017259120941162,8,8,1,
681,1,0.9391574859619141,1,1,1,
682,1,1.0447163581848145,1,1,1,
683,1,0.9797506332397461,5,7,0,
684,1,0.9951155185699463,6,6,1,
685,1,1.039945125579834,6,6,1,
686,1,0.9298486709594727,5,5,1,
687,1,1.0411720275878906,6,6,1,
688,1,1.0480127334594727,0,0,1,
689,1,0.9659397602081299,5,5,1,
690,1,1.0147502422332764,3,1,0,
691,1,1.0330240726470947,5,8,0,
692,1,0.9044551849365234,5,5,1,
693,1,1.023874044418335,2,2,1,
694,1,0.9468300342559814,5,6,0,
695,1,1.0200414657592773,7,7,1,
696,1,1.0849690437316895,0,0,1,
697,1,0.9780867099761963,3,3,1,
698,1,0.9072766304016113,7,7,1,
699,1,1.0392849445343018,3,3,1,
700,1,1.061647891998291,8,8,1,
