sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id
53,1,0.17502784729003906,1,1,1,0
54,1,0.17316222190856934,6,6,1,0
55,1,0.17582368850708008,0,0,1,0
56,1,0.17321062088012695,1,1,1,0
57,1,0.17462992668151855,1,1,1,0
58,1,0.17513346672058105,1,1,1,0
59,1,0.1743779182434082,2,2,1,0
60,1,0.17342042922973633,3,3,1,0
61,1,0.2692546844482422,4,4,1,1
62,1,0.17778778076171875,0,0,1,0
63,1,0.2657437324523926,8,8,1,1
64,1,0.17830848693847656,0,0,1,0
65,1,0.3394956588745117,2,2,1,2
66,1,0.1770484447479248,9,9,1,0
67,1,0.17717814445495605,4,4,1,0
68,1,0.26175642013549805,8,8,1,1
69,1,0.26513099670410156,2,2,1,1
70,1,0.1792149543762207,2,2,1,0
71,1,0.26691699028015137,0,8,0,1
72,1,0.2782886028289795,1,1,1,1
73,1,0.17723584175109863,8,8,1,0
74,1,0.17378497123718262,5,5,1,0
75,1,0.26659059524536133,0,0,1,1
76,1,0.179976224899292,6,6,1,0
77,1,0.17571496963500977,3,6,0,0
78,1,0.17545843124389648,3,3,1,0
79,1,0.4816420078277588,7,7,1,3
80,1,0.1844618320465088,0,0,1,0
81,1,0.2688784599304199,8,8,1,1
82,1,0.34592103958129883,7,7,1,2
83,1,0.2710151672363281,1,1,1,1
84,1,0.18053436279296875,2,2,1,0
85,1,0.42639851570129395,7,5,0,3
86,1,0.1798100471496582,5,5,1,0
87,1,0.18094611167907715,6,3,0,0
88,1,0.17623281478881836,7,7,1,0
89,1,0.2711954116821289,6,4,0,1
90,1,0.270784854888916,5,5,1,1
91,1,0.1800079345703125,9,9,1,0
92,1,0.2681591510772705,2,2,1,1
93,1,0.27294182777404785,2,2,1,1
94,1,0.18362879753112793,8,8,1,0
95,1,0.17813897132873535,8,8,1,0
96,1,0.17868542671203613,5,5,1,0
97,1,0.17805266380310059,6,6,1,0
98,1,0.17661738395690918,4,4,1,0
99,1,0.17644143104553223,5,5,1,0
100,1,0.1728801727294922,4,6,0,0
101,1,0.2746772766113281,3,6,0,1
102,1,0.33327150344848633,2,2,1,2
103,1,0.17413759231567383,8,8,1,0
104,1,0.17251968383789062,6,6,1,0
105,1,0.26302218437194824,3,3,1,1
106,1,0.2682807445526123,0,0,1,1
107,1,0.17499017715454102,8,8,1,0
108,1,0.17296171188354492,5,5,1,0
109,1,0.4164564609527588,4,9,0,3
110,1,0.17742133140563965,1,1,1,0
111,1,0.2728745937347412,3,7,0,1
112,1,0.17640471458435059,8,8,1,0
113,1,0.17495512962341309,3,5,0,0
114,1,0.17317557334899902,8,9,0,0
115,1,0.19118165969848633,6,6,1,0
116,1,0.17957210540771484,7,7,1,0
117,1,0.173689603805542,3,3,1,0
118,1,0.17380118370056152,7,7,1,0
119,1,0.20407843589782715,5,5,1,0
120,1,0.18161273002624512,7,7,1,0
121,1,0.18263626098632812,1,1,1,0
122,1,0.3455023765563965,4,4,1,2
123,1,0.18178582191467285,3,5,0,0
124,1,0.1734161376953125,1,1,1,0
125,1,0.3399803638458252,3,2,0,2
126,1,0.27071142196655273,3,3,1,1
127,1,0.1806936264038086,0,8,0,0
128,1,0.1769261360168457,9,9,1,0
129,1,0.4175071716308594,4,4,1,3
130,1,0.1742238998413086,8,8,1,0
131,1,0.17460250854492188,5,5,1,0
132,1,0.17387962341308594,9,9,1,0
133,1,0.17220687866210938,0,0,1,0
134,1,0.17529582977294922,8,8,1,0
135,1,0.17368578910827637,2,2,1,0
136,1,0.17221951484680176,8,8,1,0
137,1,0.2680056095123291,4,4,1,1
138,1,0.2699248790740967,0,6,0,1
139,1,0.17779183387756348,3,3,1,0
140,1,0.33731508255004883,2,2,1,2
141,1,0.1788957118988037,1,1,1,0
142,1,0.33937788009643555,4,4,1,2
143,1,0.17978954315185547,0,0,1,0
144,1,0.17469334602355957,7,7,1,0
145,1,0.1750493049621582,8,8,1,0
146,1,0.1741793155670166,9,9,1,0
147,1,0.2662680149078369,7,7,1,1
148,1,0.17674469947814941,6,6,1,0
149,1,0.26651453971862793,4,5,0,1
150,1,0.17890572547912598,0,0,1,0
151,1,0.17252111434936523,5,5,1,0
152,1,0.18021535873413086,8,8,1,0
153,1,0.1732313632965088,2,2,1,0
154,1,0.174346923828125,0,0,1,0
155,1,0.17530202865600586,7,7,1,0
156,1,0.33853721618652344,5,5,1,2
157,1,0.17871928215026855,4,4,1,0
158,1,0.17386984825134277,6,6,1,0
159,1,0.26865553855895996,0,0,1,1
160,1,0.17806649208068848,5,5,1,0
161,1,0.17380833625793457,7,7,1,0
162,1,0.4173765182495117,3,3,1,3
163,1,0.17569589614868164,2,2,1,0
164,1,0.2662229537963867,6,6,1,1
165,1,0.1802220344543457,7,7,1,0
166,1,0.17295312881469727,6,6,1,0
167,1,0.1743335723876953,4,7,0,0
168,1,0.17562437057495117,6,6,1,0
169,1,0.17209935188293457,2,2,1,0
170,1,0.17313861846923828,9,9,1,0
171,1,0.17432594299316406,3,3,1,0
172,1,0.17267823219299316,9,9,1,0
173,1,0.1739034652709961,9,9,1,0
174,1,0.1775214672088623,4,4,1,0
175,1,0.1728377342224121,8,8,1,0
176,1,0.1754467487335205,5,5,1,0
177,1,0.17285561561584473,4,4,1,0
178,1,0.1729130744934082,9,9,1,0
179,1,0.2666811943054199,4,4,1,1
180,1,0.1800227165222168,4,4,1,0
181,1,0.33957362174987793,6,3,0,2
182,1,0.4220108985900879,6,6,1,3
183,1,0.17562103271484375,0,0,1,0
184,1,0.17178916931152344,1,1,1,0
185,1,0.17468976974487305,4,4,1,0
186,1,0.1738295555114746,1,1,1,0
187,1,0.1740407943725586,4,4,1,0
188,1,0.17392420768737793,1,1,1,0
189,1,0.17371582984924316,1,1,1,0
190,1,0.1738438606262207,7,7,1,0
191,1,0.17462730407714844,1,1,1,0
192,1,0.1736454963684082,8,8,1,0
193,1,0.2648012638092041,0,0,1,1
194,1,0.1786191463470459,4,4,1,0
195,1,0.17495489120483398,4,4,1,0
196,1,0.2651352882385254,7,7,1,1
197,1,0.18164634704589844,7,7,1,0
198,1,0.3388631343841553,1,1,1,2
199,1,0.17934823036193848,6,2,0,0
200,1,0.3372323513031006,8,8,1,2
201,1,0.34757399559020996,3,2,0,2
202,1,0.17675256729125977,0,0,1,0
203,1,0.17487597465515137,1,1,1,0
204,1,0.1734933853149414,7,3,0,0
205,1,0.1730055809020996,3,3,1,0
206,1,0.34144091606140137,4,2,0,2
207,1,0.18015575408935547,2,2,1,0
208,1,0.3400230407714844,7,1,0,2
209,1,0.179457426071167,6,6,1,0
210,1,0.26511120796203613,5,3,0,1
211,1,0.17791223526000977,4,4,1,0
212,1,0.17441082000732422,5,5,1,0
213,1,0.17416834831237793,0,9,0,0
214,1,0.1762831211090088,2,2,1,0
215,1,0.17464351654052734,7,7,1,0
216,1,0.26750826835632324,3,3,1,1
217,1,0.17880892753601074,0,0,1,0
218,1,0.3418004512786865,3,3,1,2
219,1,0.17848634719848633,9,9,1,0
220,1,0.17472505569458008,3,3,1,0
221,1,0.2636435031890869,1,1,1,1
222,1,0.17408299446105957,5,5,1,0
223,1,0.17421293258666992,4,4,1,0
224,1,0.17243480682373047,7,7,1,0
225,1,0.17235064506530762,5,5,1,0
226,1,0.17393064498901367,1,1,1,0
227,1,0.26077723503112793,7,7,1,1
228,1,0.17357969284057617,7,7,1,0
229,1,0.3375511169433594,6,7,0,2
230,1,0.17515826225280762,3,3,1,0
231,1,0.17340826988220215,4,2,0,0
232,1,0.17472553253173828,8,8,1,0
233,1,0.1727759838104248,7,7,1,0
234,1,0.1742713451385498,9,9,1,0
235,1,0.17266273498535156,5,5,1,0
236,1,0.1739816665649414,0,0,1,0
237,1,0.17136502265930176,4,4,1,0
238,1,0.17381691932678223,1,1,1,0
239,1,0.18722009658813477,7,7,1,0
240,1,0.17514562606811523,5,5,1,0
241,1,0.17462730407714844,8,8,1,0
242,1,0.17328143119812012,4,4,1,0
243,1,0.3424186706542969,6,3,0,2
244,1,0.17359089851379395,5,5,1,0
245,1,0.1737072467803955,9,9,1,0
246,1,0.17541265487670898,8,8,1,0
247,1,0.17412781715393066,7,7,1,0
248,1,0.2658548355102539,2,2,1,1
249,1,0.17821645736694336,7,7,1,0
250,1,0.2641561031341553,0,2,0,1
251,1,0.265993595123291,9,9,1,1
252,1,0.17389941215515137,0,0,1,0
253,1,0.3357374668121338,5,7,0,2
254,1,0.17428112030029297,2,2,1,0
255,1,0.1747586727142334,1,1,1,0
256,1,0.17372632026672363,5,5,1,0
257,1,0.3383448123931885,0,0,1,2
258,1,0.17350983619689941,2,2,1,0
259,1,0.17736172676086426,7,7,1,0
260,1,0.17339634895324707,7,5,0,0
261,1,0.26248645782470703,6,6,1,1
262,1,0.26653122901916504,3,5,0,1
263,1,0.17764711380004883,4,4,1,0
264,1,0.26465773582458496,7,7,1,1
265,1,0.1767115592956543,4,4,1,0
266,1,0.2640833854675293,3,6,0,1
267,1,0.17776799201965332,6,6,1,0
268,1,0.17939519882202148,9,9,1,0
269,1,0.17647647857666016,9,9,1,0
270,1,0.17590761184692383,8,8,1,0
271,1,0.17746424674987793,1,1,1,0
272,1,0.17313599586486816,7,7,1,0
273,1,0.17329740524291992,6,6,1,0
274,1,0.17576169967651367,1,1,1,0
275,1,0.17310810089111328,1,1,1,0
276,1,0.26363086700439453,6,6,1,1
277,1,0.1776876449584961,8,8,1,0
278,1,0.1743786334991455,6,6,1,0
279,1,0.1752772331237793,0,0,1,0
280,1,0.3399932384490967,3,7,0,2
281,1,0.2706012725830078,6,6,1,1
282,1,0.17493915557861328,7,7,1,0
283,1,0.17719316482543945,7,7,1,0
284,1,0.34494471549987793,5,5,1,2
285,1,0.1802825927734375,7,7,1,0
286,1,0.17747211456298828,8,8,1,0
287,1,0.17831206321716309,1,1,1,0
288,1,0.17705488204956055,1,1,1,0
289,1,0.26867055892944336,2,2,1,1
290,1,0.3452155590057373,0,0,1,2
291,1,0.18275880813598633,8,8,1,0
292,1,0.17651867866516113,4,4,1,0
293,1,0.265749454498291,3,5,0,1
294,1,0.1782853603363037,1,1,1,0
295,1,0.2758495807647705,5,5,1,1
296,1,0.1749401092529297,1,1,1,0
297,1,0.2616145610809326,4,4,1,1
298,1,0.17691421508789062,3,3,1,0
299,1,0.17368698120117188,2,2,1,0
300,1,0.26662302017211914,6,6,1,1
301,1,0.17842721939086914,8,3,0,0
302,1,0.17515158653259277,1,1,1,0
303,1,0.17643094062805176,8,0,0,0
304,1,0.264141321182251,2,2,1,1
305,1,0.26846885681152344,7,7,1,1
306,1,0.17559289932250977,9,9,1,0
307,1,0.1739194393157959,7,7,1,0
308,1,0.3398253917694092,6,3,0,2
309,1,0.17953991889953613,0,0,1,0
310,1,0.17412686347961426,3,3,1,0
311,1,0.17362189292907715,6,6,1,0
312,1,0.17618465423583984,4,4,1,0
313,1,0.1739964485168457,8,8,1,0
314,1,0.17322731018066406,6,6,1,0
315,1,0.17618584632873535,4,4,1,0
316,1,0.1731269359588623,0,0,1,0
317,1,0.2635679244995117,6,6,1,1
318,1,0.2655208110809326,3,3,1,1
319,1,0.3406331539154053,0,0,1,2
320,1,0.26459646224975586,2,2,1,1
321,1,0.34314584732055664,7,7,1,2
322,1,0.17422223091125488,4,4,1,0
323,1,0.17647433280944824,6,6,1,0
324,1,0.2643890380859375,6,6,1,1
325,1,0.17759060859680176,5,5,1,0
326,1,0.17525339126586914,7,7,1,0
327,1,0.17661380767822266,3,3,1,0
328,1,0.18347668647766113,8,1,0,0
329,1,0.17595648765563965,8,8,1,0
330,1,0.17979907989501953,5,3,0,0
331,1,0.17646098136901855,9,9,1,0
332,1,0.2649714946746826,3,3,1,1
333,1,0.26619982719421387,8,5,0,1
334,1,0.17418432235717773,9,9,1,0
335,1,0.17632532119750977,1,1,1,0
336,1,0.2673790454864502,3,3,1,1
337,1,0.18389272689819336,1,1,1,0
338,1,0.17687559127807617,0,0,1,0
339,1,0.1759798526763916,9,8,0,0
340,1,0.17882633209228516,4,4,1,0
341,1,0.17633342742919922,9,9,1,0
342,1,0.17835116386413574,0,8,0,0
343,1,0.17620611190795898,9,9,1,0
344,1,0.26834988594055176,4,2,0,1
345,1,0.1816110610961914,0,0,1,0
346,1,0.1782395839691162,6,6,1,0
347,1,0.1778092384338379,0,0,1,0
348,1,0.17480254173278809,7,7,1,0
349,1,0.17714524269104004,6,6,1,0
350,1,0.2673759460449219,1,1,1,1
351,1,0.17633438110351562,3,3,1,0
352,1,0.26657915115356445,3,3,1,1
353,1,0.17745089530944824,2,2,1,0
354,1,0.1770954132080078,8,8,1,0
355,1,0.17691254615783691,6,6,1,0
356,1,0.17637395858764648,4,4,1,0
357,1,0.17788434028625488,1,1,1,0
358,1,0.1759331226348877,3,3,1,0
359,1,0.177199125289917,8,8,1,0
360,1,0.17815542221069336,7,7,1,0
361,1,0.1774594783782959,9,9,1,0
362,1,0.26595520973205566,4,4,1,1
363,1,0.17591524124145508,3,3,1,0
364,1,0.33982205390930176,7,7,1,2
365,1,0.2696399688720703,3,3,1,1
366,1,0.18417668342590332,3,3,1,0
367,1,0.18127679824829102,1,1,1,0
368,1,0.2676410675048828,6,6,1,1
369,1,0.1771256923675537,1,1,1,0
370,1,0.268632173538208,6,6,1,1
371,1,0.17850065231323242,1,1,1,0
372,1,0.17713713645935059,8,8,1,0
373,1,0.17937302589416504,5,5,1,0
374,1,0.17805886268615723,5,5,1,0
375,1,0.17800068855285645,2,2,1,0
376,1,0.17803382873535156,7,7,1,0
377,1,0.269209623336792,1,1,1,1
378,1,0.18436360359191895,1,1,1,0
379,1,0.17996907234191895,0,0,1,0
380,1,0.17603850364685059,5,3,0,0
381,1,0.17821979522705078,1,1,1,0
382,1,0.17650437355041504,1,1,1,0
383,1,0.27178406715393066,5,5,1,1
384,1,0.18033289909362793,0,0,1,0
385,1,0.17585253715515137,7,7,1,0
386,1,0.17661404609680176,0,0,1,0
387,1,0.1763904094696045,1,0,0,0
388,1,0.17816925048828125,6,6,1,0
389,1,0.1777651309967041,4,4,1,0
390,1,0.1763010025024414,0,0,1,0
391,1,0.1796414852142334,9,9,1,0
392,1,0.1766831874847412,6,6,1,0
393,1,0.3475334644317627,2,2,1,2
394,1,0.1821122169494629,6,6,1,0
395,1,0.1768336296081543,9,9,1,0
396,1,0.2680370807647705,4,2,0,1
397,1,0.1779627799987793,4,4,1,0
398,1,0.26734089851379395,2,2,1,1
399,1,0.1785907745361328,5,5,1,0
400,1,0.3462069034576416,6,2,0,2
401,1,0.17810416221618652,6,6,1,0
402,1,0.1794595718383789,4,4,1,0
403,1,0.17715716361999512,4,4,1,0
404,1,0.17713260650634766,8,8,1,0
405,1,0.17796874046325684,7,7,1,0
406,1,0.26746058464050293,6,6,1,1
407,1,0.17943286895751953,0,0,1,0
408,1,0.268291711807251,8,0,0,1
409,1,0.1809389591217041,8,8,1,0
410,1,0.17783522605895996,1,1,1,0
411,1,0.17584538459777832,0,8,0,0
412,1,0.17937016487121582,2,2,1,0
413,1,0.1786959171295166,6,6,1,0
414,1,0.18011188507080078,4,4,1,0
415,1,0.3449242115020752,6,4,0,2
416,1,0.2736356258392334,4,4,1,1
417,1,0.17792296409606934,9,9,1,0
418,1,0.2691218852996826,8,8,1,1
419,1,0.1773834228515625,8,8,1,0
420,1,0.17908978462219238,0,0,1,0
421,1,0.17799735069274902,8,8,1,0
422,1,0.1770462989807129,0,0,1,0
423,1,0.2707695960998535,3,3,1,1
424,1,0.18148374557495117,8,8,1,0
425,1,0.17776799201965332,6,6,1,0
426,1,0.26839518547058105,3,5,0,1
427,1,0.2706120014190674,2,2,1,1
428,1,0.18070220947265625,0,0,1,0
429,1,0.26871633529663086,3,3,1,1
430,1,0.2702455520629883,7,7,1,1
431,1,0.17849469184875488,4,4,1,0
432,1,0.1796705722808838,6,6,1,0
433,1,0.3454616069793701,3,3,1,2
434,1,0.18209576606750488,2,2,1,0
435,1,0.17679595947265625,3,3,1,0
436,1,0.18314313888549805,6,6,1,0
437,1,0.269848108291626,2,2,1,1
438,1,0.18578863143920898,1,1,1,0
439,1,0.27134156227111816,9,1,0,1
440,1,0.18445730209350586,5,5,1,0
441,1,0.17678356170654297,6,6,1,0
442,1,0.17717361450195312,1,1,1,0
443,1,0.17887544631958008,4,4,1,0
444,1,0.18020105361938477,3,3,1,0
445,1,0.17836475372314453,2,2,1,0
446,1,0.26947927474975586,4,4,1,1
447,1,0.17766737937927246,5,5,1,0
448,1,0.2703695297241211,3,3,1,1
449,1,0.26880502700805664,6,6,1,1
450,1,0.18362665176391602,0,0,1,0
451,1,0.34581708908081055,4,3,0,2
452,1,0.27139973640441895,9,9,1,1
453,1,0.17695283889770508,3,3,1,0
454,1,0.17985320091247559,9,9,1,0
455,1,0.18157958984375,4,4,1,0
456,1,0.1819751262664795,1,1,1,0
457,1,0.17961692810058594,4,4,1,0
458,1,0.1782674789428711,8,8,1,0
459,1,0.17976880073547363,7,7,1,0
460,1,0.3440744876861572,5,3,0,2
461,1,0.1814424991607666,1,1,1,0
462,1,0.26786255836486816,6,6,1,1
463,1,0.27245497703552246,0,5,0,1
464,1,0.3491480350494385,4,4,1,2
465,1,0.2710251808166504,4,4,1,1
466,1,0.27228689193725586,2,2,1,1
467,1,0.4253079891204834,4,0,0,3
468,1,0.27424120903015137,0,0,1,1
469,1,0.18354511260986328,6,6,1,0
470,1,0.26639771461486816,3,5,0,1
471,1,0.17767763137817383,6,6,1,0
472,1,0.1775679588317871,1,1,1,0
473,1,0.17656803131103516,1,1,1,0
474,1,0.343090295791626,1,1,1,2
475,1,0.17819809913635254,6,6,1,0
476,1,0.1792469024658203,1,1,1,0
477,1,0.17686796188354492,9,9,1,0
478,1,0.2698540687561035,3,3,1,1
479,1,0.3433701992034912,2,2,1,2
480,1,0.18292856216430664,9,9,1,0
481,1,0.17720818519592285,4,4,1,0
482,1,0.17641568183898926,7,7,1,0
483,1,0.17710185050964355,3,5,0,0
484,1,0.34088683128356934,2,2,1,2
485,1,0.17852306365966797,5,5,1,0
486,1,0.17899131774902344,0,8,0,0
487,1,0.1777632236480713,8,8,1,0
488,1,0.17619538307189941,1,1,1,0
489,1,0.17716717720031738,4,4,1,0
490,1,0.17972707748413086,6,6,1,0
491,1,0.1819460391998291,0,0,1,0
492,1,0.34282684326171875,3,3,1,2
493,1,0.17941880226135254,7,7,1,0
494,1,0.1770639419555664,3,3,1,0
495,1,0.1771681308746338,2,2,1,0
496,1,0.2666792869567871,3,5,0,1
497,1,0.17824387550354004,4,4,1,0
498,1,0.17641758918762207,2,2,1,0
499,1,0.17742681503295898,6,6,1,0
500,1,0.1791834831237793,0,0,1,0
501,1,0.26870274543762207,3,3,1,1
502,1,0.18380379676818848,1,1,1,0
503,1,0.17776989936828613,5,5,1,0
504,1,0.423417329788208,5,5,1,3
505,1,0.1796722412109375,9,9,1,0
506,1,0.18270611763000488,7,7,1,0
507,1,0.2693600654602051,4,4,1,1
508,1,0.18381810188293457,0,2,0,0
509,1,0.17930984497070312,1,1,1,0
510,1,0.3483870029449463,5,5,1,2
511,1,0.18355798721313477,8,8,1,0
512,1,0.18108344078063965,1,1,1,0
513,1,0.17875266075134277,7,7,1,0
514,1,0.1801011562347412,8,8,1,0
515,1,0.2709372043609619,4,4,1,1
516,1,0.1805870532989502,0,9,0,0
517,1,0.273500919342041,1,1,1,1
518,1,0.18318915367126465,9,9,1,0
519,1,0.17940235137939453,1,1,1,0
520,1,0.27034497261047363,8,8,1,1
521,1,0.27233409881591797,9,1,0,1
522,1,0.18228411674499512,2,2,1,0
523,1,0.18079710006713867,5,3,0,0
524,1,0.18202543258666992,0,0,1,0
525,1,0.1797170639038086,5,5,1,0
526,1,0.18200063705444336,5,5,1,0
527,1,0.17992877960205078,0,0,1,0
528,1,0.18070220947265625,4,4,1,0
529,1,0.18118643760681152,9,9,1,0
530,1,0.180649995803833,1,1,1,0
531,1,0.17814064025878906,7,7,1,0
532,1,0.27109622955322266,6,6,1,1
533,1,0.26923179626464844,3,3,1,1
534,1,0.1868448257446289,2,2,1,0
535,1,0.2710580825805664,8,8,1,1
536,1,0.27374839782714844,6,6,1,1
537,1,0.18005681037902832,1,1,1,0
538,1,0.3479282855987549,4,4,1,2
539,1,0.18542242050170898,9,9,1,0
540,1,0.34902238845825195,0,5,0,2
541,1,0.1813676357269287,5,5,1,0
542,1,0.27291011810302734,7,7,1,1
543,1,0.2765665054321289,4,7,0,1
544,1,0.18168973922729492,5,5,1,0
545,1,0.180039644241333,8,8,1,0
546,1,0.18115830421447754,5,5,1,0
547,1,0.2688169479370117,3,3,1,1
548,1,0.18265080451965332,6,6,1,0
549,1,0.1792738437652588,8,8,1,0
550,1,0.2729778289794922,8,9,0,1
551,1,0.18544387817382812,2,2,1,0
552,1,0.17939329147338867,0,0,1,0
553,1,0.18131184577941895,1,1,1,0
554,1,0.2727847099304199,2,2,1,1
555,1,0.2760179042816162,3,3,1,1
556,1,0.18187522888183594,6,6,1,0
557,1,0.18469023704528809,8,8,1,0
558,1,0.18168091773986816,6,2,0,0
559,1,0.17900681495666504,4,2,0,0
560,1,0.18096470832824707,7,7,1,0
561,1,0.27062416076660156,0,0,1,1
562,1,0.1834125518798828,5,3,0,0
563,1,0.1793382167816162,6,6,1,0
564,1,0.18065810203552246,3,3,1,0
565,1,0.18046307563781738,7,7,1,0
566,1,0.179398775100708,5,4,0,0
567,1,0.1819930076599121,9,9,1,0
568,1,0.18047809600830078,9,9,1,0
569,1,0.17995262145996094,1,1,1,0
570,1,0.2720050811767578,2,2,1,1
571,1,0.18927597999572754,9,9,1,0
572,1,0.27085208892822266,6,6,1,1
573,1,0.1785895824432373,1,1,1,0
574,1,0.18364763259887695,8,8,1,0
575,1,0.1808147430419922,8,8,1,0
576,1,0.27159929275512695,7,7,1,1
577,1,0.18033909797668457,3,3,1,0
578,1,0.2711372375488281,4,7,0,1
579,1,0.27696895599365234,4,4,1,1
580,1,0.18621563911437988,3,3,1,0
581,1,0.17985177040100098,5,5,1,0
582,1,0.19242525100708008,6,2,0,0
583,1,0.1848306655883789,1,1,1,0
584,1,0.18359971046447754,9,9,1,0
585,1,0.26957130432128906,4,4,1,1
586,1,0.18343281745910645,9,9,1,0
587,1,0.18211722373962402,9,9,1,0
588,1,0.1821916103363037,1,1,1,0
589,1,0.18009519577026367,9,1,0,0
590,1,0.18114018440246582,2,2,1,0
591,1,0.18003296852111816,9,9,1,0
592,1,0.18056917190551758,1,1,1,0
593,1,0.1809391975402832,0,0,1,0
594,1,0.1801297664642334,1,1,1,0
595,1,0.17895889282226562,0,0,1,0
596,1,0.1804823875427246,8,1,0,0
597,1,0.18054485321044922,4,4,1,0
598,1,0.26930713653564453,3,3,1,1
599,1,0.17826056480407715,6,6,1,0
600,1,0.18128490447998047,3,3,1,0
601,1,0.17852473258972168,7,4,0,0
602,1,0.17883729934692383,1,1,1,0
603,1,0.17829656600952148,7,7,1,0
604,1,0.17903804779052734,9,0,0,0
605,1,0.17670106887817383,4,7,0,0
606,1,0.18354153633117676,4,4,1,0
607,1,0.1773512363433838,6,6,1,0
608,1,0.17542719841003418,3,3,1,0
609,1,0.17797183990478516,6,6,1,0
610,1,0.26718640327453613,6,6,1,1
611,1,0.1776444911956787,6,6,1,0
612,1,0.17600274085998535,9,9,1,0
613,1,0.17709684371948242,1,1,1,0
614,1,0.2674288749694824,6,6,1,1
615,1,0.17580103874206543,7,7,1,0
616,1,0.1781787872314453,7,7,1,0
617,1,0.17755746841430664,1,1,1,0
618,1,0.34651875495910645,3,5,0,2
619,1,0.17730140686035156,0,2,0,0
620,1,0.17525839805603027,7,7,1,0
621,1,0.17701935768127441,5,5,1,0
622,1,0.26949357986450195,9,9,1,1
623,1,0.18677544593811035,8,8,1,0
624,1,0.17810988426208496,1,1,1,0
625,1,0.17821335792541504,4,4,1,0
626,1,0.27366137504577637,0,0,1,1
627,1,0.18317532539367676,8,8,1,0
628,1,0.27071285247802734,6,3,0,1
629,1,0.1850743293762207,6,6,1,0
630,1,0.17839813232421875,0,0,1,0
631,1,0.17897272109985352,1,1,1,0
632,1,0.1791694164276123,9,9,1,0
633,1,0.17733454704284668,6,6,1,0
634,1,0.1785738468170166,9,9,1,0
635,1,0.27318906784057617,4,2,0,1
636,1,0.35634398460388184,5,5,1,2
637,1,0.18793177604675293,7,7,1,0
638,1,0.17852449417114258,0,2,0,0
639,1,0.1854112148284912,3,2,0,0
640,1,0.18040180206298828,7,7,1,0
641,1,0.17768549919128418,1,1,1,0
642,1,0.18447303771972656,7,7,1,0
643,1,0.17841482162475586,9,9,1,0
644,1,0.18474316596984863,5,6,0,0
645,1,0.2707822322845459,4,4,1,1
646,1,0.18491077423095703,1,1,1,0
647,1,0.27219176292419434,3,3,1,1
648,1,0.1828150749206543,3,6,0,0
649,1,0.1808321475982666,9,9,1,0
650,1,0.18102574348449707,6,2,0,0
651,1,0.1827383041381836,8,8,1,0
652,1,0.1810901165008545,7,7,1,0
653,1,0.2708573341369629,2,2,1,1
654,1,0.1832880973815918,6,6,1,0
655,1,0.17633605003356934,5,4,0,0
656,1,0.18067479133605957,2,2,1,0
657,1,0.273085355758667,6,6,1,1
658,1,0.18658781051635742,1,1,1,0
659,1,0.17642736434936523,5,5,1,0
660,1,0.26782846450805664,3,3,1,1
661,1,0.2734644412994385,4,4,1,1
662,1,0.2720060348510742,3,3,1,1
663,1,0.27045392990112305,3,3,1,1
