model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,17,1,0.3005025386810303,4,4,1,0,0.9835683107376099,0.2170124053955078,0.08349013328552246,0.2778350347786693,worker1,worker1,worker1,0,0.2170124053955078,0.0,0.0
model_0,18,1,0.2997312545776367,4,2,0,0,0.8774261474609375,0.21631288528442383,0.08341836929321289,0.2783105465953527,worker1,worker1,worker1,0,0.21631288528442383,0.0,0.0
model_0,19,1,0.30208706855773926,8,0,0,0,0.6068825721740723,0.21859169006347656,0.0834953784942627,0.2763950767336598,worker1,worker1,worker1,0,0.21859169006347656,0.0,0.0
model_0,20,1,0.30152440071105957,8,8,1,0,0.9350093007087708,0.2180337905883789,0.08349061012268066,0.276895037104101,worker1,worker1,worker1,0,0.2180337905883789,0.0,0.0
model_0,21,1,0.2994704246520996,2,2,1,0,0.9997809529304504,0.2163395881652832,0.0831308364868164,0.27759280931795205,worker1,worker1,worker1,0,0.2163395881652832,0.0,0.0
model_0,22,1,0.5166661739349365,3,3,1,1,0.9254015684127808,0.3654501438140869,0.1512160301208496,0.2926764664487057,worker1,worker1,worker1,0,0.3654501438140869,0.0,0.0
model_0,23,1,0.4638352394104004,4,4,1,0,0.9606484770774841,0.2918827533721924,0.171952486038208,0.3707188920289535,worker1,worker1,worker1,0,0.2918827533721924,0.0,0.0
model_0,24,1,0.3322722911834717,6,6,1,0,0.9357353448867798,0.236863374710083,0.09540891647338867,0.2871407547513689,worker1,worker1,worker1,0,0.236863374710083,0.0,0.0
model_0,25,1,0.2971484661102295,1,1,1,0,0.999996542930603,0.2137436866760254,0.0834047794342041,0.2806838632754862,worker1,worker1,worker1,0,0.2137436866760254,0.0,0.0
model_0,26,1,0.44767260551452637,6,3,0,1,0.868883490562439,0.36550045013427734,0.08217215538024902,0.1835541294419961,worker1,worker1,worker1,0,0.36550045013427734,0.0,0.0
model_0,27,1,0.444720983505249,4,4,1,1,0.9953262805938721,0.36118078231811523,0.08354020118713379,0.18784857086948714,worker1,worker1,worker1,0,0.36118078231811523,0.0,0.0
model_0,28,1,0.29636597633361816,2,2,1,0,0.9748290777206421,0.21329784393310547,0.0830681324005127,0.2802890312449469,worker1,worker1,worker1,0,0.21329784393310547,0.0,0.0
model_0,29,1,0.29661059379577637,3,3,1,0,0.8223795890808105,0.2134113311767578,0.08319926261901855,0.2804999698571228,worker1,worker1,worker1,0,0.2134113311767578,0.0,0.0
model_0,30,1,0.2970151901245117,8,8,1,0,0.9446448683738708,0.2151036262512207,0.08191156387329102,0.2757824064114461,worker1,worker1,worker1,0,0.2151036262512207,0.0,0.0
model_0,31,1,0.29625868797302246,5,5,1,0,0.9069978594779968,0.21423840522766113,0.08202028274536133,0.27685359476387794,worker1,worker1,worker1,0,0.21423840522766113,0.0,0.0
model_0,32,1,0.3003079891204834,8,8,1,0,0.9965696334838867,0.21843576431274414,0.08187222480773926,0.2726275283169112,worker1,worker1,worker1,0,0.21843576431274414,0.0,0.0
model_0,33,1,0.29453110694885254,9,9,1,0,0.997886598110199,0.21219372749328613,0.0823373794555664,0.279554103159178,worker1,worker1,worker1,0,0.21219372749328613,0.0,0.0
model_0,34,1,0.30144166946411133,8,8,1,0,0.9853202700614929,0.21547412872314453,0.0859675407409668,0.28518797979654176,worker1,worker1,worker1,0,0.21547412872314453,0.0,0.0
model_0,35,1,0.2970261573791504,7,7,1,0,0.981730580329895,0.2141883373260498,0.08283782005310059,0.27889065658065626,worker1,worker1,worker1,0,0.2141883373260498,0.0,0.0
model_0,36,1,0.2978987693786621,9,9,1,0,0.9462918043136597,0.21341800689697266,0.08448076248168945,0.2835888266940274,worker1,worker1,worker1,0,0.21341800689697266,0.0,0.0
model_0,37,1,0.29862356185913086,6,6,1,0,0.8418819904327393,0.21655559539794922,0.08206796646118164,0.2748208009785089,worker1,worker1,worker1,0,0.21655559539794922,0.0,0.0
model_0,38,1,0.44362831115722656,3,3,1,1,0.8440869450569153,0.36112403869628906,0.0825042724609375,0.18597612096874744,worker1,worker1,worker1,0,0.36112403869628906,0.0,0.0
model_0,39,1,0.2978839874267578,4,4,1,0,0.7838389277458191,0.21419382095336914,0.08369016647338867,0.28094885930706825,worker1,worker1,worker1,0,0.21419382095336914,0.0,0.0
model_0,40,1,0.30045175552368164,0,0,1,0,0.763599157333374,0.21728849411010742,0.08316326141357422,0.27679406055931427,worker1,worker1,worker1,0,0.21728849411010742,0.0,0.0
model_0,41,1,0.2942326068878174,2,2,1,0,0.9932705760002136,0.21231365203857422,0.08191895484924316,0.2784156240048424,worker1,worker1,worker1,0,0.21231365203857422,0.0,0.0
model_0,42,1,0.4429891109466553,3,3,1,1,0.9829923510551453,0.3606879711151123,0.08230113983154297,0.18578592068700683,worker1,worker1,worker1,0,0.3606879711151123,0.0,0.0
model_0,43,1,0.44429898262023926,8,8,1,1,0.943537175655365,0.3606133460998535,0.08368563652038574,0.18835432849036102,worker1,worker1,worker1,0,0.3606133460998535,0.0,0.0
model_0,44,1,0.2991311550140381,6,6,1,0,0.8078417181968689,0.21595239639282227,0.08317875862121582,0.2780678549424659,worker1,worker1,worker1,0,0.21595239639282227,0.0,0.0
model_0,45,1,0.2980620861053467,1,1,1,0,0.9992192983627319,0.21309208869934082,0.08496999740600586,0.28507482624265795,worker1,worker1,worker1,0,0.21309208869934082,0.0,0.0
model_0,46,1,0.4440577030181885,7,7,1,1,0.8367018699645996,0.3610992431640625,0.08295845985412598,0.18681909871233113,worker1,worker1,worker1,0,0.3610992431640625,0.0,0.0
model_0,47,1,0.29805731773376465,6,6,1,0,0.9692814946174622,0.2143411636352539,0.08371615409851074,0.2808726681667617,worker1,worker1,worker1,0,0.2143411636352539,0.0,0.0
model_0,48,1,0.29595446586608887,9,9,1,0,0.9432898759841919,0.21343350410461426,0.08252096176147461,0.2788299258130237,worker1,worker1,worker1,0,0.21343350410461426,0.0,0.0
model_0,49,1,0.2964034080505371,5,5,1,0,0.9929177761077881,0.21361160278320312,0.08279180526733398,0.2793213674966176,worker1,worker1,worker1,0,0.21361160278320312,0.0,0.0
model_0,50,1,0.2985255718231201,1,1,1,0,0.9996410608291626,0.21597528457641602,0.0825502872467041,0.27652668661703833,worker1,worker1,worker1,0,0.21597528457641602,0.0,0.0
model_0,51,1,0.29720377922058105,9,9,1,0,0.8766084313392639,0.21410703659057617,0.08309674263000488,0.2795951748928855,worker1,worker1,worker1,0,0.21410703659057617,0.0,0.0
model_0,52,1,0.30030322074890137,3,3,1,0,0.9033962488174438,0.21729326248168945,0.08300995826721191,0.27642047281477783,worker1,worker1,worker1,0,0.21729326248168945,0.0,0.0
model_0,53,1,0.4440646171569824,5,5,1,1,0.9701598286628723,0.3597862720489502,0.08427834510803223,0.18978847188412395,worker1,worker1,worker1,0,0.3597862720489502,0.0,0.0
model_0,54,1,0.44843339920043945,4,3,0,1,0.7928378582000732,0.36432933807373047,0.08410406112670898,0.18755084094241695,worker1,worker1,worker1,0,0.36432933807373047,0.0,0.0
model_0,55,1,0.29710984230041504,7,7,1,0,0.9914728403091431,0.21378040313720703,0.08332943916320801,0.2804667745707043,worker1,worker1,worker1,0,0.21378040313720703,0.0,0.0
model_0,56,1,0.29807138442993164,3,2,0,0,0.6852440237998962,0.21442151069641113,0.08364987373352051,0.28063704905287307,worker1,worker1,worker1,0,0.21442151069641113,0.0,0.0
model_0,57,1,0.2956724166870117,3,3,1,0,0.8675641417503357,0.21306777000427246,0.08260464668273926,0.2793789410872966,worker1,worker1,worker1,0,0.21306777000427246,0.0,0.0
model_0,58,1,0.8220250606536865,7,7,1,2,0.999626636505127,0.668440580368042,0.15358448028564453,0.1868367372687055,worker1->worker2,worker1,worker2,0,0.3596060276031494,0.3088345527648926,0.0
model_0,59,1,0.45200014114379883,3,3,1,1,0.8001348376274109,0.36813950538635254,0.08386063575744629,0.18553232205909193,worker1,worker1,worker1,0,0.36813950538635254,0.0,0.0
model_0,60,1,0.2992262840270996,9,9,1,0,0.5033500790596008,0.21637725830078125,0.08284902572631836,0.2768775009043493,worker1,worker1,worker1,0,0.21637725830078125,0.0,0.0
model_0,61,1,0.3052103519439697,0,0,1,0,0.9711697697639465,0.21852946281433105,0.08668088912963867,0.2840037651984736,worker1,worker1,worker1,0,0.21852946281433105,0.0,0.0
model_0,62,1,0.30070066452026367,8,8,1,0,0.9951397180557251,0.21833133697509766,0.08236932754516602,0.273924660846951,worker1,worker1,worker1,0,0.21833133697509766,0.0,0.0
model_0,63,1,0.2963109016418457,9,9,1,0,0.9816655516624451,0.21415972709655762,0.08215117454528809,0.27724654776483765,worker1,worker1,worker1,0,0.21415972709655762,0.0,0.0
model_0,64,1,0.2986719608306885,5,5,1,0,0.552516758441925,0.21604061126708984,0.08263134956359863,0.2766625609373516,worker1,worker1,worker1,0,0.21604061126708984,0.0,0.0
model_0,65,1,0.2983841896057129,1,1,1,0,0.9995371103286743,0.21608710289001465,0.08229708671569824,0.2758091399696687,worker1,worker1,worker1,0,0.21608710289001465,0.0,0.0
model_0,66,1,0.2978706359863281,1,1,1,0,0.9999895095825195,0.21532177925109863,0.08254885673522949,0.277129890503938,worker1,worker1,worker1,0,0.21532177925109863,0.0,0.0
model_0,67,1,0.44796299934387207,0,0,1,1,0.8907762169837952,0.3657214641571045,0.08224153518676758,0.18359001816495138,worker1,worker1,worker1,0,0.3657214641571045,0.0,0.0
model_0,68,1,0.4486508369445801,3,3,1,1,0.6955252885818481,0.36507201194763184,0.08357882499694824,0.1862892434708026,worker1,worker1,worker1,0,0.36507201194763184,0.0,0.0
model_0,69,1,0.2965965270996094,7,7,1,0,0.9399653673171997,0.21307682991027832,0.08351969718933105,0.28159364509781226,worker1,worker1,worker1,0,0.21307682991027832,0.0,0.0
model_0,70,1,0.2980377674102783,1,1,1,0,0.9994637370109558,0.21537280082702637,0.08266496658325195,0.2773640646336459,worker1,worker1,worker1,0,0.21537280082702637,0.0,0.0
model_0,71,1,0.4472806453704834,4,4,1,1,0.9335209727287292,0.36446046829223633,0.08282017707824707,0.18516378460697078,worker1,worker1,worker1,0,0.36446046829223633,0.0,0.0
model_0,72,1,1.174152135848999,7,3,0,3,0.5795671343803406,0.9867143630981445,0.1874377727508545,0.15963670041388894,worker1->worker2->worker3,worker1,worker3,0,0.3650705814361572,0.32867884635925293,0.2929649353027344
model_0,73,1,0.8916711807250977,7,7,1,2,0.9748411774635315,0.7375688552856445,0.15410232543945312,0.1728241629544859,worker1->worker2,worker1,worker2,0,0.3658945560455322,0.3716742992401123,0.0
model_0,74,1,0.30700230598449707,5,5,1,0,0.9658867716789246,0.22307562828063965,0.08392667770385742,0.2733747469248506,worker1,worker1,worker1,0,0.22307562828063965,0.0,0.0
model_0,75,1,0.29662585258483887,1,1,1,0,0.9987433552742004,0.21382355690002441,0.08280229568481445,0.2791472656994114,worker1,worker1,worker1,0,0.21382355690002441,0.0,0.0
model_0,76,1,0.444627046585083,5,5,1,1,0.9962587356567383,0.36110591888427734,0.08352112770080566,0.1878453601558474,worker1,worker1,worker1,0,0.36110591888427734,0.0,0.0
model_0,77,1,0.297290563583374,5,5,1,0,0.9898884892463684,0.21454811096191406,0.08274245262145996,0.2783218263779676,worker1,worker1,worker1,0,0.21454811096191406,0.0,0.0
model_0,78,1,0.9609856605529785,3,4,0,2,0.7861904501914978,0.8122897148132324,0.1486959457397461,0.15473274143776736,worker1->worker2,worker1,worker2,0,0.364116907119751,0.44817280769348145,0.0
model_0,79,1,0.30056023597717285,5,5,1,0,0.7158711552619934,0.2173781394958496,0.08318209648132324,0.2767568245043593,worker1,worker1,worker1,0,0.2173781394958496,0.0,0.0
model_0,80,1,0.3040139675140381,4,4,1,0,0.9732850790023804,0.21347951889038086,0.09053444862365723,0.29779700374943047,worker1,worker1,worker1,0,0.21347951889038086,0.0,0.0
model_0,81,1,0.31041598320007324,8,8,1,0,0.9922690987586975,0.21817302703857422,0.09224295616149902,0.29715917077003545,worker1,worker1,worker1,0,0.21817302703857422,0.0,0.0
model_0,82,1,0.2969970703125,0,3,0,0,0.9710638523101807,0.21415162086486816,0.08284544944763184,0.2789436588060008,worker1,worker1,worker1,0,0.21415162086486816,0.0,0.0
model_0,83,1,0.2967989444732666,7,0,0,0,0.6496952176094055,0.21338105201721191,0.08341789245605469,0.28105858868230693,worker1,worker1,worker1,0,0.21338105201721191,0.0,0.0
model_0,84,1,0.2998645305633545,5,5,1,0,0.6484050750732422,0.21741247177124023,0.08245205879211426,0.27496436019695913,worker1,worker1,worker1,0,0.21741247177124023,0.0,0.0
model_0,85,1,0.4464452266693115,6,6,1,1,0.7950567007064819,0.3637356758117676,0.08270955085754395,0.1852624821965184,worker1,worker1,worker1,0,0.3637356758117676,0.0,0.0
model_0,86,1,0.29633331298828125,9,9,1,0,0.9978389143943787,0.21292567253112793,0.08340764045715332,0.28146562266676967,worker1,worker1,worker1,0,0.21292567253112793,0.0,0.0
model_0,87,1,0.2967185974121094,2,2,1,0,0.8654500246047974,0.21354150772094727,0.08317708969116211,0.2803231425889976,worker1,worker1,worker1,0,0.21354150772094727,0.0,0.0
model_0,88,1,0.29645514488220215,9,9,1,0,0.7433351278305054,0.2123885154724121,0.08406662940979004,0.28357284689120277,worker1,worker1,worker1,0,0.2123885154724121,0.0,0.0
model_0,89,1,0.2956976890563965,0,0,1,0,0.9964377880096436,0.21320199966430664,0.08249568939208984,0.27898658814461,worker1,worker1,worker1,0,0.21320199966430664,0.0,0.0
model_0,90,1,0.29501795768737793,9,9,1,0,0.9927226901054382,0.21250700950622559,0.08251094818115234,0.27968110425531056,worker1,worker1,worker1,0,0.21250700950622559,0.0,0.0
model_0,91,1,0.2946286201477051,4,3,0,0,0.8204042315483093,0.21251630783081055,0.08211231231689453,0.278697678031854,worker1,worker1,worker1,0,0.21251630783081055,0.0,0.0
model_0,92,1,0.44434070587158203,4,2,0,1,0.6534173488616943,0.3625037670135498,0.08183693885803223,0.18417610130385792,worker1,worker1,worker1,0,0.3625037670135498,0.0,0.0
model_0,93,1,0.29503750801086426,9,9,1,0,0.9980031847953796,0.21271681785583496,0.0823206901550293,0.2790177110362455,worker1,worker1,worker1,0,0.21271681785583496,0.0,0.0
model_0,94,1,0.29736781120300293,1,1,1,0,0.6912208199501038,0.21419477462768555,0.08317303657531738,0.2796975107656759,worker1,worker1,worker1,0,0.21419477462768555,0.0,0.0
model_0,95,1,0.2960655689239502,1,1,1,0,0.9992222785949707,0.21377110481262207,0.08229446411132812,0.27796026539130236,worker1,worker1,worker1,0,0.21377110481262207,0.0,0.0
model_0,96,1,0.2933475971221924,0,8,0,0,0.5446440577507019,0.21134328842163086,0.08200430870056152,0.2795465499122635,worker1,worker1,worker1,0,0.21134328842163086,0.0,0.0
model_0,97,1,0.2954845428466797,9,9,1,0,0.9914519786834717,0.21343660354614258,0.08204793930053711,0.2776725256424325,worker1,worker1,worker1,0,0.21343660354614258,0.0,0.0
model_0,98,1,0.29475975036621094,0,0,1,0,0.9302026033401489,0.2127697467803955,0.08199000358581543,0.27815874957130565,worker1,worker1,worker1,0,0.2127697467803955,0.0,0.0
model_0,99,1,0.29552507400512695,6,6,1,0,0.9963327646255493,0.21161651611328125,0.0839085578918457,0.28393041833868216,worker1,worker1,worker1,0,0.21161651611328125,0.0,0.0
model_0,100,1,0.2968027591705322,3,3,1,0,0.8740329146385193,0.21438884735107422,0.08241391181945801,0.2776723237000163,worker1,worker1,worker1,0,0.21438884735107422,0.0,0.0
model_0,101,1,0.29431676864624023,5,5,1,0,0.8059812784194946,0.21213817596435547,0.08217859268188477,0.27921818066934856,worker1,worker1,worker1,0,0.21213817596435547,0.0,0.0
model_0,102,1,0.30107593536376953,8,8,1,0,0.9840578436851501,0.21887540817260742,0.08220052719116211,0.27302257515814016,worker1,worker1,worker1,0,0.21887540817260742,0.0,0.0
model_0,103,1,0.29396963119506836,4,4,1,0,0.9973089694976807,0.21175765991210938,0.08221197128295898,0.2796614430842548,worker1,worker1,worker1,0,0.21175765991210938,0.0,0.0
model_0,104,1,0.4436156749725342,5,5,1,1,0.9326331615447998,0.36115574836730957,0.08245992660522461,0.18588145382899285,worker1,worker1,worker1,0,0.36115574836730957,0.0,0.0
model_0,105,1,0.29809093475341797,9,9,1,0,0.9202773571014404,0.21422243118286133,0.08386850357055664,0.28135207680814917,worker1,worker1,worker1,0,0.21422243118286133,0.0,0.0
model_0,106,1,0.2963881492614746,0,0,1,0,0.9995266199111938,0.2129836082458496,0.083404541015625,0.2814030899124959,worker1,worker1,worker1,0,0.2129836082458496,0.0,0.0
model_0,107,1,0.44551992416381836,4,4,1,1,0.9847341775894165,0.36106133460998535,0.08445858955383301,0.1895730919607031,worker1,worker1,worker1,0,0.36106133460998535,0.0,0.0
model_0,108,1,0.2961268424987793,1,1,1,0,0.9988798499107361,0.21291851997375488,0.08320832252502441,0.2809887878548782,worker1,worker1,worker1,0,0.21291851997375488,0.0,0.0
model_0,109,1,0.4461367130279541,2,2,1,1,0.9909507036209106,0.36226630210876465,0.08387041091918945,0.18799262304587402,worker1,worker1,worker1,0,0.36226630210876465,0.0,0.0
model_0,110,1,0.29611802101135254,8,8,1,0,0.9316238164901733,0.21254920959472656,0.08356881141662598,0.2822145411184621,worker1,worker1,worker1,0,0.21254920959472656,0.0,0.0
model_0,111,1,0.4446132183074951,7,7,1,1,0.9468962550163269,0.3610243797302246,0.08358883857727051,0.18800349412792391,worker1,worker1,worker1,0,0.3610243797302246,0.0,0.0
model_0,112,1,0.2982139587402344,1,9,0,0,0.6234229207038879,0.21452856063842773,0.08368539810180664,0.280622001918772,worker1,worker1,worker1,0,0.21452856063842773,0.0,0.0
model_0,113,1,0.2972445487976074,6,6,1,0,0.966996967792511,0.21380043029785156,0.08344411849975586,0.28072547953292365,worker1,worker1,worker1,0,0.21380043029785156,0.0,0.0
model_0,114,1,0.295712947845459,9,9,1,0,0.9944759011268616,0.21321916580200195,0.08249378204345703,0.2789657424353589,worker1,worker1,worker1,0,0.21321916580200195,0.0,0.0
model_0,115,1,0.2981691360473633,5,5,1,0,0.8887926340103149,0.21470332145690918,0.0834658145904541,0.27992774737488524,worker1,worker1,worker1,0,0.21470332145690918,0.0,0.0
model_0,116,1,0.29578495025634766,7,7,1,0,0.9899575114250183,0.2126479148864746,0.08313703536987305,0.28107256741027814,worker1,worker1,worker1,0,0.2126479148864746,0.0,0.0
model_0,117,1,0.29657936096191406,7,7,1,0,0.9913514852523804,0.2143723964691162,0.08220696449279785,0.2771836995877628,worker1,worker1,worker1,0,0.2143723964691162,0.0,0.0
model_0,118,1,0.44405698776245117,9,9,1,1,0.9999163150787354,0.360459566116333,0.08359742164611816,0.18825831807614457,worker1,worker1,worker1,0,0.360459566116333,0.0,0.0
model_0,119,1,0.29776978492736816,0,0,1,0,0.9853562712669373,0.21390414237976074,0.08386564254760742,0.28164591168329545,worker1,worker1,worker1,0,0.21390414237976074,0.0,0.0
model_0,120,1,0.29843592643737793,1,1,1,0,0.7141438126564026,0.2138981819152832,0.08453774452209473,0.283269328633708,worker1,worker1,worker1,0,0.2138981819152832,0.0,0.0
model_0,121,1,0.44754743576049805,2,2,1,1,0.9983254075050354,0.3633391857147217,0.08420825004577637,0.1881549156966678,worker1,worker1,worker1,0,0.3633391857147217,0.0,0.0
model_0,122,1,0.2983286380767822,2,2,1,0,0.6185758113861084,0.214766263961792,0.08356237411499023,0.28010175172483237,worker1,worker1,worker1,0,0.214766263961792,0.0,0.0
model_0,123,1,0.30028605461120605,0,0,1,0,0.49328166246414185,0.21511340141296387,0.08517265319824219,0.28363839042914957,worker1,worker1,worker1,0,0.21511340141296387,0.0,0.0
model_0,124,1,0.29845356941223145,6,6,1,0,0.8801487684249878,0.21516990661621094,0.08328366279602051,0.27905065086015796,worker1,worker1,worker1,0,0.21516990661621094,0.0,0.0
model_0,125,1,0.2980766296386719,5,5,1,0,0.9646965861320496,0.21455121040344238,0.08352541923522949,0.2802145855462701,worker1,worker1,worker1,0,0.21455121040344238,0.0,0.0
model_0,126,1,0.4475271701812744,4,4,1,1,0.9340879917144775,0.36385345458984375,0.08367371559143066,0.18696901812137565,worker1,worker1,worker1,0,0.36385345458984375,0.0,0.0
model_0,127,1,0.3033154010772705,7,7,1,0,0.7776415944099426,0.21924591064453125,0.08406949043273926,0.2771685517258726,worker1,worker1,worker1,0,0.21924591064453125,0.0,0.0
model_0,128,1,0.3718254566192627,2,2,1,0,0.9683670997619629,0.21670293807983398,0.1551225185394287,0.41719176505515376,worker1,worker1,worker1,0,0.21670293807983398,0.0,0.0
model_0,129,1,0.3025856018066406,9,9,1,0,0.9362136125564575,0.2129354476928711,0.08965015411376953,0.2962803040808865,worker1,worker1,worker1,0,0.2129354476928711,0.0,0.0
model_0,130,1,0.3660848140716553,3,3,1,0,0.9801737070083618,0.21343660354614258,0.1526482105255127,0.4169749868281459,worker1,worker1,worker1,0,0.21343660354614258,0.0,0.0
model_0,131,1,0.40312957763671875,6,6,1,0,0.5569294095039368,0.23883605003356934,0.16429352760314941,0.40754520808493727,worker1,worker1,worker1,0,0.23883605003356934,0.0,0.0
model_0,132,1,0.3039090633392334,9,9,1,0,0.9991507530212402,0.21810054779052734,0.08580851554870605,0.28234931398845364,worker1,worker1,worker1,0,0.21810054779052734,0.0,0.0
model_0,133,1,0.30162668228149414,7,7,1,0,0.9588677883148193,0.21791958808898926,0.08370709419250488,0.27751886391265923,worker1,worker1,worker1,0,0.21791958808898926,0.0,0.0
model_0,134,1,0.44645023345947266,3,6,0,1,0.91782146692276,0.3625953197479248,0.08385491371154785,0.1878258928476066,worker1,worker1,worker1,0,0.3625953197479248,0.0,0.0
model_0,135,1,0.2987351417541504,4,4,1,0,0.9950650334358215,0.2147502899169922,0.0839848518371582,0.2811348251297301,worker1,worker1,worker1,0,0.2147502899169922,0.0,0.0
model_0,136,1,0.30112743377685547,1,1,1,0,0.9978271126747131,0.2172849178314209,0.08384251594543457,0.2784286867983088,worker1,worker1,worker1,0,0.2172849178314209,0.0,0.0
model_0,137,1,0.2978990077972412,0,0,1,0,0.98996502161026,0.21381664276123047,0.08408236503601074,0.2822512423177981,worker1,worker1,worker1,0,0.21381664276123047,0.0,0.0
model_0,138,1,0.30292677879333496,4,4,1,0,0.9709681868553162,0.21596050262451172,0.08696627616882324,0.2870867888116093,worker1,worker1,worker1,0,0.21596050262451172,0.0,0.0
model_0,139,1,0.2991371154785156,8,8,1,0,0.9954708814620972,0.21512460708618164,0.08401250839233398,0.28084949692031064,worker1,worker1,worker1,0,0.21512460708618164,0.0,0.0
model_0,140,1,0.29757142066955566,8,8,1,0,0.9994538426399231,0.21420693397521973,0.08336448669433594,0.28014950665208455,worker1,worker1,worker1,0,0.21420693397521973,0.0,0.0
model_0,141,1,0.2992539405822754,8,8,1,0,0.9998815059661865,0.21733736991882324,0.08191657066345215,0.27373597989741566,worker1,worker1,worker1,0,0.21733736991882324,0.0,0.0
model_0,142,1,0.2973062992095947,0,0,1,0,0.6721686124801636,0.21367383003234863,0.0836324691772461,0.2813006969565988,worker1,worker1,worker1,0,0.21367383003234863,0.0,0.0
model_0,143,1,0.297544002532959,8,8,1,0,0.9979883432388306,0.21461987495422363,0.08292412757873535,0.27869534211011304,worker1,worker1,worker1,0,0.21461987495422363,0.0,0.0
model_0,144,1,0.5199785232543945,4,4,1,1,0.9899824261665344,0.3663160800933838,0.15366244316101074,0.2955169036584091,worker1,worker1,worker1,0,0.3663160800933838,0.0,0.0
model_0,145,1,0.4632723331451416,3,3,1,0,0.7485079169273376,0.2918696403503418,0.1714026927947998,0.36998257942828616,worker1,worker1,worker1,0,0.2918696403503418,0.0,0.0
model_0,146,1,0.3379359245300293,1,1,1,0,0.9025884866714478,0.2447652816772461,0.0931706428527832,0.2757050555733502,worker1,worker1,worker1,0,0.2447652816772461,0.0,0.0
model_0,147,1,0.30065321922302246,1,1,1,0,0.9725551605224609,0.2163708209991455,0.08428239822387695,0.28033093555987126,worker1,worker1,worker1,0,0.2163708209991455,0.0,0.0
model_0,148,1,0.29790496826171875,7,7,1,0,0.576449453830719,0.21515274047851562,0.08275222778320312,0.2777806233513458,worker1,worker1,worker1,0,0.21515274047851562,0.0,0.0
