sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id
147,1,0.16973328590393066,1,1,1,0
148,1,0.261674165725708,9,9,1,1
149,1,0.16919994354248047,1,1,1,0
150,1,0.26525068283081055,6,4,0,1
151,1,0.17453408241271973,3,5,0,0
152,1,0.17157912254333496,7,0,0,0
153,1,0.1768038272857666,4,4,1,0
154,1,0.2589578628540039,3,2,0,1
155,1,0.17227840423583984,4,0,0,0
156,1,0.1718001365661621,8,8,1,0
157,1,0.26059508323669434,7,5,0,1
158,1,0.25945472717285156,3,3,1,1
159,1,0.17361140251159668,9,9,1,0
160,1,0.17208003997802734,6,6,1,0
161,1,0.17049527168273926,4,4,1,0
162,1,0.17345118522644043,6,6,1,0
163,1,0.260009765625,1,1,1,1
164,1,0.173750638961792,7,7,1,0
165,1,0.1726083755493164,7,7,1,0
166,1,0.17257094383239746,9,1,0,0
167,1,0.1734452247619629,9,9,1,0
168,1,0.1713404655456543,1,1,1,0
169,1,0.339061975479126,3,3,1,2
170,1,0.33505678176879883,2,2,1,2
171,1,0.17351818084716797,0,0,1,0
172,1,0.2603733539581299,4,4,1,1
173,1,0.17226243019104004,0,0,1,0
174,1,0.25529932975769043,2,2,1,1
175,1,0.17185497283935547,4,4,1,0
176,1,0.17187833786010742,9,9,1,0
177,1,0.17019987106323242,7,7,1,0
178,1,0.17241168022155762,3,5,0,0
179,1,0.1700761318206787,4,3,0,0
180,1,0.17157721519470215,8,8,1,0
181,1,0.17375874519348145,1,1,1,0
182,1,0.3339574337005615,8,0,0,2
183,1,0.17149066925048828,4,4,1,0
184,1,0.2581162452697754,3,5,0,1
185,1,0.26070618629455566,1,1,1,1
186,1,0.1725015640258789,4,2,0,0
187,1,0.26018738746643066,1,1,1,1
188,1,0.26325321197509766,4,4,1,1
189,1,0.25877881050109863,7,7,1,1
190,1,0.17366886138916016,4,3,0,0
191,1,0.3356282711029053,5,4,0,2
192,1,0.17444229125976562,8,0,0,0
193,1,0.17209744453430176,5,5,1,0
194,1,0.17401862144470215,5,5,1,0
195,1,0.2595534324645996,4,4,1,1
196,1,0.17505884170532227,3,3,1,0
197,1,0.25945353507995605,6,4,0,1
198,1,0.17403841018676758,6,4,0,0
199,1,0.1724698543548584,7,4,0,0
200,1,0.17104864120483398,2,2,1,0
201,1,0.17217063903808594,7,7,1,0
202,1,0.17238068580627441,4,6,0,0
203,1,0.17173147201538086,7,7,1,0
204,1,0.17562413215637207,2,2,1,0
205,1,0.1743147373199463,0,0,1,0
206,1,0.2602534294128418,9,0,0,1
207,1,0.1710224151611328,0,0,1,0
208,1,0.17096352577209473,3,3,1,0
209,1,0.1729738712310791,7,7,1,0
210,1,0.1720714569091797,8,8,1,0
211,1,0.17144012451171875,9,9,1,0
212,1,0.26070141792297363,4,4,1,1
213,1,0.16963839530944824,7,7,1,0
214,1,0.2595062255859375,7,7,1,1
215,1,0.17026090621948242,6,6,1,0
216,1,0.17122793197631836,6,6,1,0
217,1,0.17283225059509277,1,1,1,0
218,1,0.16914701461791992,6,6,1,0
219,1,0.17152857780456543,7,7,1,0
220,1,0.3318636417388916,5,5,1,2
221,1,0.1709764003753662,1,1,1,0
222,1,0.16702651977539062,3,3,1,0
223,1,0.1695103645324707,7,7,1,0
224,1,0.16805171966552734,6,6,1,0
225,1,0.1674036979675293,8,8,1,0
226,1,0.166609525680542,4,4,1,0
227,1,0.17119550704956055,2,2,1,0
228,1,0.16693496704101562,8,8,1,0
229,1,0.16838669776916504,9,9,1,0
230,1,0.168626070022583,4,7,0,0
231,1,0.16852831840515137,3,3,1,0
232,1,0.1679368019104004,6,6,1,0
233,1,0.1759169101715088,9,9,1,0
234,1,0.2574918270111084,8,8,1,1
235,1,0.17007970809936523,6,6,1,0
236,1,0.16738057136535645,9,9,1,0
237,1,0.16800379753112793,3,3,1,0
238,1,0.17193293571472168,4,4,1,0
239,1,0.2591409683227539,3,5,0,1
240,1,0.16925263404846191,8,8,1,0
241,1,0.16834712028503418,8,8,1,0
242,1,0.1671147346496582,8,8,1,0
243,1,0.16923809051513672,8,8,1,0
244,1,0.1668550968170166,1,1,1,0
245,1,0.16742253303527832,5,5,1,0
246,1,0.25580430030822754,1,1,1,1
247,1,0.16779279708862305,3,3,1,0
248,1,0.25562548637390137,3,3,1,1
249,1,0.16856861114501953,2,8,0,0
250,1,0.25373363494873047,3,5,0,1
251,1,0.16697955131530762,8,8,1,0
252,1,0.16665410995483398,1,1,1,0
253,1,0.17185282707214355,5,3,0,0
254,1,0.16625213623046875,8,8,1,0
255,1,0.16736984252929688,8,8,1,0
256,1,0.33048248291015625,8,8,1,2
257,1,0.16753458976745605,9,9,1,0
258,1,0.1681666374206543,1,1,1,0
259,1,0.16835594177246094,0,0,1,0
260,1,0.3279998302459717,4,2,0,2
261,1,0.16672062873840332,6,6,1,0
262,1,0.338289737701416,7,7,1,2
263,1,0.1674044132232666,9,9,1,0
264,1,0.16619253158569336,8,8,1,0
265,1,0.16967296600341797,5,5,1,0
266,1,0.16771340370178223,8,8,1,0
267,1,0.16693544387817383,1,1,1,0
268,1,0.1694948673248291,0,0,1,0
269,1,0.16573023796081543,4,4,1,0
270,1,0.16854500770568848,5,5,1,0
271,1,0.25449705123901367,1,1,1,1
272,1,0.2562541961669922,1,1,1,1
273,1,0.16812777519226074,1,1,1,0
274,1,0.16785740852355957,0,0,1,0
275,1,0.1679525375366211,8,8,1,0
276,1,0.16691923141479492,9,9,1,0
277,1,0.2561922073364258,3,3,1,1
278,1,0.16904282569885254,9,9,1,0
279,1,0.25536632537841797,5,2,0,1
280,1,0.25760841369628906,2,2,1,1
281,1,0.1698765754699707,8,8,1,0
282,1,0.40720677375793457,2,5,0,3
283,1,0.1679835319519043,4,4,1,0
284,1,0.17074871063232422,4,4,1,0
285,1,0.16559290885925293,4,4,1,0
286,1,0.16855645179748535,1,1,1,0
287,1,0.16646099090576172,9,9,1,0
288,1,0.16646170616149902,9,9,1,0
289,1,0.25653529167175293,6,6,1,1
290,1,0.25251269340515137,1,1,1,1
291,1,0.16792058944702148,7,7,1,0
292,1,0.16837143898010254,3,3,1,0
293,1,0.33037662506103516,2,2,1,2
294,1,0.16636395454406738,7,7,1,0
295,1,0.4044206142425537,6,6,1,3
296,1,0.16843414306640625,1,1,1,0
297,1,0.16646480560302734,1,1,1,0
298,1,0.2675893306732178,3,3,1,1
299,1,0.25641894340515137,3,7,0,1
300,1,0.17068910598754883,4,4,1,0
301,1,0.1675128936767578,7,7,1,0
302,1,0.16829633712768555,7,7,1,0
303,1,0.16675877571105957,2,2,1,0
304,1,0.2554924488067627,8,8,1,1
305,1,0.1699380874633789,2,2,1,0
306,1,0.2540905475616455,3,3,1,1
307,1,0.3382997512817383,4,4,1,2
308,1,0.16669368743896484,0,0,1,0
309,1,0.16858506202697754,9,9,1,0
310,1,0.16736602783203125,0,0,1,0
311,1,0.16560101509094238,4,4,1,0
312,1,0.25852155685424805,4,4,1,1
313,1,0.261765718460083,4,4,1,1
314,1,0.16747546195983887,6,6,1,0
315,1,0.16597962379455566,6,6,1,0
316,1,0.2579536437988281,1,1,1,1
317,1,0.1669609546661377,6,6,1,0
318,1,0.16589975357055664,4,4,1,0
319,1,0.2572755813598633,4,4,1,1
320,1,0.16540098190307617,5,5,1,0
321,1,0.1673729419708252,0,0,1,0
322,1,0.2563145160675049,3,3,1,1
323,1,0.16448640823364258,8,8,1,0
324,1,0.32859063148498535,8,8,1,2
325,1,0.26116490364074707,9,9,1,1
326,1,0.2528214454650879,6,6,1,1
327,1,0.16625118255615234,7,7,1,0
328,1,0.32883119583129883,6,6,1,2
329,1,0.16701054573059082,8,8,1,0
330,1,0.16784453392028809,0,0,1,0
331,1,0.16713714599609375,7,7,1,0
332,1,0.25487494468688965,3,5,0,1
333,1,0.16557908058166504,1,1,1,0
334,1,0.16756701469421387,6,6,1,0
335,1,0.1678316593170166,8,8,1,0
336,1,0.1651010513305664,3,3,1,0
337,1,0.1682898998260498,1,1,1,0
338,1,0.16917634010314941,0,0,1,0
339,1,0.16486477851867676,3,3,1,0
340,1,0.2608981132507324,2,2,1,1
341,1,0.16445302963256836,2,2,1,0
342,1,0.16614365577697754,2,2,1,0
343,1,0.16905617713928223,3,3,1,0
344,1,0.16571426391601562,0,0,1,0
345,1,0.1676948070526123,2,2,1,0
346,1,0.16970562934875488,8,8,1,0
347,1,0.16756439208984375,6,6,1,0
348,1,0.16679596900939941,5,5,1,0
349,1,0.3293282985687256,2,2,1,2
350,1,0.1672968864440918,6,2,0,0
351,1,0.16731739044189453,1,1,1,0
352,1,0.3313608169555664,5,7,0,2
353,1,0.2627067565917969,4,6,0,1
354,1,0.16733312606811523,1,1,1,0
355,1,0.1703183650970459,1,1,1,0
356,1,0.16633844375610352,4,4,1,0
357,1,0.16744756698608398,9,9,1,0
358,1,0.17688536643981934,5,3,0,0
359,1,0.2548973560333252,3,3,1,1
360,1,0.16953611373901367,6,6,1,0
361,1,0.16826415061950684,5,5,1,0
362,1,0.255551815032959,3,3,1,1
363,1,0.17191314697265625,7,7,1,0
364,1,0.168318510055542,9,9,1,0
365,1,0.16794538497924805,5,5,1,0
366,1,0.3362722396850586,7,7,1,2
367,1,0.17674612998962402,7,2,0,0
368,1,0.16936850547790527,0,0,1,0
369,1,0.16761279106140137,4,7,0,0
370,1,0.25922179222106934,2,2,1,1
371,1,0.17209744453430176,6,6,1,0
372,1,0.26257967948913574,3,3,1,1
373,1,0.3394010066986084,0,0,1,2
374,1,0.16762614250183105,7,7,1,0
375,1,0.2546536922454834,0,0,1,1
376,1,0.17270994186401367,5,5,1,0
377,1,0.25920581817626953,0,0,1,1
378,1,0.1722252368927002,4,4,1,0
379,1,0.33925390243530273,2,2,1,2
380,1,0.1721036434173584,2,2,1,0
381,1,0.1690821647644043,5,3,0,0
382,1,0.26389002799987793,2,2,1,1
383,1,0.26537466049194336,6,6,1,1
384,1,0.2638888359069824,2,2,1,1
385,1,0.17580056190490723,3,3,1,0
386,1,0.17235493659973145,0,0,1,0
387,1,0.2610929012298584,3,5,0,1
388,1,0.1715984344482422,7,7,1,0
389,1,0.17339038848876953,9,9,1,0
390,1,0.17158150672912598,5,5,1,0
391,1,0.17529010772705078,5,5,1,0
392,1,0.19001531600952148,6,6,1,0
393,1,0.166276216506958,4,4,1,0
394,1,0.17001581192016602,1,1,1,0
395,1,0.1739795207977295,9,9,1,0
396,1,0.17055797576904297,7,7,1,0
397,1,0.2560293674468994,5,5,1,1
398,1,0.33208799362182617,1,1,1,2
399,1,0.2622566223144531,6,6,1,1
400,1,0.4111359119415283,7,7,1,3
401,1,0.2627065181732178,2,2,1,1
402,1,0.17189931869506836,2,2,1,0
403,1,0.16874933242797852,5,5,1,0
404,1,0.16877388954162598,8,8,1,0
405,1,0.26149821281433105,2,2,1,1
406,1,0.17234325408935547,2,2,1,0
407,1,0.25797152519226074,1,1,1,1
408,1,0.17215991020202637,7,7,1,0
409,1,0.17011332511901855,9,9,1,0
410,1,0.16974687576293945,5,3,0,0
411,1,0.1674644947052002,2,2,1,0
412,1,0.1691889762878418,1,1,1,0
413,1,0.1701042652130127,9,9,1,0
414,1,0.16820621490478516,8,8,1,0
415,1,0.33309149742126465,2,2,1,2
416,1,0.17180228233337402,9,9,1,0
417,1,0.2576901912689209,6,6,1,1
418,1,0.17331933975219727,8,8,1,0
419,1,0.16807794570922852,8,8,1,0
420,1,0.17039179801940918,1,1,1,0
421,1,0.2589988708496094,2,2,1,1
422,1,0.17258787155151367,8,8,1,0
423,1,0.25806164741516113,6,6,1,1
424,1,0.1734778881072998,8,8,1,0
425,1,0.3339660167694092,4,4,1,2
426,1,0.17208242416381836,0,0,1,0
427,1,0.1710205078125,1,9,0,0
428,1,0.16767239570617676,9,1,0,0
429,1,0.16901564598083496,0,1,0,0
430,1,0.16830062866210938,7,7,1,0
431,1,0.25893163681030273,5,5,1,1
432,1,0.1745166778564453,7,7,1,0
433,1,0.16930103302001953,9,9,1,0
434,1,0.16879987716674805,9,9,1,0
435,1,0.2595076560974121,6,6,1,1
436,1,0.2649195194244385,9,9,1,1
437,1,0.2629733085632324,1,1,1,1
438,1,0.17427802085876465,4,4,1,0
439,1,0.1707448959350586,7,7,1,0
440,1,0.16795945167541504,1,1,1,0
441,1,0.16846489906311035,0,0,1,0
442,1,0.17088890075683594,8,8,1,0
443,1,0.1677381992340088,4,4,1,0
444,1,0.16898870468139648,1,1,1,0
445,1,0.259401798248291,8,8,1,1
446,1,0.2618870735168457,5,2,0,1
447,1,0.1720263957977295,8,8,1,0
448,1,0.33239030838012695,2,2,1,2
449,1,0.17255425453186035,9,9,1,0
450,1,0.25968456268310547,1,1,1,1
451,1,0.26419878005981445,1,1,1,1
452,1,0.2627229690551758,4,2,0,1
453,1,0.17103219032287598,5,5,1,0
454,1,0.16892719268798828,7,7,1,0
455,1,0.2624807357788086,7,7,1,1
456,1,0.41419196128845215,7,7,1,3
457,1,0.17102622985839844,4,4,1,0
458,1,0.2592463493347168,4,4,1,1
459,1,0.17196917533874512,6,6,1,0
460,1,0.1698148250579834,0,0,1,0
461,1,0.16833901405334473,8,8,1,0
462,1,0.25891876220703125,1,1,1,1
463,1,0.17418479919433594,1,1,1,0
464,1,0.2557644844055176,3,2,0,1
465,1,0.16791772842407227,7,7,1,0
466,1,0.16858649253845215,5,5,1,0
467,1,0.16838765144348145,2,2,1,0
468,1,0.1697707176208496,5,5,1,0
469,1,0.32729387283325195,4,4,1,2
470,1,0.1697702407836914,5,5,1,0
471,1,0.17539644241333008,3,3,1,0
472,1,0.26145172119140625,9,9,1,1
473,1,0.17217159271240234,0,0,1,0
474,1,0.17005276679992676,5,5,1,0
475,1,0.17341995239257812,9,9,1,0
476,1,0.17474651336669922,4,4,1,0
477,1,0.17127704620361328,7,7,1,0
478,1,0.17018413543701172,0,0,1,0
479,1,0.17375397682189941,1,1,1,0
480,1,0.17342662811279297,4,4,1,0
481,1,0.17211437225341797,7,7,1,0
482,1,0.17083454132080078,6,6,1,0
483,1,0.17184138298034668,6,6,1,0
484,1,0.33778810501098633,3,2,0,2
485,1,0.17469334602355957,8,8,1,0
486,1,0.17430949211120605,6,6,1,0
487,1,0.25952768325805664,4,4,1,1
488,1,0.17595767974853516,9,9,1,0
489,1,0.26223039627075195,9,9,1,1
490,1,0.17559432983398438,9,9,1,0
491,1,0.17157936096191406,8,8,1,0
492,1,0.33391857147216797,4,4,1,2
493,1,0.17297983169555664,0,0,1,0
494,1,0.17066049575805664,8,8,1,0
495,1,0.17467331886291504,8,0,0,0
496,1,0.17450475692749023,3,3,1,0
497,1,0.3376030921936035,5,5,1,2
498,1,0.26462793350219727,3,3,1,1
499,1,0.17604708671569824,1,1,1,0
500,1,0.2620511054992676,8,9,0,1
501,1,0.17271828651428223,4,4,1,0
502,1,0.1733107566833496,2,2,1,0
503,1,0.17339634895324707,5,5,1,0
504,1,0.26404452323913574,3,3,1,1
505,1,0.1727924346923828,3,3,1,0
506,1,0.17003083229064941,9,9,1,0
507,1,0.3393731117248535,6,6,1,2
508,1,0.2651383876800537,6,6,1,1
509,1,0.4155566692352295,5,4,0,3
510,1,0.17206382751464844,7,7,1,0
511,1,0.26125144958496094,3,3,1,1
512,1,0.1738431453704834,1,1,1,0
513,1,0.1692495346069336,6,6,1,0
514,1,0.17216229438781738,3,3,1,0
515,1,0.16983842849731445,0,0,1,0
516,1,0.33756542205810547,4,4,1,2
517,1,0.1764230728149414,4,4,1,0
518,1,0.172224760055542,1,1,1,0
519,1,0.17199206352233887,3,5,0,0
520,1,0.17192625999450684,8,8,1,0
521,1,0.26065707206726074,7,7,1,1
522,1,0.17654728889465332,3,5,0,0
523,1,0.17278814315795898,0,0,1,0
524,1,0.34041547775268555,4,4,1,2
525,1,0.2694399356842041,2,2,1,1
526,1,0.2716202735900879,2,2,1,1
527,1,0.17902302742004395,5,5,1,0
528,1,0.1763458251953125,3,3,1,0
529,1,0.265195369720459,0,0,1,1
530,1,0.3439218997955322,2,2,1,2
531,1,0.27092576026916504,4,4,1,1
532,1,0.1770462989807129,6,3,0,0
533,1,0.2652301788330078,1,1,1,1
534,1,0.42107319831848145,6,5,0,3
535,1,0.1800556182861328,6,6,1,0
536,1,0.3436086177825928,5,5,1,2
537,1,0.1809520721435547,8,0,0,0
538,1,0.3423292636871338,2,2,1,2
539,1,0.1792442798614502,2,2,1,0
540,1,0.17486071586608887,8,8,1,0
541,1,0.3421144485473633,5,3,0,2
542,1,0.34224367141723633,2,2,1,2
543,1,0.3485593795776367,8,1,0,2
544,1,0.17904210090637207,8,8,1,0
545,1,0.17374825477600098,8,8,1,0
546,1,0.17629766464233398,8,8,1,0
547,1,0.2706007957458496,4,4,1,1
548,1,0.27078747749328613,3,3,1,1
549,1,0.271345853805542,3,3,1,1
550,1,0.1772916316986084,1,1,1,0
551,1,0.17550182342529297,9,9,1,0
552,1,0.17427372932434082,2,2,1,0
553,1,0.26574158668518066,3,3,1,1
554,1,0.26861023902893066,6,6,1,1
555,1,0.17951512336730957,9,9,1,0
556,1,0.26886534690856934,2,2,1,1
557,1,0.1790475845336914,0,0,1,0
558,1,0.1780223846435547,9,9,1,0
559,1,0.1744089126586914,1,1,1,0
560,1,0.26894164085388184,2,2,1,1
561,1,0.2689957618713379,9,9,1,1
562,1,0.1788938045501709,6,6,1,0
563,1,0.17315673828125,1,1,1,0
564,1,0.1747283935546875,6,2,0,0
565,1,0.17582416534423828,7,7,1,0
566,1,0.2673492431640625,0,0,1,1
567,1,0.17923808097839355,5,5,1,0
568,1,0.17603731155395508,5,5,1,0
569,1,0.17329907417297363,8,8,1,0
570,1,0.17809152603149414,6,6,1,0
571,1,0.17556405067443848,0,8,0,0
572,1,0.26729321479797363,3,3,1,1
573,1,0.1771697998046875,3,3,1,0
574,1,0.17454171180725098,1,1,1,0
575,1,0.17537236213684082,9,9,1,0
576,1,0.17638254165649414,6,6,1,0
577,1,0.1733713150024414,8,8,1,0
578,1,0.175706148147583,8,8,1,0
579,1,0.2636275291442871,6,6,1,1
580,1,0.17819452285766602,5,7,0,0
581,1,0.17112088203430176,7,7,1,0
582,1,0.26003003120422363,6,6,1,1
583,1,0.17124295234680176,4,2,0,0
584,1,0.17040109634399414,5,5,1,0
585,1,0.26439571380615234,6,4,0,1
586,1,0.2584247589111328,4,4,1,1
587,1,0.26048922538757324,2,2,1,1
588,1,0.1706533432006836,9,9,1,0
589,1,0.33550047874450684,3,3,1,2
590,1,0.17064619064331055,0,0,1,0
591,1,0.1808469295501709,7,7,1,0
592,1,0.1742687225341797,0,0,1,0
593,1,0.17401623725891113,2,2,1,0
594,1,0.17610383033752441,4,4,1,0
595,1,0.1742558479309082,1,1,1,0
596,1,0.2680680751800537,7,7,1,1
597,1,0.17906761169433594,9,9,1,0
598,1,0.17456579208374023,4,4,1,0
599,1,0.17684459686279297,0,0,1,0
600,1,0.1762382984161377,1,1,1,0
601,1,0.17605185508728027,7,7,1,0
602,1,0.1749436855316162,6,6,1,0
603,1,0.1747884750366211,7,7,1,0
604,1,0.17755126953125,7,7,1,0
605,1,0.17301702499389648,5,5,1,0
606,1,0.17509126663208008,4,4,1,0
607,1,0.267017126083374,2,2,1,1
608,1,0.17509031295776367,4,6,0,0
609,1,0.17601656913757324,4,0,0,0
610,1,0.17618036270141602,8,8,1,0
611,1,0.17414498329162598,3,3,1,0
612,1,0.17777729034423828,1,1,1,0
613,1,0.26767396926879883,3,3,1,1
614,1,0.17845940589904785,2,2,1,0
615,1,0.26622819900512695,6,6,1,1
616,1,0.17626619338989258,8,8,1,0
617,1,0.17394566535949707,9,9,1,0
618,1,0.17626667022705078,7,5,0,0
619,1,0.1762549877166748,1,1,1,0
620,1,0.17354321479797363,3,7,0,0
621,1,0.17345476150512695,6,6,1,0
622,1,0.17644190788269043,1,1,1,0
623,1,0.1745445728302002,4,4,1,0
624,1,0.1751415729522705,9,9,1,0
625,1,0.2670009136199951,7,7,1,1
626,1,0.267960786819458,4,4,1,1
627,1,0.1783733367919922,9,9,1,0
628,1,0.26770687103271484,5,5,1,1
629,1,0.179718017578125,9,9,1,0
630,1,0.17565250396728516,9,9,1,0
631,1,0.26867246627807617,6,6,1,1
632,1,0.17659735679626465,6,6,1,0
633,1,0.26714015007019043,2,2,1,1
634,1,0.2704660892486572,6,6,1,1
635,1,0.34610795974731445,4,4,1,2
636,1,0.1770784854888916,6,6,1,0
637,1,0.27582383155822754,3,5,0,1
638,1,0.1768641471862793,8,8,1,0
639,1,0.2667686939239502,3,5,0,1
640,1,0.26833558082580566,9,9,1,1
641,1,0.27100706100463867,9,9,1,1
642,1,0.1766817569732666,5,5,1,0
643,1,0.2663273811340332,4,2,0,1
644,1,0.17721343040466309,6,6,1,0
645,1,0.17549443244934082,8,8,1,0
646,1,0.1766953468322754,7,7,1,0
647,1,0.17331719398498535,3,3,1,0
648,1,0.1768195629119873,0,0,1,0
649,1,0.17433691024780273,2,2,1,0
650,1,0.17524433135986328,0,0,1,0
651,1,0.17847776412963867,9,9,1,0
652,1,0.26824331283569336,9,1,0,1
653,1,0.18040776252746582,7,0,0,0
654,1,0.18399620056152344,8,8,1,0
655,1,0.17433762550354004,3,3,1,0
656,1,0.17552924156188965,4,4,1,0
657,1,0.17356634140014648,8,8,1,0
658,1,0.26840829849243164,3,3,1,1
659,1,0.2689077854156494,1,1,1,1
660,1,0.17785406112670898,5,3,0,0
661,1,0.17409324645996094,5,5,1,0
662,1,0.17475414276123047,5,5,1,0
663,1,0.17574214935302734,6,6,1,0
