sample_index,batch_size,inference_time_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
68,1,0.3033897876739502,3,2,0,0,0.8607127666473389,0.22166085243225098,0.08172893524169922,0.26938591396996014,worker1,0.22166085243225098,0.0,0.0
69,1,0.4518849849700928,0,8,0,1,0.5148056745529175,0.3688657283782959,0.08301925659179688,0.18371767009981835,worker1,0.3688657283782959,0.0,0.0
70,1,0.3007793426513672,9,9,1,0,0.9951344132423401,0.21796059608459473,0.08281874656677246,0.2753471891943308,worker1,0.21796059608459473,0.0,0.0
71,1,0.3005805015563965,3,2,0,0,0.771181583404541,0.21787595748901367,0.08270454406738281,0.2751493980452533,worker1,0.21787595748901367,0.0,0.0
72,1,0.454179048538208,1,0,0,1,0.7613251209259033,0.37150001525878906,0.08267903327941895,0.1820406149194342,worker1,0.37150001525878906,0.0,0.0
73,1,0.7116670608520508,2,2,1,2,0.7148045897483826,0.5729570388793945,0.13871002197265625,0.1949085880223039,worker1->worker2,0.3686952590942383,0.20426177978515625,0.0
74,1,0.3042943477630615,9,9,1,0,0.9319689869880676,0.22133326530456543,0.0829610824584961,0.2726343195933881,worker1,0.22133326530456543,0.0,0.0
75,1,0.30414533615112305,4,7,0,0,0.8539748787879944,0.22125768661499023,0.08288764953613281,0.27252645260010755,worker1,0.22125768661499023,0.0,0.0
76,1,0.450580358505249,2,2,1,1,0.7897786498069763,0.368497371673584,0.08208298683166504,0.18217169320022372,worker1,0.368497371673584,0.0,0.0
77,1,0.3000638484954834,1,9,0,0,0.5372390747070312,0.2183377742767334,0.08172607421875,0.27236228098960796,worker1,0.2183377742767334,0.0,0.0
78,1,0.45577192306518555,8,8,1,1,0.8965573906898499,0.37323880195617676,0.08253312110900879,0.18108425932416358,worker1,0.37323880195617676,0.0,0.0
79,1,0.45333433151245117,9,9,1,1,0.9981174468994141,0.3704500198364258,0.08288431167602539,0.1828326378889063,worker1,0.3704500198364258,0.0,0.0
80,1,0.3068711757659912,1,1,1,0,0.9185129404067993,0.22276020050048828,0.08411097526550293,0.27409213346789824,worker1,0.22276020050048828,0.0,0.0
81,1,0.30721497535705566,9,1,0,0,0.9983035326004028,0.22522449493408203,0.08199048042297363,0.2668830851350313,worker1,0.22522449493408203,0.0,0.0
82,1,0.3062703609466553,8,8,1,0,0.9986141920089722,0.22344255447387695,0.08282780647277832,0.2704401634450187,worker1,0.22344255447387695,0.0,0.0
83,1,0.4553799629211426,6,6,1,1,0.9586667418479919,0.37235212326049805,0.08302783966064453,0.18232651065286842,worker1,0.37235212326049805,0.0,0.0
84,1,0.3011586666107178,1,1,1,0,0.9610111713409424,0.21851706504821777,0.0826416015625,0.2744121644997312,worker1,0.21851706504821777,0.0,0.0
85,1,0.7440335750579834,2,2,1,2,0.9063051342964172,0.6010758876800537,0.1429576873779297,0.1921387584784582,worker1->worker2,0.3719635009765625,0.2291123867034912,0.0
86,1,0.3117821216583252,1,1,1,0,0.9958999752998352,0.22878289222717285,0.08299922943115234,0.2662090725077215,worker1,0.22878289222717285,0.0,0.0
87,1,0.30429506301879883,8,8,1,0,0.9903545379638672,0.22139263153076172,0.08290243148803711,0.27244093501088296,worker1,0.22139263153076172,0.0,0.0
88,1,0.3204691410064697,0,0,1,0,0.8992747068405151,0.23787355422973633,0.0825955867767334,0.2577333546603975,worker1,0.23787355422973633,0.0,0.0
89,1,0.3091578483581543,4,4,1,0,0.9071969389915466,0.22608041763305664,0.08307743072509766,0.268721726348845,worker1,0.22608041763305664,0.0,0.0
90,1,0.3068411350250244,1,1,1,0,0.9927621483802795,0.22379827499389648,0.08304286003112793,0.2706379639234335,worker1,0.22379827499389648,0.0,0.0
91,1,0.9631884098052979,7,7,1,3,0.39852505922317505,0.7882063388824463,0.17498207092285156,0.18166961846875113,worker1->worker2->worker3,0.3780226707458496,0.20276761054992676,0.20741605758666992
92,1,0.46090149879455566,5,5,1,1,0.9746504426002502,0.37882161140441895,0.08207988739013672,0.17808552934804706,worker1,0.37882161140441895,0.0,0.0
93,1,0.3060896396636963,0,0,1,0,0.9760280847549438,0.2231290340423584,0.08296060562133789,0.2710336936346082,worker1,0.2231290340423584,0.0,0.0
94,1,0.3076894283294678,1,1,1,0,0.5825769901275635,0.22570037841796875,0.08198904991149902,0.2664669057908183,worker1,0.22570037841796875,0.0,0.0
95,1,0.45505762100219727,0,0,1,1,0.8501756191253662,0.37224578857421875,0.08281183242797852,0.1819809813218767,worker1,0.37224578857421875,0.0,0.0
96,1,0.3020453453063965,0,0,1,0,0.8925203680992126,0.2191474437713623,0.08289790153503418,0.2744551532517149,worker1,0.2191474437713623,0.0,0.0
97,1,0.7365567684173584,3,2,0,2,0.6253423094749451,0.5932002067565918,0.1433565616607666,0.19463070303297497,worker1->worker2,0.3773951530456543,0.2158050537109375,0.0
98,1,0.3063948154449463,6,6,1,0,0.9021872878074646,0.22296857833862305,0.08342623710632324,0.27228344900409535,worker1,0.22296857833862305,0.0,0.0
99,1,0.30852413177490234,9,1,0,0,0.6837295293807983,0.22553706169128418,0.08298707008361816,0.26898080745322417,worker1,0.22553706169128418,0.0,0.0
100,1,0.30982542037963867,1,1,1,0,0.9994903802871704,0.22771692276000977,0.0821084976196289,0.2650153674253676,worker1,0.22771692276000977,0.0,0.0
101,1,0.30757737159729004,2,4,0,0,0.7717006802558899,0.22434091567993164,0.0832364559173584,0.270619569590248,worker1,0.22434091567993164,0.0,0.0
102,1,0.7113504409790039,0,0,1,2,0.8004968166351318,0.5716269016265869,0.139723539352417,0.1964201205247317,worker1->worker2,0.37345314025878906,0.19817376136779785,0.0
103,1,0.3079400062561035,0,0,1,0,0.9047738313674927,0.22396206855773926,0.08397793769836426,0.2727087614219329,worker1,0.22396206855773926,0.0,0.0
104,1,0.31046485900878906,2,2,1,0,0.8972622752189636,0.2264113426208496,0.08405351638793945,0.2707343969823005,worker1,0.2264113426208496,0.0,0.0
105,1,0.3081543445587158,0,0,1,0,0.9307960867881775,0.22498536109924316,0.08316898345947266,0.26989391818756464,worker1,0.22498536109924316,0.0,0.0
106,1,0.30863285064697266,6,6,1,0,0.9866355061531067,0.2242898941040039,0.08434295654296875,0.273279258400927,worker1,0.2242898941040039,0.0,0.0
107,1,0.30985093116760254,1,1,1,0,0.9168515801429749,0.2274913787841797,0.08235955238342285,0.2658037917558281,worker1,0.2274913787841797,0.0,0.0
108,1,0.30756187438964844,5,5,1,0,0.9905775785446167,0.2242145538330078,0.08334732055664062,0.2709936682563209,worker1,0.2242145538330078,0.0,0.0
109,1,0.4584770202636719,4,4,1,1,0.9458306431770325,0.3738369941711426,0.0846400260925293,0.18461127243379066,worker1,0.3738369941711426,0.0,0.0
110,1,0.3059697151184082,1,1,1,0,0.8556268215179443,0.2212815284729004,0.08468818664550781,0.27678617347058043,worker1,0.2212815284729004,0.0,0.0
111,1,0.31905555725097656,6,6,1,0,0.7624317407608032,0.23421096801757812,0.08484458923339844,0.2659241856322148,worker1,0.23421096801757812,0.0,0.0
112,1,0.3065929412841797,4,3,0,0,0.9153836965560913,0.2225203514099121,0.08407258987426758,0.2742156734663407,worker1,0.2225203514099121,0.0,0.0
113,1,0.3190019130706787,7,7,1,0,0.9035689830780029,0.23548269271850586,0.08351922035217285,0.2618141676588258,worker1,0.23548269271850586,0.0,0.0
114,1,0.4630718231201172,3,6,0,1,0.830402135848999,0.37857818603515625,0.08449363708496094,0.1824633520468896,worker1,0.37857818603515625,0.0,0.0
115,1,0.3043379783630371,9,9,1,0,0.9024357795715332,0.2199544906616211,0.08438348770141602,0.2772690025585866,worker1,0.2199544906616211,0.0,0.0
116,1,0.30939388275146484,6,4,0,0,0.8917175531387329,0.22507500648498535,0.08431887626647949,0.2725292288154662,worker1,0.22507500648498535,0.0,0.0
117,1,0.31710124015808105,3,3,1,0,0.9769663214683533,0.23232793807983398,0.08477330207824707,0.2673382861447844,worker1,0.23232793807983398,0.0,0.0
118,1,0.9823646545410156,0,2,0,3,0.547962486743927,0.8015940189361572,0.1807706356048584,0.18401581812745368,worker1->worker2->worker3,0.3788259029388428,0.22557640075683594,0.19719171524047852
119,1,0.3082997798919678,4,4,1,0,0.88558429479599,0.22366070747375488,0.08463907241821289,0.2745349751721247,worker1,0.22366070747375488,0.0,0.0
120,1,0.4590606689453125,5,7,0,1,0.7662230134010315,0.3745856285095215,0.08447504043579102,0.18401715971414326,worker1,0.3745856285095215,0.0,0.0
121,1,0.30242061614990234,8,8,1,0,0.9882060885429382,0.21889519691467285,0.08352541923522949,0.2761895676908086,worker1,0.21889519691467285,0.0,0.0
122,1,0.7316057682037354,4,4,1,2,0.9076504707336426,0.5915329456329346,0.14007282257080078,0.1914594289144447,worker1->worker2,0.37918710708618164,0.21234583854675293,0.0
123,1,0.9010248184204102,6,6,1,3,0.6331864595413208,0.7277412414550781,0.17328357696533203,0.1923183173457043,worker1->worker2->worker3,0.3734760284423828,0.19878005981445312,0.1554851531982422
124,1,0.30741071701049805,9,8,0,0,0.8271927237510681,0.22420024871826172,0.08321046829223633,0.27068174168239784,worker1,0.22420024871826172,0.0,0.0
125,1,0.3131396770477295,3,3,1,0,0.8793078064918518,0.22859740257263184,0.08454227447509766,0.2699826329009451,worker1,0.22859740257263184,0.0,0.0
126,1,0.30998730659484863,8,8,1,0,0.9883121848106384,0.22678899765014648,0.08319830894470215,0.2683926314874621,worker1,0.22678899765014648,0.0,0.0
127,1,0.4640340805053711,3,3,1,1,0.9850572943687439,0.3804006576538086,0.0836334228515625,0.18023120793300107,worker1,0.3804006576538086,0.0,0.0
128,1,0.46182894706726074,4,7,0,1,0.9752439856529236,0.3770742416381836,0.08475470542907715,0.18351969049859812,worker1,0.3770742416381836,0.0,0.0
129,1,0.45688915252685547,6,6,1,1,0.9983856678009033,0.3723001480102539,0.08458900451660156,0.18514119682810704,worker1,0.3723001480102539,0.0,0.0
130,1,0.3041038513183594,6,6,1,0,0.7057221531867981,0.21912670135498047,0.0849771499633789,0.27943463917008493,worker1,0.21912670135498047,0.0,0.0
131,1,0.3081381320953369,4,4,1,0,0.9958904981613159,0.22392582893371582,0.0842123031616211,0.27329400158616557,worker1,0.22392582893371582,0.0,0.0
132,1,0.3085153102874756,4,4,1,0,0.9005706906318665,0.22531700134277344,0.08319830894470215,0.2696731934216739,worker1,0.22531700134277344,0.0,0.0
133,1,0.30912137031555176,5,3,0,0,0.618491530418396,0.224717378616333,0.08440399169921875,0.2730448290037631,worker1,0.224717378616333,0.0,0.0
134,1,0.3059401512145996,2,2,1,0,0.8707228899002075,0.2222440242767334,0.08369612693786621,0.2735702607375589,worker1,0.2222440242767334,0.0,0.0
135,1,0.3090493679046631,3,3,1,0,0.9075102210044861,0.22571825981140137,0.08333110809326172,0.2696368824768736,worker1,0.22571825981140137,0.0,0.0
136,1,0.30889272689819336,2,2,1,0,0.9637803435325623,0.22429490089416504,0.08459782600402832,0.27387445102231417,worker1,0.22429490089416504,0.0,0.0
137,1,0.310283899307251,0,0,1,0,0.9952982068061829,0.2255861759185791,0.08469772338867188,0.2729684768619014,worker1,0.2255861759185791,0.0,0.0
138,1,0.3091769218444824,1,1,1,0,0.8214215040206909,0.22594666481018066,0.08323025703430176,0.2691994490978437,worker1,0.22594666481018066,0.0,0.0
139,1,0.45963001251220703,2,2,1,1,0.7419344782829285,0.3761618137359619,0.08346819877624512,0.1815986695908556,worker1,0.3761618137359619,0.0,0.0
140,1,0.3047349452972412,9,1,0,0,0.9667306542396545,0.22031736373901367,0.08441758155822754,0.2770196948560851,worker1,0.22031736373901367,0.0,0.0
141,1,0.30686211585998535,9,9,1,0,0.991240918636322,0.2223377227783203,0.08452439308166504,0.2754474687915915,worker1,0.2223377227783203,0.0,0.0
142,1,0.308025598526001,9,9,1,0,0.7670230865478516,0.2240915298461914,0.08393406867980957,0.27249056273718936,worker1,0.2240915298461914,0.0,0.0
143,1,0.30655694007873535,0,0,1,0,0.9374280571937561,0.22299814224243164,0.08355879783630371,0.2725718681000752,worker1,0.22299814224243164,0.0,0.0
144,1,0.31305980682373047,5,5,1,0,0.9969856142997742,0.22803425788879395,0.08502554893493652,0.27159522583750423,worker1,0.22803425788879395,0.0,0.0
145,1,0.3110463619232178,8,8,1,0,0.9978577494621277,0.22670435905456543,0.08434200286865234,0.27115572851314135,worker1,0.22670435905456543,0.0,0.0
146,1,0.4606494903564453,4,4,1,1,0.9943732023239136,0.37688589096069336,0.08376359939575195,0.18183803770397453,worker1,0.37688589096069336,0.0,0.0
147,1,0.9552960395812988,2,2,1,3,0.5095992684364319,0.7729647159576416,0.18233132362365723,0.1908636863014444,worker1->worker2->worker3,0.3729100227355957,0.20783233642578125,0.19222235679626465
148,1,0.30861330032348633,8,8,1,0,0.9988381266593933,0.22429895401000977,0.08431434631347656,0.27320386459397195,worker1,0.22429895401000977,0.0,0.0
149,1,0.3136475086212158,0,0,1,0,0.9686806797981262,0.2294754981994629,0.08417201042175293,0.2683649897037931,worker1,0.2294754981994629,0.0,0.0
150,1,0.3124725818634033,5,5,1,0,0.9746940732002258,0.22769975662231445,0.08477282524108887,0.27129684382403546,worker1,0.22769975662231445,0.0,0.0
151,1,0.46018004417419434,5,7,0,1,0.85052490234375,0.375516414642334,0.08466362953186035,0.1839793589567569,worker1,0.375516414642334,0.0,0.0
152,1,0.4605071544647217,0,0,1,1,0.6895027160644531,0.3757779598236084,0.08472919464111328,0.18399104947587558,worker1,0.3757779598236084,0.0,0.0
153,1,0.30817604064941406,5,5,1,0,0.9121175408363342,0.2237076759338379,0.08446836471557617,0.2740912776268312,worker1,0.2237076759338379,0.0,0.0
154,1,0.46237993240356445,3,3,1,1,0.98842453956604,0.37774038314819336,0.0846395492553711,0.18305195213683675,worker1,0.37774038314819336,0.0,0.0
155,1,0.30446386337280273,7,7,1,0,0.9853545427322388,0.22016382217407227,0.08430004119873047,0.27688028478936016,worker1,0.22016382217407227,0.0,0.0
156,1,0.7247986793518066,0,0,1,2,0.7303590774536133,0.5833806991577148,0.1414179801940918,0.19511346284538356,worker1->worker2,0.37564635276794434,0.2077343463897705,0.0
157,1,0.3112914562225342,6,2,0,0,0.9516257047653198,0.22673797607421875,0.08455348014831543,0.2716215895365607,worker1,0.22673797607421875,0.0,0.0
158,1,0.3144528865814209,9,1,0,0,0.8249476552009583,0.23024582862854004,0.08420705795288086,0.2677891078321433,worker1,0.23024582862854004,0.0,0.0
159,1,0.4590609073638916,3,3,1,1,0.8951922059059143,0.37447142601013184,0.08458948135375977,0.18426635768117539,worker1,0.37447142601013184,0.0,0.0
160,1,0.30992889404296875,8,8,1,0,0.9979913234710693,0.22540855407714844,0.08452033996582031,0.2727088102798907,worker1,0.22540855407714844,0.0,0.0
161,1,0.4621152877807617,4,4,1,1,0.944694995880127,0.37763500213623047,0.08448028564453125,0.1828121420744052,worker1,0.37763500213623047,0.0,0.0
162,1,0.45657896995544434,7,7,1,1,0.5323691368103027,0.37210988998413086,0.08446907997131348,0.1850043158570279,worker1,0.37210988998413086,0.0,0.0
163,1,0.30412912368774414,7,7,1,0,0.9997780919075012,0.21981263160705566,0.08431649208068848,0.2772391248108748,worker1,0.21981263160705566,0.0,0.0
164,1,0.3078031539916992,1,1,1,0,0.998626708984375,0.22349047660827637,0.08431267738342285,0.273917522579046,worker1,0.22349047660827637,0.0,0.0
165,1,0.3092617988586426,0,0,1,0,0.8233054876327515,0.22561144828796387,0.08365035057067871,0.27048394234075324,worker1,0.22561144828796387,0.0,0.0
166,1,0.45998191833496094,0,0,1,1,0.7787448167800903,0.37543725967407227,0.08454465866088867,0.1837999610222132,worker1,0.37543725967407227,0.0,0.0
167,1,0.45850419998168945,8,8,1,1,0.9631631970405579,0.3715198040008545,0.08698439598083496,0.1897134115332176,worker1,0.3715198040008545,0.0,0.0
168,1,0.3081197738647461,1,1,1,0,0.8481324315071106,0.22308993339538574,0.08502984046936035,0.2759635949450148,worker1,0.22308993339538574,0.0,0.0
169,1,0.3105790615081787,2,2,1,0,0.9672218561172485,0.2260570526123047,0.08452200889587402,0.2721432941597328,worker1,0.2260570526123047,0.0,0.0
170,1,0.31079578399658203,6,6,1,0,0.8128505349159241,0.22592687606811523,0.0848689079284668,0.2730696885173968,worker1,0.22592687606811523,0.0,0.0
171,1,0.30883336067199707,5,3,0,0,0.679963231086731,0.22451066970825195,0.08432269096374512,0.2730362120862383,worker1,0.22451066970825195,0.0,0.0
172,1,0.46382737159729004,6,6,1,1,0.9679933190345764,0.37916135787963867,0.08466601371765137,0.18253776922669657,worker1,0.37916135787963867,0.0,0.0
