sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
84,1,0.26143956184387207,8,0,0,0,0.6587089896202087,0.17953109741210938,0.0819084644317627,0.313297895139058,worker1,0.17953109741210938,0.0,0.0
85,1,0.258805513381958,8,8,1,0,0.9925069212913513,0.17678093910217285,0.08202457427978516,0.3169351889298016,worker1,0.17678093910217285,0.0,0.0
86,1,0.2586333751678467,9,9,1,0,0.9943806529045105,0.17608928680419922,0.08254408836364746,0.3191548202550362,worker1,0.17608928680419922,0.0,0.0
87,1,0.2581474781036377,0,0,1,0,0.9205769300460815,0.1762542724609375,0.0818932056427002,0.3172341881636464,worker1,0.1762542724609375,0.0,0.0
88,1,0.2582967281341553,6,6,1,0,0.9065676927566528,0.1762092113494873,0.08208751678466797,0.3178031614168686,worker1,0.1762092113494873,0.0,0.0
89,1,0.2582390308380127,0,0,1,0,0.9412462711334229,0.17610716819763184,0.08213186264038086,0.31804589094783375,worker1,0.17610716819763184,0.0,0.0
90,1,0.2567634582519531,6,6,1,0,0.7371036410331726,0.17461466789245605,0.08214879035949707,0.3199395697455021,worker1,0.17461466789245605,0.0,0.0
91,1,0.258791446685791,4,2,0,0,0.7863333225250244,0.1768040657043457,0.08198738098144531,0.31680869685383944,worker1,0.1768040657043457,0.0,0.0
92,1,0.2575106620788574,4,4,1,0,0.9871411323547363,0.17543816566467285,0.08207249641418457,0.3187149446614041,worker1,0.17543816566467285,0.0,0.0
93,1,0.26065635681152344,4,4,1,0,0.676933228969574,0.17865991592407227,0.08199644088745117,0.31457679333230887,worker1,0.17865991592407227,0.0,0.0
94,1,0.25693726539611816,0,0,1,0,0.8047834634780884,0.1750020980834961,0.08193516731262207,0.31889172318504777,worker1,0.1750020980834961,0.0,0.0
95,1,0.3466520309448242,2,2,1,1,0.94094318151474,0.26462841033935547,0.08202362060546875,0.23661658748084546,worker1,0.26462841033935547,0.0,0.0
96,1,0.2564220428466797,5,3,0,0,0.8922243118286133,0.1755518913269043,0.08087015151977539,0.3153790938641317,worker1,0.1755518913269043,0.0,0.0
97,1,0.25746655464172363,8,8,1,0,0.9258361458778381,0.17621898651123047,0.08124756813049316,0.31556552362132173,worker1,0.17621898651123047,0.0,0.0
98,1,0.2577037811279297,7,7,1,0,0.7117645144462585,0.17577600479125977,0.08192777633666992,0.31791452953497495,worker1,0.17577600479125977,0.0,0.0
99,1,0.3455362319946289,5,4,0,1,0.5787621140480042,0.2633223533630371,0.0822138786315918,0.2379312819295597,worker1,0.2633223533630371,0.0,0.0
100,1,0.3477194309234619,6,6,1,1,0.7938314080238342,0.265824556350708,0.0818948745727539,0.23551998332465968,worker1,0.265824556350708,0.0,0.0
101,1,0.2571558952331543,5,4,0,0,0.9081791043281555,0.17545151710510254,0.08170437812805176,0.31772313854198536,worker1,0.17545151710510254,0.0,0.0
102,1,0.25795960426330566,5,5,1,0,0.7159256935119629,0.17575788497924805,0.08220171928405762,0.3186612086757286,worker1,0.17575788497924805,0.0,0.0
103,1,0.34906864166259766,6,6,1,1,0.9965240359306335,0.26661157608032227,0.08245706558227539,0.2362202035380097,worker1,0.26661157608032227,0.0,0.0
104,1,0.2570033073425293,7,7,1,0,0.958919882774353,0.17508506774902344,0.08191823959350586,0.3187439120552901,worker1,0.17508506774902344,0.0,0.0
105,1,0.26308512687683105,9,9,1,0,0.8864012360572815,0.18205952644348145,0.08102560043334961,0.3079824442956195,worker1,0.18205952644348145,0.0,0.0
106,1,0.2600574493408203,4,3,0,0,0.8567442297935486,0.17759466171264648,0.08246278762817383,0.3170945029153984,worker1,0.17759466171264648,0.0,0.0
107,1,0.25597405433654785,9,9,1,0,0.8572532534599304,0.17508268356323242,0.08089137077331543,0.3160139451749341,worker1,0.17508268356323242,0.0,0.0
108,1,0.5132520198822021,5,5,1,2,0.71587735414505,0.3731372356414795,0.14011478424072266,0.27299412143157425,worker1->worker2,0.2624845504760742,0.11065268516540527,0.0
109,1,0.258272647857666,5,5,1,0,0.9731109142303467,0.1772902011871338,0.08098244667053223,0.31355409619357616,worker1,0.1772902011871338,0.0,0.0
110,1,0.25996875762939453,0,0,1,0,0.7849966883659363,0.17769908905029297,0.08226966857910156,0.31645982897830865,worker1,0.17769908905029297,0.0,0.0
111,1,0.25783562660217285,5,5,1,0,0.7890709638595581,0.17699646949768066,0.08083915710449219,0.31352981808531394,worker1,0.17699646949768066,0.0,0.0
112,1,0.48857665061950684,3,5,0,2,0.7209182977676392,0.3516666889190674,0.13690996170043945,0.280222072681615,worker1->worker2,0.26267027854919434,0.08899641036987305,0.0
113,1,0.2581908702850342,5,5,1,0,0.9734594821929932,0.17621588706970215,0.08197498321533203,0.3174976060339948,worker1,0.17621588706970215,0.0,0.0
114,1,0.25956225395202637,9,9,1,0,0.9970520734786987,0.1774733066558838,0.08208894729614258,0.31625918655843804,worker1,0.1774733066558838,0.0,0.0
115,1,0.345780611038208,6,6,1,1,0.9939131140708923,0.26350975036621094,0.08227086067199707,0.23792791743000974,worker1,0.26350975036621094,0.0,0.0
116,1,0.2584347724914551,9,9,1,0,0.9988489151000977,0.17641329765319824,0.08202147483825684,0.31737785920804756,worker1,0.17641329765319824,0.0,0.0
117,1,0.2591123580932617,4,4,1,0,0.9591137170791626,0.17722034454345703,0.08189201354980469,0.3160482740091057,worker1,0.17722034454345703,0.0,0.0
118,1,0.4808189868927002,5,5,1,2,0.9803800582885742,0.34381771087646484,0.13700127601623535,0.28493316560065174,worker1->worker2,0.2656388282775879,0.07817888259887695,0.0
119,1,0.34767651557922363,3,6,0,1,0.6988067030906677,0.2661151885986328,0.08156132698059082,0.23458969279161962,worker1,0.2661151885986328,0.0,0.0
120,1,0.4822385311126709,4,4,1,2,0.9692259430885315,0.34448695182800293,0.13775157928466797,0.2856502962690128,worker1->worker2,0.2649109363555908,0.07957601547241211,0.0
121,1,0.4822700023651123,4,4,1,2,0.9802358150482178,0.3462831974029541,0.1359868049621582,0.28197234805246424,worker1->worker2,0.27173376083374023,0.07454943656921387,0.0
122,1,0.26464152336120605,1,1,1,0,0.5370720624923706,0.18261933326721191,0.08202219009399414,0.3099369632256954,worker1,0.18261933326721191,0.0,0.0
123,1,0.49773693084716797,8,8,1,2,0.9121713638305664,0.3557250499725342,0.1420118808746338,0.2853151375223935,worker1->worker2,0.2642238140106201,0.09150123596191406,0.0
124,1,0.26176905632019043,0,0,1,0,0.9910966157913208,0.180009126663208,0.08175992965698242,0.31233611339063466,worker1,0.180009126663208,0.0,0.0
125,1,0.3510899543762207,0,0,1,1,0.9687281250953674,0.2703065872192383,0.08078336715698242,0.23009307486598332,worker1,0.2703065872192383,0.0,0.0
126,1,0.25727081298828125,3,3,1,0,0.8750969767570496,0.17618918418884277,0.08108162879943848,0.31516061949527,worker1,0.17618918418884277,0.0,0.0
127,1,0.3456904888153076,5,5,1,1,0.8493021130561829,0.26349616050720215,0.08219432830810547,0.23776855588300408,worker1,0.26349616050720215,0.0,0.0
128,1,0.2636430263519287,7,7,1,0,0.8655473589897156,0.18170976638793945,0.08193325996398926,0.31077347691578666,worker1,0.18170976638793945,0.0,0.0
129,1,0.3465116024017334,3,5,0,1,0.8070491552352905,0.2645118236541748,0.0819997787475586,0.2366436742065881,worker1,0.2645118236541748,0.0,0.0
130,1,0.262223482131958,3,3,1,0,0.7737910151481628,0.17858505249023438,0.08363842964172363,0.3189585805272561,worker1,0.17858505249023438,0.0,0.0
131,1,0.34871530532836914,6,6,1,1,0.8612220883369446,0.2668020725250244,0.08191323280334473,0.23490002174183552,worker1,0.2668020725250244,0.0,0.0
132,1,0.3472316265106201,9,9,1,1,0.9955405592918396,0.26518940925598145,0.08204221725463867,0.23627518633337796,worker1,0.26518940925598145,0.0,0.0
133,1,0.3481416702270508,8,8,1,1,0.9101452827453613,0.26523590087890625,0.08290576934814453,0.23813802379380528,worker1,0.26523590087890625,0.0,0.0
134,1,0.2641575336456299,0,2,0,0,0.5240252614021301,0.18134856224060059,0.0828089714050293,0.3134832850011327,worker1,0.18134856224060059,0.0,0.0
135,1,0.3469398021697998,3,2,0,1,0.8963822722434998,0.2651839256286621,0.0817558765411377,0.23564859387659595,worker1,0.2651839256286621,0.0,0.0
136,1,0.25811076164245605,5,5,1,0,0.9244530200958252,0.1761767864227295,0.08193397521972656,0.3174372687847256,worker1,0.1761767864227295,0.0,0.0
137,1,0.478656530380249,2,2,1,2,0.9848975539207458,0.3419649600982666,0.13669157028198242,0.28557339471247456,worker1->worker2,0.26318359375,0.0787813663482666,0.0
138,1,0.26219797134399414,2,2,1,0,0.9018189311027527,0.17900323867797852,0.08319473266601562,0.3172973926517043,worker1,0.17900323867797852,0.0,0.0
139,1,0.25829577445983887,7,7,1,0,0.9979197382926941,0.17630267143249512,0.08199310302734375,0.31743880905063915,worker1,0.17630267143249512,0.0,0.0
140,1,0.258880615234375,0,0,1,0,0.8629750609397888,0.17678141593933105,0.08209919929504395,0.31713150565837556,worker1,0.17678141593933105,0.0,0.0
141,1,0.2583582401275635,6,6,1,0,0.8028355836868286,0.17658424377441406,0.08177399635314941,0.31651398582361373,worker1,0.17658424377441406,0.0,0.0
142,1,0.48737645149230957,5,2,0,2,0.9792245030403137,0.3462100028991699,0.14116644859313965,0.28964560795027894,worker1->worker2,0.2649502754211426,0.08125972747802734,0.0
143,1,0.3502490520477295,0,8,0,1,0.9962518811225891,0.2681097984313965,0.08213925361633301,0.23451670500207278,worker1,0.2681097984313965,0.0,0.0
144,1,0.6404449939727783,3,5,0,3,0.46301552653312683,0.4673271179199219,0.17311787605285645,0.2703087348360392,worker1->worker2->worker3,0.2675604820251465,0.08023357391357422,0.11953306198120117
145,1,0.2659263610839844,5,5,1,0,0.8648378252983093,0.18390870094299316,0.08201766014099121,0.30842245126307183,worker1,0.18390870094299316,0.0,0.0
146,1,0.3455166816711426,4,4,1,1,0.9858161211013794,0.2634279727935791,0.08208870887756348,0.23758247642495664,worker1,0.2634279727935791,0.0,0.0
147,1,0.25969982147216797,1,1,1,0,0.7360323667526245,0.1774911880493164,0.08220863342285156,0.31655252189559885,worker1,0.1774911880493164,0.0,0.0
148,1,0.25818514823913574,6,6,1,0,0.7808650732040405,0.17653608322143555,0.0816490650177002,0.3162422996619285,worker1,0.17653608322143555,0.0,0.0
149,1,0.261721134185791,6,6,1,0,0.9880494475364685,0.18004226684570312,0.08167886734008789,0.31208357549797855,worker1,0.18004226684570312,0.0,0.0
150,1,0.4789011478424072,5,5,1,2,0.9537941217422485,0.3421306610107422,0.13677048683166504,0.2855923136702782,worker1->worker2,0.2633516788482666,0.07877898216247559,0.0
151,1,0.2633240222930908,4,4,1,0,0.9288017749786377,0.1811962127685547,0.08212780952453613,0.31188878557051813,worker1,0.1811962127685547,0.0,0.0
152,1,0.25849437713623047,2,3,0,0,0.7442113161087036,0.17653203010559082,0.08196234703063965,0.31707593773865433,worker1,0.17653203010559082,0.0,0.0
153,1,0.3471794128417969,3,3,1,1,0.9896484017372131,0.26532959938049316,0.08184981346130371,0.2357565294305084,worker1,0.26532959938049316,0.0,0.0
154,1,0.25757837295532227,3,3,1,0,0.7594626545906067,0.17567205429077148,0.08190631866455078,0.3179860083934829,worker1,0.17567205429077148,0.0,0.0
155,1,0.2608335018157959,7,7,1,0,0.9933070540428162,0.1786952018737793,0.0821382999420166,0.31490701681421185,worker1,0.1786952018737793,0.0,0.0
156,1,0.34901952743530273,2,2,1,1,0.8279905915260315,0.2666330337524414,0.08238649368286133,0.23605124414745876,worker1,0.2666330337524414,0.0,0.0
157,1,0.2578270435333252,8,8,1,0,0.999291181564331,0.1761033535003662,0.08172369003295898,0.31697097757084536,worker1,0.1761033535003662,0.0,0.0
158,1,0.26143932342529297,1,1,1,0,0.990892767906189,0.17965960502624512,0.08177971839904785,0.312805729939921,worker1,0.17965960502624512,0.0,0.0
159,1,0.25736117362976074,6,6,1,0,0.9076216816902161,0.17508912086486816,0.08227205276489258,0.3196754646574972,worker1,0.17508912086486816,0.0,0.0
160,1,0.2589588165283203,6,6,1,0,0.8204491138458252,0.17728185653686523,0.08167695999145508,0.3154052103204708,worker1,0.17728185653686523,0.0,0.0
161,1,0.2579526901245117,9,9,1,0,0.9941351413726807,0.17598748207092285,0.08196520805358887,0.31775287171467337,worker1,0.17598748207092285,0.0,0.0
162,1,0.26311182975769043,8,3,0,0,0.8698599338531494,0.18120479583740234,0.08190703392028809,0.31130122121730275,worker1,0.18120479583740234,0.0,0.0
163,1,0.25829505920410156,9,9,1,0,0.8818381428718567,0.1767592430114746,0.08153581619262695,0.31566928319832227,worker1,0.1767592430114746,0.0,0.0
164,1,0.25828075408935547,8,8,1,0,0.8915848731994629,0.17725276947021484,0.08102798461914062,0.3137205670040284,worker1,0.17725276947021484,0.0,0.0
165,1,0.2591867446899414,4,4,1,0,0.9143089056015015,0.17699599266052246,0.08219075202941895,0.31711016752705345,worker1,0.17699599266052246,0.0,0.0
166,1,0.25957226753234863,3,3,1,0,0.5644172430038452,0.17757773399353027,0.08199453353881836,0.3158832579393327,worker1,0.17757773399353027,0.0,0.0
167,1,0.348818302154541,3,3,1,1,0.9672876596450806,0.2666451930999756,0.08217310905456543,0.23557568094050102,worker1,0.2666451930999756,0.0,0.0
168,1,0.3495748043060303,9,9,1,1,0.780411422252655,0.26747632026672363,0.08209848403930664,0.23485240648932665,worker1,0.26747632026672363,0.0,0.0
169,1,0.2590444087982178,0,0,1,0,0.9536417722702026,0.1769726276397705,0.08207178115844727,0.31682514028850145,worker1,0.1769726276397705,0.0,0.0
170,1,0.25734925270080566,0,0,1,0,0.9445880651473999,0.17522430419921875,0.08212494850158691,0.31911865933049904,worker1,0.17522430419921875,0.0,0.0
171,1,0.2584359645843506,7,5,0,0,0.9136361479759216,0.17629766464233398,0.0821382999420166,0.3178284418506604,worker1,0.17629766464233398,0.0,0.0
172,1,0.3508577346801758,6,2,0,1,0.8452862501144409,0.26840734481811523,0.08245038986206055,0.23499664311866508,worker1,0.26840734481811523,0.0,0.0
173,1,0.25739240646362305,7,7,1,0,0.8093131184577942,0.17544031143188477,0.08195209503173828,0.3183936004861141,worker1,0.17544031143188477,0.0,0.0
