model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,14,1,0.29979419708251953,9,9,1,0,0.9204418659210205,0.21496915817260742,0.08482503890991211,0.2829442321946068,worker1,worker1,worker1,0,0.21496915817260742,0.0,0.0
model_0,15,1,0.29973340034484863,4,4,1,0,0.9918339252471924,0.21567034721374512,0.08406305313110352,0.2804594117118328,worker1,worker1,worker1,0,0.21567034721374512,0.0,0.0
model_0,16,1,0.297501802444458,6,6,1,0,0.8480435013771057,0.2135941982269287,0.0839076042175293,0.28204065833582437,worker1,worker1,worker1,0,0.2135941982269287,0.0,0.0
model_0,17,1,0.2991495132446289,8,8,1,0,0.9986711740493774,0.21557116508483887,0.08357834815979004,0.27938654237904115,worker1,worker1,worker1,0,0.21557116508483887,0.0,0.0
model_0,18,1,0.2984631061553955,1,1,1,0,0.9999600648880005,0.2159886360168457,0.0824744701385498,0.2763305361286741,worker1,worker1,worker1,0,0.2159886360168457,0.0,0.0
model_0,19,1,0.29978013038635254,1,1,1,0,0.9763068556785583,0.21605730056762695,0.08372282981872559,0.27928078392261935,worker1,worker1,worker1,0,0.21605730056762695,0.0,0.0
model_0,20,1,0.29972362518310547,7,0,0,0,0.9578778147697449,0.21608328819274902,0.08364033699035645,0.2790582055026839,worker1,worker1,worker1,0,0.21608328819274902,0.0,0.0
model_0,21,1,0.29803037643432617,5,5,1,0,0.5888550877571106,0.21600866317749023,0.08202171325683594,0.27521259489772243,worker1,worker1,worker1,0,0.21600866317749023,0.0,0.0
model_0,22,1,0.29874277114868164,1,1,1,0,0.9041944742202759,0.21515107154846191,0.08359169960021973,0.27981162281786853,worker1,worker1,worker1,0,0.21515107154846191,0.0,0.0
model_0,23,1,0.3011772632598877,2,2,1,0,0.8162116408348083,0.21753358840942383,0.08364367485046387,0.2777224082094379,worker1,worker1,worker1,0,0.21753358840942383,0.0,0.0
model_0,24,1,0.31026649475097656,9,9,1,0,0.9977680444717407,0.22457289695739746,0.0856935977935791,0.27619352796168906,worker1,worker1,worker1,0,0.22457289695739746,0.0,0.0
model_0,25,1,0.2989952564239502,5,5,1,0,0.9680068492889404,0.21559739112854004,0.08339786529541016,0.27892705152873387,worker1,worker1,worker1,0,0.21559739112854004,0.0,0.0
model_0,26,1,0.30172014236450195,6,6,1,0,0.9434751272201538,0.2183530330657959,0.08336710929870605,0.27630607835917015,worker1,worker1,worker1,0,0.2183530330657959,0.0,0.0
model_0,27,1,0.30000734329223633,0,0,1,0,0.9077460169792175,0.21615958213806152,0.0838477611541748,0.2794856960301099,worker1,worker1,worker1,0,0.21615958213806152,0.0,0.0
model_0,28,1,0.5254640579223633,1,1,1,1,0.9853113889694214,0.3723630905151367,0.15310096740722656,0.2913633484516025,worker1,worker1,worker1,0,0.3723630905151367,0.0,0.0
model_0,29,1,0.45130109786987305,1,8,0,1,0.7167025804519653,0.3646531105041504,0.08664798736572266,0.19199595962584276,worker1,worker1,worker1,0,0.3646531105041504,0.0,0.0
model_0,30,1,0.36760401725769043,4,2,0,0,0.9564288854598999,0.21538376808166504,0.1522202491760254,0.41408755625572774,worker1,worker1,worker1,0,0.21538376808166504,0.0,0.0
model_0,31,1,0.3061330318450928,9,8,0,0,0.7952519059181213,0.2136523723602295,0.09248065948486328,0.302093044084376,worker1,worker1,worker1,0,0.2136523723602295,0.0,0.0
model_0,32,1,0.29604530334472656,8,0,0,0,0.9072778820991516,0.21338248252868652,0.08266282081604004,0.27922355086236333,worker1,worker1,worker1,0,0.21338248252868652,0.0,0.0
model_0,33,1,0.4492061138153076,4,4,1,1,0.8218126893043518,0.3651773929595947,0.08402872085571289,0.18706050134095356,worker1,worker1,worker1,0,0.3651773929595947,0.0,0.0
model_0,34,1,0.2992372512817383,4,4,1,0,0.9777504205703735,0.2152845859527588,0.08395266532897949,0.28055552899707753,worker1,worker1,worker1,0,0.2152845859527588,0.0,0.0
model_0,35,1,0.29853105545043945,5,5,1,0,0.9202480912208557,0.21451044082641602,0.08402061462402344,0.2814468146278741,worker1,worker1,worker1,0,0.21451044082641602,0.0,0.0
model_0,36,1,0.2984433174133301,6,6,1,0,0.8974363803863525,0.21520256996154785,0.08324074745178223,0.27891643938704,worker1,worker1,worker1,0,0.21520256996154785,0.0,0.0
model_0,37,1,0.29563045501708984,8,8,1,0,0.9769524335861206,0.21384000778198242,0.08179044723510742,0.2766644838075944,worker1,worker1,worker1,0,0.21384000778198242,0.0,0.0
model_0,38,1,0.9532029628753662,7,7,1,3,0.6100867390632629,0.7662782669067383,0.18692469596862793,0.1961016732520048,worker1->worker3->worker2,worker1,worker2,0,0.36428117752075195,0.14075088500976562,0.2612462043762207
model_0,39,1,0.501673698425293,5,3,0,1,0.990117609500885,0.3672783374786377,0.13439536094665527,0.26789397444695584,worker1,worker1,worker1,0,0.3672783374786377,0.0,0.0
model_0,40,1,0.41822147369384766,1,1,1,0,0.5739389657974243,0.26178979873657227,0.1564316749572754,0.374040274822877,worker1,worker1,worker1,0,0.26178979873657227,0.0,0.0
model_0,41,1,0.3060877323150635,1,1,1,0,0.9957221746444702,0.2186119556427002,0.08747577667236328,0.2857866142192277,worker1,worker1,worker1,0,0.2186119556427002,0.0,0.0
model_0,42,1,0.29790425300598145,1,1,1,0,0.9881919026374817,0.21412158012390137,0.08378267288208008,0.2812402711162296,worker1,worker1,worker1,0,0.21412158012390137,0.0,0.0
model_0,43,1,0.4459078311920166,2,2,1,1,0.5355762243270874,0.3635241985321045,0.08238363265991211,0.1847548459502971,worker1,worker1,worker1,0,0.3635241985321045,0.0,0.0
model_0,44,1,0.29788827896118164,3,3,1,0,0.5019423961639404,0.2148129940032959,0.08307528495788574,0.27888067717062287,worker1,worker1,worker1,0,0.2148129940032959,0.0,0.0
model_0,45,1,0.2960348129272461,5,5,1,0,0.9975699782371521,0.2126002311706543,0.0834345817565918,0.28184043941175524,worker1,worker1,worker1,0,0.2126002311706543,0.0,0.0
model_0,46,1,0.2973630428314209,5,5,1,0,0.508823037147522,0.21465301513671875,0.08271002769470215,0.2781449466858986,worker1,worker1,worker1,0,0.21465301513671875,0.0,0.0
model_0,47,1,0.2977108955383301,6,6,1,0,0.8433080911636353,0.21428751945495605,0.08342337608337402,0.28021606643762664,worker1,worker1,worker1,0,0.21428751945495605,0.0,0.0
model_0,48,1,0.7510759830474854,7,7,1,2,0.9065784811973572,0.608257532119751,0.14281845092773438,0.19015180108442498,worker1->worker3,worker1,worker3,0,0.36963772773742676,0.0,0.23861980438232422
model_0,49,1,0.3306281566619873,8,8,1,0,0.9512896537780762,0.23838186264038086,0.09224629402160645,0.2790031404249489,worker1,worker1,worker1,0,0.23838186264038086,0.0,0.0
model_0,50,1,0.30187177658081055,2,2,1,0,0.9971298575401306,0.21968293190002441,0.08218884468078613,0.27226409044167244,worker1,worker1,worker1,0,0.21968293190002441,0.0,0.0
model_0,51,1,0.30158472061157227,3,3,1,0,0.889432966709137,0.22040557861328125,0.08117914199829102,0.2691752481149274,worker1,worker1,worker1,0,0.22040557861328125,0.0,0.0
model_0,52,1,0.30188679695129395,4,3,0,0,0.8352497816085815,0.21955537796020508,0.08233141899108887,0.27272282134409515,worker1,worker1,worker1,0,0.21955537796020508,0.0,0.0
model_0,53,1,0.30507445335388184,3,3,1,0,0.994616687297821,0.2224733829498291,0.08260107040405273,0.27075708731414727,worker1,worker1,worker1,0,0.2224733829498291,0.0,0.0
model_0,54,1,0.30075645446777344,1,1,1,0,0.6828103065490723,0.21799373626708984,0.0827627182006836,0.2751818521971297,worker1,worker1,worker1,0,0.21799373626708984,0.0,0.0
model_0,55,1,0.45144033432006836,2,2,1,1,0.855566680431366,0.3676114082336426,0.08382892608642578,0.18569214957871177,worker1,worker1,worker1,0,0.3676114082336426,0.0,0.0
model_0,56,1,0.306337833404541,5,5,1,0,0.7935193181037903,0.2224864959716797,0.08385133743286133,0.2737217812797208,worker1,worker1,worker1,0,0.2224864959716797,0.0,0.0
model_0,57,1,0.30222249031066895,3,3,1,0,0.9857848286628723,0.2186431884765625,0.08357930183410645,0.27654891516574853,worker1,worker1,worker1,0,0.2186431884765625,0.0,0.0
model_0,58,1,0.9305744171142578,5,5,1,3,0.6110507845878601,0.7493250370025635,0.18124938011169434,0.1947715054038931,worker1->worker3->worker2,worker1,worker2,0,0.3684396743774414,0.1424088478088379,0.23847651481628418
model_0,59,1,0.3084859848022461,2,2,1,0,0.6832506060600281,0.22432160377502441,0.08416438102722168,0.2728304855767596,worker1,worker1,worker1,0,0.22432160377502441,0.0,0.0
model_0,60,1,0.3155639171600342,0,0,1,0,0.971969485282898,0.23165273666381836,0.08391118049621582,0.26590866678100383,worker1,worker1,worker1,0,0.23165273666381836,0.0,0.0
model_0,61,1,0.3775763511657715,8,8,1,0,0.9858755469322205,0.22470569610595703,0.15287065505981445,0.40487349005790346,worker1,worker1,worker1,0,0.22470569610595703,0.0,0.0
model_0,62,1,0.6305274963378906,4,4,1,1,0.9891753792762756,0.47120022773742676,0.15932726860046387,0.2526888510427191,worker1,worker1,worker1,0,0.47120022773742676,0.0,0.0
model_0,63,1,0.35222434997558594,7,7,1,0,0.9244920611381531,0.2589840888977051,0.09324026107788086,0.26471838498486466,worker1,worker1,worker1,0,0.2589840888977051,0.0,0.0
model_0,64,1,0.45350217819213867,5,3,0,1,0.7358655333518982,0.3707294464111328,0.08277273178100586,0.18251892881964707,worker1,worker1,worker1,0,0.3707294464111328,0.0,0.0
model_0,65,1,0.31004881858825684,0,0,1,0,0.9954766631126404,0.22263526916503906,0.08741354942321777,0.28193479278920425,worker1,worker1,worker1,0,0.22263526916503906,0.0,0.0
model_0,66,1,0.3043179512023926,9,9,1,0,0.9432898759841919,0.2204434871673584,0.08387446403503418,0.27561457910595566,worker1,worker1,worker1,0,0.2204434871673584,0.0,0.0
model_0,67,1,0.30372071266174316,2,2,1,0,0.9961209893226624,0.22043967247009277,0.08328104019165039,0.2742027024162864,worker1,worker1,worker1,0,0.22043967247009277,0.0,0.0
model_0,68,1,0.45229268074035645,8,8,1,1,0.9463678002357483,0.3688774108886719,0.08341526985168457,0.18442763591739397,worker1,worker1,worker1,0,0.3688774108886719,0.0,0.0
model_0,69,1,0.30791783332824707,5,5,1,0,0.961012065410614,0.2241513729095459,0.08376646041870117,0.272041601206658,worker1,worker1,worker1,0,0.2241513729095459,0.0,0.0
model_0,70,1,0.3038935661315918,0,0,1,0,0.9696916937828064,0.22130489349365234,0.08258867263793945,0.2717684144789593,worker1,worker1,worker1,0,0.22130489349365234,0.0,0.0
model_0,71,1,0.45290064811706543,0,0,1,1,0.9998575448989868,0.3686535358428955,0.08424711227416992,0.1860167624498382,worker1,worker1,worker1,0,0.3686535358428955,0.0,0.0
model_0,72,1,0.4541130065917969,8,8,1,1,0.7850557565689087,0.3703172206878662,0.08379578590393066,0.18452628461984324,worker1,worker1,worker1,0,0.3703172206878662,0.0,0.0
model_0,73,1,0.5297412872314453,5,5,1,1,0.7819343209266663,0.3738365173339844,0.15590476989746094,0.2943036037690333,worker1,worker1,worker1,0,0.3738365173339844,0.0,0.0
model_0,74,1,0.41951608657836914,7,7,1,0,0.8699836730957031,0.2682459354400635,0.15127015113830566,0.3605824805720462,worker1,worker1,worker1,0,0.2682459354400635,0.0,0.0
model_0,75,1,0.31529998779296875,1,1,1,0,0.9593549966812134,0.21987581253051758,0.09542417526245117,0.3026456674813076,worker1,worker1,worker1,0,0.21987581253051758,0.0,0.0
model_0,76,1,0.3043076992034912,7,7,1,0,0.5214239358901978,0.22017478942871094,0.08413290977478027,0.27647315527998,worker1,worker1,worker1,0,0.22017478942871094,0.0,0.0
model_0,77,1,0.37291812896728516,5,3,0,0,0.7205984592437744,0.2195446491241455,0.15337347984313965,0.41127922707290687,worker1,worker1,worker1,0,0.2195446491241455,0.0,0.0
model_0,78,1,0.4450235366821289,5,5,1,0,0.8278346061706543,0.28192758560180664,0.16309595108032227,0.3664883711461273,worker1,worker1,worker1,0,0.28192758560180664,0.0,0.0
model_0,79,1,0.3378152847290039,0,0,1,0,0.9965505599975586,0.2393970489501953,0.0984182357788086,0.29133742677676616,worker1,worker1,worker1,0,0.2393970489501953,0.0,0.0
model_0,80,1,0.4606032371520996,6,3,0,1,0.9015786647796631,0.3767576217651367,0.08384561538696289,0.18203435977866464,worker1,worker1,worker1,0,0.3767576217651367,0.0,0.0
model_0,81,1,0.30495214462280273,9,1,0,0,0.8419753313064575,0.2210221290588379,0.08393001556396484,0.27522356226672356,worker1,worker1,worker1,0,0.2210221290588379,0.0,0.0
model_0,82,1,0.4662327766418457,9,3,0,1,0.9265013337135315,0.3822801113128662,0.08395266532897949,0.18006598749592181,worker1,worker1,worker1,0,0.3822801113128662,0.0,0.0
model_0,83,1,0.5517909526824951,1,1,1,1,0.9599475264549255,0.3990187644958496,0.1527721881866455,0.27686606212724885,worker1,worker1,worker1,0,0.3990187644958496,0.0,0.0
model_0,84,1,0.413311243057251,4,4,1,0,0.9825221300125122,0.2536759376525879,0.15963530540466309,0.3862350905914039,worker1,worker1,worker1,0,0.2536759376525879,0.0,0.0
model_0,85,1,0.401108980178833,2,2,1,0,0.9928666353225708,0.24491024017333984,0.15619874000549316,0.389417210095502,worker1,worker1,worker1,0,0.24491024017333984,0.0,0.0
model_0,86,1,0.31442975997924805,1,1,1,0,0.9910592436790466,0.22895479202270508,0.08547496795654297,0.2718412149097598,worker1,worker1,worker1,0,0.22895479202270508,0.0,0.0
model_0,87,1,0.40462470054626465,6,6,1,0,0.9992243051528931,0.2513728141784668,0.15325188636779785,0.3787506945594269,worker1,worker1,worker1,0,0.2513728141784668,0.0,0.0
model_0,88,1,0.40293407440185547,9,9,1,0,0.894217312335968,0.24870848655700684,0.15422558784484863,0.3827563803676626,worker1,worker1,worker1,0,0.24870848655700684,0.0,0.0
model_0,89,1,0.40594053268432617,1,1,1,0,0.9388031363487244,0.2521243095397949,0.15381622314453125,0.378913192352103,worker1,worker1,worker1,0,0.2521243095397949,0.0,0.0
model_0,90,1,0.46286606788635254,5,5,1,1,0.8020740151405334,0.3775207996368408,0.08534526824951172,0.18438436984425166,worker1,worker1,worker1,0,0.3775207996368408,0.0,0.0
model_0,91,1,0.310283899307251,7,7,1,0,0.8087002635002136,0.22012782096862793,0.09015607833862305,0.29055996311735216,worker1,worker1,worker1,0,0.22012782096862793,0.0,0.0
model_0,92,1,0.40525197982788086,8,8,1,0,0.5924603939056396,0.2511935234069824,0.15405845642089844,0.3801547286365642,worker1,worker1,worker1,0,0.2511935234069824,0.0,0.0
model_0,93,1,0.4173860549926758,6,6,1,0,0.830235481262207,0.2631652355194092,0.1542208194732666,0.3694920269340883,worker1,worker1,worker1,0,0.2631652355194092,0.0,0.0
model_0,94,1,0.31388139724731445,5,5,1,0,0.9697638750076294,0.22893333435058594,0.08494806289672852,0.2706374561911229,worker1,worker1,worker1,0,0.22893333435058594,0.0,0.0
model_0,95,1,0.31303834915161133,1,1,1,0,0.9937331080436707,0.22887301445007324,0.08416533470153809,0.26886589112688863,worker1,worker1,worker1,0,0.22887301445007324,0.0,0.0
model_0,96,1,0.4522836208343506,5,5,1,1,0.9974088072776794,0.36856532096862793,0.08371829986572266,0.18510133024778402,worker1,worker1,worker1,0,0.36856532096862793,0.0,0.0
model_0,97,1,0.3031628131866455,5,6,0,0,0.815208911895752,0.2201230525970459,0.08303976058959961,0.27391143299120685,worker1,worker1,worker1,0,0.2201230525970459,0.0,0.0
model_0,98,1,0.4630577564239502,7,7,1,1,0.9699328541755676,0.3789803981781006,0.08407735824584961,0.1815699166668812,worker1,worker1,worker1,0,0.3789803981781006,0.0,0.0
model_0,99,1,0.37187862396240234,1,1,1,0,0.808770477771759,0.22067666053771973,0.15120196342468262,0.4065895528320806,worker1,worker1,worker1,0,0.22067666053771973,0.0,0.0
model_0,100,1,0.34752655029296875,0,0,1,0,0.9987682700157166,0.22791337966918945,0.1196131706237793,0.34418426598757434,worker1,worker1,worker1,0,0.22791337966918945,0.0,0.0
model_0,101,1,0.31530332565307617,2,2,1,0,0.9795555472373962,0.2309730052947998,0.08433032035827637,0.2674577573313129,worker1,worker1,worker1,0,0.2309730052947998,0.0,0.0
model_0,102,1,0.3114948272705078,5,5,1,0,0.6333100199699402,0.2273998260498047,0.08409500122070312,0.2699723843172313,worker1,worker1,worker1,0,0.2273998260498047,0.0,0.0
model_0,103,1,0.40299201011657715,5,5,1,0,0.8603255152702332,0.24928498268127441,0.15370702743530273,0.381414577899047,worker1,worker1,worker1,0,0.24928498268127441,0.0,0.0
model_0,104,1,0.4043238162994385,5,5,1,0,0.9646689891815186,0.24824118614196777,0.1560826301574707,0.38603372807966707,worker1,worker1,worker1,0,0.24824118614196777,0.0,0.0
model_0,105,1,0.41245579719543457,3,3,1,0,0.770590603351593,0.25127434730529785,0.16118144989013672,0.39078478466327354,worker1,worker1,worker1,0,0.25127434730529785,0.0,0.0
model_0,106,1,0.3147611618041992,4,4,1,0,0.9915886521339417,0.2264387607574463,0.08832240104675293,0.2806013313094037,worker1,worker1,worker1,0,0.2264387607574463,0.0,0.0
model_0,107,1,0.46680593490600586,9,9,1,1,0.9801399111747742,0.3822169303894043,0.08458900451660156,0.1812080742581691,worker1,worker1,worker1,0,0.3822169303894043,0.0,0.0
model_0,108,1,0.3147399425506592,8,8,1,0,0.9911670088768005,0.2303471565246582,0.08439278602600098,0.2681349730894657,worker1,worker1,worker1,0,0.2303471565246582,0.0,0.0
model_0,109,1,0.46845293045043945,8,8,1,1,0.986006498336792,0.37114953994750977,0.09730339050292969,0.2077122036772572,worker1,worker1,worker1,0,0.37114953994750977,0.0,0.0
model_0,110,1,0.30518245697021484,5,5,1,0,0.9916463494300842,0.22081661224365234,0.0843658447265625,0.27644395278853273,worker1,worker1,worker1,0,0.22081661224365234,0.0,0.0
model_0,111,1,0.3977041244506836,5,5,1,0,0.5097339153289795,0.24201083183288574,0.15569329261779785,0.39148020612771955,worker1,worker1,worker1,0,0.24201083183288574,0.0,0.0
model_0,112,1,0.4852313995361328,4,4,1,1,0.9810933470726013,0.37453722953796387,0.11069416999816895,0.22812656003710677,worker1,worker1,worker1,0,0.37453722953796387,0.0,0.0
model_0,113,1,0.30605244636535645,4,4,1,0,0.9168736338615417,0.22176337242126465,0.0842890739440918,0.27540728703560163,worker1,worker1,worker1,0,0.22176337242126465,0.0,0.0
model_0,114,1,0.30629658699035645,1,1,1,0,0.9868026375770569,0.2222588062286377,0.08403778076171875,0.2743673430627049,worker1,worker1,worker1,0,0.2222588062286377,0.0,0.0
model_0,115,1,0.4714369773864746,7,7,1,1,0.9744128584861755,0.38712024688720703,0.08431673049926758,0.17885048170531267,worker1,worker1,worker1,0,0.38712024688720703,0.0,0.0
model_0,116,1,0.3941841125488281,4,4,1,0,0.992156982421875,0.24064946174621582,0.1535346508026123,0.38949984516079084,worker1,worker1,worker1,0,0.24064946174621582,0.0,0.0
model_0,117,1,0.3090074062347412,3,3,1,0,0.9746101498603821,0.2243177890777588,0.08468961715698242,0.27406986191342914,worker1,worker1,worker1,0,0.2243177890777588,0.0,0.0
model_0,118,1,0.38796567916870117,1,1,1,0,0.9089655876159668,0.23418140411376953,0.15378427505493164,0.39638628701499345,worker1,worker1,worker1,0,0.23418140411376953,0.0,0.0
model_0,119,1,0.3515970706939697,5,5,1,0,0.7927101850509644,0.23801565170288086,0.11358141899108887,0.32304426987092333,worker1,worker1,worker1,0,0.23801565170288086,0.0,0.0
model_0,120,1,0.36099767684936523,7,7,1,0,0.9975215792655945,0.23274469375610352,0.12825298309326172,0.3552737076110833,worker1,worker1,worker1,0,0.23274469375610352,0.0,0.0
model_0,121,1,0.583035945892334,3,3,1,1,0.9812954664230347,0.42748212814331055,0.15555381774902344,0.2667997039375488,worker1,worker1,worker1,0,0.42748212814331055,0.0,0.0
model_0,122,1,0.33370184898376465,0,0,1,0,0.9522253274917603,0.23511290550231934,0.09858894348144531,0.295440207423729,worker1,worker1,worker1,0,0.23511290550231934,0.0,0.0
model_0,123,1,0.30614733695983887,4,4,1,0,0.7605838775634766,0.22139525413513184,0.08475208282470703,0.2768342970620875,worker1,worker1,worker1,0,0.22139525413513184,0.0,0.0
model_0,124,1,0.30374860763549805,8,8,1,0,0.9615684747695923,0.220444917678833,0.08330368995666504,0.27425208828160447,worker1,worker1,worker1,0,0.220444917678833,0.0,0.0
model_0,125,1,0.299854040145874,0,0,1,0,0.993502676486969,0.218369722366333,0.08148431777954102,0.2717466062484942,worker1,worker1,worker1,0,0.218369722366333,0.0,0.0
model_0,126,1,0.4507744312286377,1,1,1,1,0.9879252910614014,0.367586612701416,0.08318781852722168,0.18454422603447956,worker1,worker1,worker1,0,0.367586612701416,0.0,0.0
model_0,127,1,0.30191731452941895,3,3,1,0,0.9739944338798523,0.21748089790344238,0.08443641662597656,0.27966735447943,worker1,worker1,worker1,0,0.21748089790344238,0.0,0.0
model_0,128,1,0.30011534690856934,5,5,1,0,0.9991577863693237,0.21644186973571777,0.08367347717285156,0.2788043931600167,worker1,worker1,worker1,0,0.21644186973571777,0.0,0.0
model_0,129,1,0.7852215766906738,7,7,1,2,0.507836103439331,0.6366047859191895,0.14861679077148438,0.18926732935413174,worker1->worker3,worker1,worker3,0,0.38019514083862305,0.0,0.2564096450805664
model_0,130,1,0.6132521629333496,0,2,0,1,0.7307643294334412,0.4545001983642578,0.1587519645690918,0.2588689843501547,worker1,worker1,worker1,0,0.4545001983642578,0.0,0.0
model_0,131,1,0.3381485939025879,3,3,1,0,0.5903516411781311,0.2433183193206787,0.09483027458190918,0.28043965372580376,worker1,worker1,worker1,0,0.2433183193206787,0.0,0.0
model_0,132,1,0.3118877410888672,3,3,1,0,0.717835545539856,0.2284383773803711,0.0834493637084961,0.2675621793186113,worker1,worker1,worker1,0,0.2284383773803711,0.0,0.0
model_0,133,1,0.3160123825073242,0,0,1,0,0.864447832107544,0.23350739479064941,0.0825049877166748,0.2610815027628311,worker1,worker1,worker1,0,0.23350739479064941,0.0,0.0
model_0,134,1,0.31740427017211914,9,9,1,0,0.9955078363418579,0.2341306209564209,0.08327364921569824,0.2623583141163834,worker1,worker1,worker1,0,0.2341306209564209,0.0,0.0
model_0,135,1,0.31557536125183105,8,8,1,0,0.9993522763252258,0.2322680950164795,0.08330726623535156,0.2639853311262531,worker1,worker1,worker1,0,0.2322680950164795,0.0,0.0
model_0,136,1,0.31191396713256836,7,7,1,0,0.9972346425056458,0.22744536399841309,0.08446860313415527,0.27080737650409475,worker1,worker1,worker1,0,0.22744536399841309,0.0,0.0
model_0,137,1,0.32103967666625977,5,5,1,0,0.9746997356414795,0.23219013214111328,0.08884954452514648,0.2767556504161041,worker1,worker1,worker1,0,0.23219013214111328,0.0,0.0
model_0,138,1,0.33971142768859863,7,4,0,0,0.8295949101448059,0.23142457008361816,0.10828685760498047,0.31876130379765494,worker1,worker1,worker1,0,0.23142457008361816,0.0,0.0
model_0,139,1,0.4228832721710205,6,6,1,0,0.9944345355033875,0.269197940826416,0.1536853313446045,0.36342258362598884,worker1,worker1,worker1,0,0.269197940826416,0.0,0.0
model_0,140,1,0.4905681610107422,7,7,1,1,0.9216951131820679,0.3883547782897949,0.10221338272094727,0.2083571475783343,worker1,worker1,worker1,0,0.3883547782897949,0.0,0.0
model_0,141,1,0.31464481353759766,9,9,1,0,0.8897712230682373,0.22682476043701172,0.08782005310058594,0.2791085354727835,worker1,worker1,worker1,0,0.22682476043701172,0.0,0.0
model_0,142,1,0.47179341316223145,5,5,1,1,0.8958515524864197,0.3876304626464844,0.08416295051574707,0.1783894140268692,worker1,worker1,worker1,0,0.3876304626464844,0.0,0.0
model_0,143,1,0.4592289924621582,2,2,1,1,0.9803339838981628,0.3754265308380127,0.08380246162414551,0.18248512833398922,worker1,worker1,worker1,0,0.3754265308380127,0.0,0.0
model_0,144,1,0.3094651699066162,3,3,1,0,0.9961077570915222,0.22571778297424316,0.08374738693237305,0.27061975005990024,worker1,worker1,worker1,0,0.22571778297424316,0.0,0.0
model_0,145,1,0.5743780136108398,3,3,1,1,0.99581378698349,0.4210953712463379,0.15328264236450195,0.26686718281726574,worker1,worker1,worker1,0,0.4210953712463379,0.0,0.0
model_0,146,1,0.31842494010925293,9,9,1,0,0.8584027886390686,0.23066163063049316,0.08776330947875977,0.2756169458606094,worker1,worker1,worker1,0,0.23066163063049316,0.0,0.0
model_0,147,1,0.8075850009918213,7,7,1,2,0.8101499080657959,0.6577854156494141,0.14979958534240723,0.18549079683059183,worker1->worker3,worker1,worker3,0,0.3982229232788086,0.0,0.25956249237060547
