model_instance_id,sample_index,batch_size,inference_time_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,10,1,0.4475576877593994,3,3,1,1,0.8339666724205017,0.36220788955688477,0.08534979820251465,0.19070122251681101,worker1,worker1,worker1,0,0.36220788955688477,0.0,0.0
model_0,11,1,0.3006112575531006,8,8,1,0,0.9899265766143799,0.21391654014587402,0.08669471740722656,0.28839477973280037,worker1,worker1,worker1,0,0.21391654014587402,0.0,0.0
model_0,12,1,0.4588472843170166,6,6,1,1,0.9311158657073975,0.367595911026001,0.09125137329101562,0.19887090195344873,worker1,worker1,worker1,0,0.367595911026001,0.0,0.0
model_0,13,1,0.9019169807434082,1,1,1,3,0.830453097820282,0.7205150127410889,0.18140196800231934,0.20112934103180777,worker1->worker3->worker2,worker1,worker2,0,0.36214184761047363,0.13808631896972656,0.22028684616088867
model_0,14,1,0.45906519889831543,3,3,1,1,0.8075388073921204,0.3706061840057373,0.08845901489257812,0.19269379405118467,worker1,worker1,worker1,0,0.3706061840057373,0.0,0.0
model_0,15,1,0.37638330459594727,8,8,1,0,0.9433923363685608,0.22077488899230957,0.1556084156036377,0.41343070668526466,worker1,worker1,worker1,0,0.22077488899230957,0.0,0.0
model_0,16,1,0.3650016784667969,8,8,1,0,0.9737692475318909,0.21657395362854004,0.14842772483825684,0.4066494309333947,worker1,worker1,worker1,0,0.21657395362854004,0.0,0.0
model_0,17,1,0.30597352981567383,8,8,1,0,0.9471482634544373,0.21625900268554688,0.08971452713012695,0.29321009299129,worker1,worker1,worker1,0,0.21625900268554688,0.0,0.0
model_0,18,1,0.3056457042694092,7,7,1,0,0.9802148342132568,0.21914052963256836,0.08650517463684082,0.2830243429843577,worker1,worker1,worker1,0,0.21914052963256836,0.0,0.0
model_0,19,1,0.3756735324859619,3,3,1,0,0.8482397794723511,0.21700191497802734,0.15867161750793457,0.42236570795379036,worker1,worker1,worker1,0,0.21700191497802734,0.0,0.0
model_0,20,1,0.31392955780029297,3,6,0,0,0.5985265374183655,0.2154850959777832,0.09844446182250977,0.31358774405414686,worker1,worker1,worker1,0,0.2154850959777832,0.0,0.0
model_0,21,1,0.3047974109649658,9,1,0,0,0.817619800567627,0.21955275535583496,0.08524465560913086,0.27967644258936664,worker1,worker1,worker1,0,0.21955275535583496,0.0,0.0
model_0,22,1,0.31362366676330566,0,0,1,0,0.9271095991134644,0.2255244255065918,0.08809924125671387,0.2809075034608376,worker1,worker1,worker1,0,0.2255244255065918,0.0,0.0
model_0,23,1,0.37765955924987793,3,3,1,0,0.863869309425354,0.21579360961914062,0.1618659496307373,0.4286028134763535,worker1,worker1,worker1,0,0.21579360961914062,0.0,0.0
model_0,24,1,0.3739352226257324,1,1,1,0,0.9972096085548401,0.22213101387023926,0.15180420875549316,0.40596391987237934,worker1,worker1,worker1,0,0.22213101387023926,0.0,0.0
model_0,25,1,0.4656367301940918,7,7,1,1,0.5934956669807434,0.36667799949645996,0.09895873069763184,0.21252346363737837,worker1,worker1,worker1,0,0.36667799949645996,0.0,0.0
model_0,26,1,0.4508349895477295,2,2,1,1,0.8722050189971924,0.3641173839569092,0.08671760559082031,0.1923488806354938,worker1,worker1,worker1,0,0.3641173839569092,0.0,0.0
model_0,27,1,0.45633697509765625,0,0,1,1,0.7884968519210815,0.36986470222473145,0.0864722728729248,0.1894921463561433,worker1,worker1,worker1,0,0.36986470222473145,0.0,0.0
model_0,28,1,0.3019740581512451,3,3,1,0,0.8039070963859558,0.2159130573272705,0.08606100082397461,0.28499468249312515,worker1,worker1,worker1,0,0.2159130573272705,0.0,0.0
model_0,29,1,0.37526917457580566,3,3,1,0,0.8673927187919617,0.21805310249328613,0.15721607208251953,0.4189421426905965,worker1,worker1,worker1,0,0.21805310249328613,0.0,0.0
model_0,30,1,0.42996907234191895,4,3,0,0,0.8092191815376282,0.25436878204345703,0.17560029029846191,0.408402142372746,worker1,worker1,worker1,0,0.25436878204345703,0.0,0.0
model_0,31,1,0.32280588150024414,1,1,1,0,0.5894402861595154,0.21696805953979492,0.10583782196044922,0.3278683197114213,worker1,worker1,worker1,0,0.21696805953979492,0.0,0.0
model_0,32,1,0.3047032356262207,9,9,1,0,0.9672403931617737,0.21872568130493164,0.08597755432128906,0.28216816977538656,worker1,worker1,worker1,0,0.21872568130493164,0.0,0.0
model_0,33,1,0.4514427185058594,8,0,0,1,0.663911759853363,0.36606478691101074,0.08537793159484863,0.18912240267696442,worker1,worker1,worker1,0,0.36606478691101074,0.0,0.0
model_0,34,1,0.4523005485534668,7,7,1,1,0.9988161325454712,0.36425089836120605,0.08804965019226074,0.19467066859383286,worker1,worker1,worker1,0,0.36425089836120605,0.0,0.0
model_0,35,1,0.37867021560668945,7,7,1,0,0.66164231300354,0.2228243350982666,0.15584588050842285,0.4115609680543086,worker1,worker1,worker1,0,0.2228243350982666,0.0,0.0
model_0,36,1,0.5011990070343018,6,6,1,1,0.6126605272293091,0.3646125793457031,0.13658642768859863,0.27251935014159107,worker1,worker1,worker1,0,0.3646125793457031,0.0,0.0
model_0,37,1,0.3120541572570801,1,1,1,0,0.6670799255371094,0.21678853034973145,0.09526562690734863,0.3052855560224625,worker1,worker1,worker1,0,0.21678853034973145,0.0,0.0
model_0,38,1,0.3079354763031006,4,4,1,0,0.7658742070198059,0.22179555892944336,0.08613991737365723,0.27973365851770127,worker1,worker1,worker1,0,0.22179555892944336,0.0,0.0
model_0,39,1,0.45063018798828125,5,5,1,1,0.9472468495368958,0.3635270595550537,0.08710312843322754,0.1932918183357318,worker1,worker1,worker1,0,0.3635270595550537,0.0,0.0
model_0,40,1,0.2986736297607422,9,9,1,0,0.9950997233390808,0.21453380584716797,0.08413982391357422,0.2817115926202655,worker1,worker1,worker1,0,0.21453380584716797,0.0,0.0
model_0,41,1,0.5358266830444336,2,3,0,1,0.9230630993843079,0.38013529777526855,0.15569138526916504,0.2905629566347189,worker1,worker1,worker1,0,0.38013529777526855,0.0,0.0
model_0,42,1,0.4299476146697998,9,9,1,0,0.9017464518547058,0.2638711929321289,0.1660764217376709,0.38627129462089876,worker1,worker1,worker1,0,0.2638711929321289,0.0,0.0
model_0,43,1,0.4748668670654297,6,6,1,1,0.8111456632614136,0.3738443851470947,0.10102248191833496,0.21273853562921993,worker1,worker1,worker1,0,0.3738443851470947,0.0,0.0
model_0,44,1,0.3005495071411133,3,5,0,0,0.562699019908905,0.21422338485717773,0.08632612228393555,0.287227628835884,worker1,worker1,worker1,0,0.21422338485717773,0.0,0.0
model_0,45,1,0.4502427577972412,3,3,1,1,0.6479007601737976,0.3643002510070801,0.08594250679016113,0.1908803757569018,worker1,worker1,worker1,0,0.3643002510070801,0.0,0.0
model_0,46,1,0.9437451362609863,0,8,0,3,0.47461068630218506,0.7550559043884277,0.1886892318725586,0.19993664033080416,worker1->worker3->worker2,worker1,worker2,0,0.3720576763153076,0.13801050186157227,0.24498772621154785
model_0,47,1,0.32130861282348633,6,6,1,0,0.9298422336578369,0.23493504524230957,0.08637356758117676,0.26881808994216666,worker1,worker1,worker1,0,0.23493504524230957,0.0,0.0
model_0,48,1,0.45798420906066895,9,9,1,1,0.977421760559082,0.37196898460388184,0.08601522445678711,0.18781264234678605,worker1,worker1,worker1,0,0.37196898460388184,0.0,0.0
model_0,49,1,0.31551361083984375,4,4,1,0,0.972734808921814,0.22846531867980957,0.08704829216003418,0.27589393664611295,worker1,worker1,worker1,0,0.22846531867980957,0.0,0.0
model_0,50,1,0.3769412040710449,4,3,0,0,0.6790704727172852,0.22271060943603516,0.15423059463500977,0.4091635325862141,worker1,worker1,worker1,0,0.22271060943603516,0.0,0.0
model_0,51,1,0.3438291549682617,9,1,0,0,0.7387586832046509,0.21689438819885254,0.12693476676940918,0.3691797654015882,worker1,worker1,worker1,0,0.21689438819885254,0.0,0.0
model_0,52,1,0.3389549255371094,9,9,1,0,0.9534716010093689,0.2148425579071045,0.12411236763000488,0.3661618648359687,worker1,worker1,worker1,0,0.2148425579071045,0.0,0.0
model_0,53,1,0.5474810600280762,0,0,1,1,0.9990750551223755,0.39305710792541504,0.15442395210266113,0.28206263810247956,worker1,worker1,worker1,0,0.39305710792541504,0.0,0.0
model_0,54,1,0.5265083312988281,0,4,0,1,0.869734525680542,0.3678414821624756,0.15866684913635254,0.3013567681729592,worker1,worker1,worker1,0,0.3678414821624756,0.0,0.0
model_0,55,1,0.4322187900543213,3,3,1,0,0.9778229594230652,0.26760387420654297,0.16461491584777832,0.380860156096151,worker1,worker1,worker1,0,0.26760387420654297,0.0,0.0
model_0,56,1,0.9285471439361572,3,1,0,3,0.68527752161026,0.7376513481140137,0.19089579582214355,0.20558546442017672,worker1->worker3->worker2,worker1,worker2,0,0.3885209560394287,0.13745594024658203,0.21167445182800293
model_0,57,1,0.3077542781829834,6,6,1,0,0.8880908489227295,0.21812772750854492,0.08962655067443848,0.2912276352536963,worker1,worker1,worker1,0,0.21812772750854492,0.0,0.0
model_0,58,1,0.44813990592956543,3,2,0,1,0.826016902923584,0.3637094497680664,0.08443045616149902,0.18840200358048237,worker1,worker1,worker1,0,0.3637094497680664,0.0,0.0
model_0,59,1,0.30202770233154297,4,4,1,0,0.9948581457138062,0.2176663875579834,0.08436131477355957,0.27931648031727285,worker1,worker1,worker1,0,0.2176663875579834,0.0,0.0
model_0,60,1,0.4513418674468994,0,0,1,1,0.9949107766151428,0.36623477935791016,0.08510708808898926,0.1885645764936756,worker1,worker1,worker1,0,0.36623477935791016,0.0,0.0
model_0,61,1,0.2987494468688965,9,9,1,0,0.9938008189201355,0.21411752700805664,0.08463191986083984,0.2832872855425898,worker1,worker1,worker1,0,0.21411752700805664,0.0,0.0
model_0,62,1,0.30025315284729004,3,3,1,0,0.5268712043762207,0.2162017822265625,0.08405137062072754,0.27993501424938044,worker1,worker1,worker1,0,0.2162017822265625,0.0,0.0
model_0,63,1,0.304656982421875,7,2,0,0,0.6031737923622131,0.21888327598571777,0.08577370643615723,0.28154190248422317,worker1,worker1,worker1,0,0.21888327598571777,0.0,0.0
model_0,64,1,0.4529895782470703,8,8,1,1,0.5855458974838257,0.3669867515563965,0.08600282669067383,0.1898560823926197,worker1,worker1,worker1,0,0.3669867515563965,0.0,0.0
model_0,65,1,0.3015120029449463,8,8,1,0,0.9880858659744263,0.21566081047058105,0.08585119247436523,0.28473557150572537,worker1,worker1,worker1,0,0.21566081047058105,0.0,0.0
model_0,66,1,0.3022439479827881,2,2,1,0,0.9325632452964783,0.21638226509094238,0.0858616828918457,0.28408073499865505,worker1,worker1,worker1,0,0.21638226509094238,0.0,0.0
model_0,67,1,0.3016698360443115,9,9,1,0,0.8933786153793335,0.2156662940979004,0.08600354194641113,0.28509161895052143,worker1,worker1,worker1,0,0.2156662940979004,0.0,0.0
model_0,68,1,0.30137157440185547,1,1,1,0,0.993054211139679,0.21559953689575195,0.08577203750610352,0.2846055991721807,worker1,worker1,worker1,0,0.21559953689575195,0.0,0.0
model_0,69,1,0.302523136138916,4,5,0,0,0.9213518500328064,0.21686959266662598,0.08565354347229004,0.2831305551221004,worker1,worker1,worker1,0,0.21686959266662598,0.0,0.0
model_0,70,1,0.38040781021118164,9,1,0,0,0.792637050151825,0.21687674522399902,0.16353106498718262,0.42988356336952993,worker1,worker1,worker1,0,0.21687674522399902,0.0,0.0
model_0,71,1,0.4674644470214844,5,5,1,1,0.7946270108222961,0.3687129020690918,0.09875154495239258,0.21124931656642976,worker1,worker1,worker1,0,0.3687129020690918,0.0,0.0
model_0,72,1,0.37264013290405273,1,1,1,0,0.998626708984375,0.21757197380065918,0.15506815910339355,0.416133812251834,worker1,worker1,worker1,0,0.21757197380065918,0.0,0.0
model_0,73,1,0.5761411190032959,5,5,1,1,0.8433462381362915,0.4130227565765381,0.1631183624267578,0.28312223697719563,worker1,worker1,worker1,0,0.4130227565765381,0.0,0.0
model_0,74,1,0.3239121437072754,1,1,1,0,0.9998874664306641,0.2314615249633789,0.09245061874389648,0.2854188104396777,worker1,worker1,worker1,0,0.2314615249633789,0.0,0.0
model_0,75,1,0.306809663772583,9,9,1,0,0.979789137840271,0.2224140167236328,0.0843956470489502,0.2750749308584586,worker1,worker1,worker1,0,0.2224140167236328,0.0,0.0
model_0,76,1,0.9065036773681641,7,7,1,3,0.4855844974517822,0.7233021259307861,0.18320155143737793,0.20209686514373965,worker1->worker3->worker2,worker1,worker2,0,0.37098121643066406,0.1385037899017334,0.21381711959838867
model_0,77,1,0.3054330348968506,7,7,1,0,0.9853545427322388,0.218796968460083,0.08663606643676758,0.28364995445245766,worker1,worker1,worker1,0,0.218796968460083,0.0,0.0
model_0,78,1,0.3016047477722168,3,2,0,0,0.771181583404541,0.21556377410888672,0.08604097366333008,0.2852772520952205,worker1,worker1,worker1,0,0.21556377410888672,0.0,0.0
model_0,79,1,0.3020813465118408,8,8,1,0,0.9916390776634216,0.21736526489257812,0.0847160816192627,0.280441287082061,worker1,worker1,worker1,0,0.21736526489257812,0.0,0.0
model_0,80,1,0.3014826774597168,1,1,1,0,0.9849586486816406,0.21529722213745117,0.08618545532226562,0.28587199784896916,worker1,worker1,worker1,0,0.21529722213745117,0.0,0.0
model_0,81,1,0.30371713638305664,3,3,1,0,0.9888243079185486,0.21579217910766602,0.08792495727539062,0.28949620137500964,worker1,worker1,worker1,0,0.21579217910766602,0.0,0.0
model_0,82,1,0.369312047958374,7,7,1,0,0.9014183282852173,0.2161092758178711,0.15320277214050293,0.41483285743705484,worker1,worker1,worker1,0,0.2161092758178711,0.0,0.0
model_0,83,1,0.37420177459716797,1,1,1,0,0.998230516910553,0.21220755577087402,0.16199421882629395,0.4329060678578619,worker1,worker1,worker1,0,0.21220755577087402,0.0,0.0
model_0,84,1,0.561570405960083,6,6,1,1,0.9996695518493652,0.39746570587158203,0.16410470008850098,0.29222462285551015,worker1,worker1,worker1,0,0.39746570587158203,0.0,0.0
model_0,85,1,0.46668314933776855,6,6,1,1,0.8065791130065918,0.37514185905456543,0.09154129028320312,0.1961529796246164,worker1,worker1,worker1,0,0.37514185905456543,0.0,0.0
model_0,86,1,0.45226144790649414,2,2,1,1,0.9217723608016968,0.3663330078125,0.08592844009399414,0.18999726926041238,worker1,worker1,worker1,0,0.3663330078125,0.0,0.0
model_0,87,1,0.30288028717041016,5,5,1,0,0.8243309259414673,0.21837759017944336,0.0845026969909668,0.2789970181962449,worker1,worker1,worker1,0,0.21837759017944336,0.0,0.0
model_0,88,1,0.44792842864990234,9,9,1,1,0.9986901879310608,0.3643605709075928,0.08356785774230957,0.18656520193235068,worker1,worker1,worker1,0,0.3643605709075928,0.0,0.0
model_0,89,1,0.30145931243896484,0,7,0,0,0.8267096281051636,0.216386079788208,0.08507323265075684,0.2822046927741907,worker1,worker1,worker1,0,0.216386079788208,0.0,0.0
model_0,90,1,0.37990403175354004,6,6,1,0,0.9707396626472473,0.21814465522766113,0.1617593765258789,0.4257901022509262,worker1,worker1,worker1,0,0.21814465522766113,0.0,0.0
model_0,91,1,0.5778927803039551,6,6,1,1,0.8830375075340271,0.41133761405944824,0.16655516624450684,0.28821119058954775,worker1,worker1,worker1,0,0.41133761405944824,0.0,0.0
model_0,92,1,0.317882776260376,9,9,1,0,0.8196371793746948,0.21863293647766113,0.09924983978271484,0.312221508036094,worker1,worker1,worker1,0,0.21863293647766113,0.0,0.0
model_0,93,1,0.29772233963012695,9,9,1,0,0.7704503536224365,0.21347570419311523,0.08424663543701172,0.28297048700367894,worker1,worker1,worker1,0,0.21347570419311523,0.0,0.0
model_0,94,1,0.29975271224975586,4,4,1,0,0.9638373255729675,0.21381068229675293,0.08594202995300293,0.28670976588660685,worker1,worker1,worker1,0,0.21381068229675293,0.0,0.0
model_0,95,1,0.29790782928466797,3,3,1,0,0.7604876160621643,0.21459150314331055,0.08331632614135742,0.27967148880046355,worker1,worker1,worker1,0,0.21459150314331055,0.0,0.0
model_0,96,1,0.2988853454589844,8,8,1,0,0.9967207312583923,0.2140030860900879,0.08488225936889648,0.28399605620859975,worker1,worker1,worker1,0,0.2140030860900879,0.0,0.0
model_0,97,1,0.4461376667022705,2,2,1,1,0.847726583480835,0.362415075302124,0.08372259140014648,0.1876608895612902,worker1,worker1,worker1,0,0.362415075302124,0.0,0.0
model_0,98,1,0.2990131378173828,4,4,1,0,0.9863452315330505,0.21320080757141113,0.08581233024597168,0.28698515012534365,worker1,worker1,worker1,0,0.21320080757141113,0.0,0.0
model_0,99,1,0.2986149787902832,8,8,1,0,0.9133236408233643,0.21439385414123535,0.08422112464904785,0.2820391829982387,worker1,worker1,worker1,0,0.21439385414123535,0.0,0.0
model_0,100,1,0.44504714012145996,0,0,1,1,0.9376990795135498,0.3612172603607178,0.08382987976074219,0.18836179856781862,worker1,worker1,worker1,0,0.3612172603607178,0.0,0.0
model_0,101,1,0.45240044593811035,4,2,0,1,0.7747668623924255,0.3662097454071045,0.08619070053100586,0.1905186020590196,worker1,worker1,worker1,0,0.3662097454071045,0.0,0.0
model_0,102,1,0.3021116256713867,6,6,1,0,0.7690408825874329,0.21496176719665527,0.08714985847473145,0.28846906596545946,worker1,worker1,worker1,0,0.21496176719665527,0.0,0.0
model_0,103,1,0.2977876663208008,6,6,1,0,0.9928365349769592,0.21448159217834473,0.08330607414245605,0.27974991433228824,worker1,worker1,worker1,0,0.21448159217834473,0.0,0.0
model_0,104,1,0.44744062423706055,1,1,1,1,0.783607006072998,0.3635075092315674,0.08393311500549316,0.18758492291264142,worker1,worker1,worker1,0,0.3635075092315674,0.0,0.0
model_0,105,1,0.29781293869018555,7,7,1,0,0.9391677975654602,0.2118518352508545,0.08596110343933105,0.2886412652767793,worker1,worker1,worker1,0,0.2118518352508545,0.0,0.0
model_0,106,1,0.29793643951416016,4,2,0,0,0.8063928484916687,0.21366167068481445,0.0842747688293457,0.28286156928897693,worker1,worker1,worker1,0,0.21366167068481445,0.0,0.0
model_0,107,1,0.2981102466583252,0,0,1,0,0.8504877090454102,0.21474194526672363,0.08336830139160156,0.2796559404653841,worker1,worker1,worker1,0,0.21474194526672363,0.0,0.0
model_0,108,1,0.29912757873535156,3,3,1,0,0.9933886528015137,0.21407032012939453,0.08505725860595703,0.284351108532223,worker1,worker1,worker1,0,0.21407032012939453,0.0,0.0
model_0,109,1,0.30026984214782715,0,0,1,0,0.7780067920684814,0.21507501602172852,0.08519482612609863,0.2837275482502702,worker1,worker1,worker1,0,0.21507501602172852,0.0,0.0
model_0,110,1,0.3000459671020508,6,6,1,0,0.8582701683044434,0.21356749534606934,0.08647847175598145,0.2882174107894896,worker1,worker1,worker1,0,0.21356749534606934,0.0,0.0
model_0,111,1,0.3011751174926758,0,2,0,0,0.8054611682891846,0.21489214897155762,0.08628296852111816,0.2864877060211206,worker1,worker1,worker1,0,0.21489214897155762,0.0,0.0
model_0,112,1,0.29963111877441406,6,6,1,0,0.8531830906867981,0.21454668045043945,0.08508443832397461,0.2839639576556562,worker1,worker1,worker1,0,0.21454668045043945,0.0,0.0
model_0,113,1,0.3026280403137207,8,8,1,0,0.9993956089019775,0.21436071395874023,0.08826732635498047,0.29166935840934555,worker1,worker1,worker1,0,0.21436071395874023,0.0,0.0
model_0,114,1,0.4503171443939209,4,4,1,1,0.9895591735839844,0.36548590660095215,0.08483123779296875,0.1883810972978668,worker1,worker1,worker1,0,0.36548590660095215,0.0,0.0
model_0,115,1,0.4458324909210205,4,4,1,1,0.9279145002365112,0.3610215187072754,0.08481097221374512,0.1902305774945627,worker1,worker1,worker1,0,0.3610215187072754,0.0,0.0
model_0,116,1,0.2984755039215088,9,9,1,0,0.8943536281585693,0.21355843544006348,0.08491706848144531,0.28450263879536414,worker1,worker1,worker1,0,0.21355843544006348,0.0,0.0
model_0,117,1,0.2974121570587158,3,3,1,0,0.9917734265327454,0.21398043632507324,0.08343172073364258,0.28052558966905744,worker1,worker1,worker1,0,0.21398043632507324,0.0,0.0
model_0,118,1,0.29801487922668457,7,7,1,0,0.6060310006141663,0.21468591690063477,0.0833289623260498,0.27961342917601695,worker1,worker1,worker1,0,0.21468591690063477,0.0,0.0
model_0,119,1,0.29709386825561523,8,8,1,0,0.9986394047737122,0.2138054370880127,0.08328843116760254,0.28034382418132703,worker1,worker1,worker1,0,0.2138054370880127,0.0,0.0
model_0,120,1,0.29654598236083984,7,7,1,0,0.7817589640617371,0.21315431594848633,0.08339166641235352,0.2812099012384588,worker1,worker1,worker1,0,0.21315431594848633,0.0,0.0
model_0,121,1,0.29712605476379395,4,4,1,0,0.9103391766548157,0.21376824378967285,0.0833578109741211,0.28054695856406126,worker1,worker1,worker1,0,0.21376824378967285,0.0,0.0
model_0,122,1,0.29834604263305664,9,9,1,0,0.9999206066131592,0.21363186836242676,0.08471417427062988,0.28394602966067156,worker1,worker1,worker1,0,0.21363186836242676,0.0,0.0
model_0,123,1,0.9292376041412354,2,2,1,3,0.5012149214744568,0.7422301769256592,0.18700742721557617,0.20124823444742213,worker1->worker3->worker2,worker1,worker2,0,0.36170363426208496,0.13815879821777344,0.24236774444580078
model_0,124,1,0.4569072723388672,8,8,1,1,0.9393709301948547,0.3706786632537842,0.08622860908508301,0.18872233887564652,worker1,worker1,worker1,0,0.3706786632537842,0.0,0.0
model_0,125,1,0.3005945682525635,4,4,1,0,0.9883210062980652,0.2144310474395752,0.08616352081298828,0.2866436386854222,worker1,worker1,worker1,0,0.2144310474395752,0.0,0.0
model_0,126,1,0.2966928482055664,2,7,0,0,0.8777543306350708,0.2131519317626953,0.0835409164428711,0.2815737451985664,worker1,worker1,worker1,0,0.2131519317626953,0.0,0.0
model_0,127,1,0.7327041625976562,8,2,0,2,0.7895578742027283,0.5850095748901367,0.14769458770751953,0.20157465351895623,worker1->worker3,worker1,worker3,0,0.36159467697143555,0.0,0.22341489791870117
model_0,128,1,0.5276923179626465,7,7,1,1,0.9988784193992615,0.43663644790649414,0.09105587005615234,0.1725548524331519,worker1,worker1,worker1,0,0.43663644790649414,0.0,0.0
model_0,129,1,0.29836511611938477,9,9,1,0,0.9667803645133972,0.21388816833496094,0.08447694778442383,0.28313279006323944,worker1,worker1,worker1,0,0.21388816833496094,0.0,0.0
model_0,130,1,0.29801177978515625,5,7,0,0,0.97805255651474,0.2144484519958496,0.08356332778930664,0.2804027674662707,worker1,worker1,worker1,0,0.2144484519958496,0.0,0.0
model_0,131,1,0.29689764976501465,4,4,1,0,0.9218612313270569,0.21353983879089355,0.0833578109741211,0.2807627848859573,worker1,worker1,worker1,0,0.21353983879089355,0.0,0.0
model_0,132,1,0.2975425720214844,1,1,1,0,0.9968484044075012,0.21416139602661133,0.08338117599487305,0.2802327593943512,worker1,worker1,worker1,0,0.21416139602661133,0.0,0.0
model_0,133,1,0.2962048053741455,3,5,0,0,0.7293945550918579,0.21218490600585938,0.08401989936828613,0.28365474780923283,worker1,worker1,worker1,0,0.21218490600585938,0.0,0.0
model_0,134,1,0.2976503372192383,8,8,1,0,0.9821240305900574,0.2139265537261963,0.08372378349304199,0.28128234046438905,worker1,worker1,worker1,0,0.2139265537261963,0.0,0.0
model_0,135,1,0.30564236640930176,9,1,0,0,0.7719825506210327,0.21634411811828613,0.08929824829101562,0.29216580587336394,worker1,worker1,worker1,0,0.21634411811828613,0.0,0.0
model_0,136,1,0.2959294319152832,7,7,1,0,0.9925935864448547,0.21245479583740234,0.08347463607788086,0.28207615422915233,worker1,worker1,worker1,0,0.21245479583740234,0.0,0.0
model_0,137,1,0.7406826019287109,5,5,1,2,0.67513108253479,0.5887393951416016,0.15194320678710938,0.20513943002232632,worker1->worker3,worker1,worker3,0,0.3620946407318115,0.0,0.22664475440979004
model_0,138,1,0.45176148414611816,5,5,1,0,0.9346731901168823,0.3615121841430664,0.09024930000305176,0.19977201060783978,worker1,worker1,worker1,0,0.3615121841430664,0.0,0.0
model_0,139,1,0.458355188369751,4,4,1,1,0.9803589582443237,0.3665037155151367,0.09185147285461426,0.20039365798673692,worker1,worker1,worker1,0,0.3665037155151367,0.0,0.0
model_0,140,1,0.29691076278686523,6,6,1,0,0.5852988362312317,0.21335983276367188,0.08355093002319336,0.2814008129545969,worker1,worker1,worker1,0,0.21335983276367188,0.0,0.0
model_0,141,1,0.3302419185638428,4,5,0,0,0.8413169980049133,0.2134263515472412,0.11681556701660156,0.35372725402217114,worker1,worker1,worker1,0,0.2134263515472412,0.0,0.0
model_0,142,1,0.30248451232910156,6,6,1,0,0.9866355061531067,0.21791887283325195,0.08456563949584961,0.27957014673148833,worker1,worker1,worker1,0,0.21791887283325195,0.0,0.0
model_0,143,1,0.30144762992858887,9,9,1,0,0.9919140338897705,0.21204614639282227,0.0894014835357666,0.29657384785856594,worker1,worker1,worker1,0,0.21204614639282227,0.0,0.0
model_0,144,1,0.30678629875183105,9,0,0,0,0.9950798749923706,0.21568942070007324,0.09109687805175781,0.29693919976996397,worker1,worker1,worker1,0,0.21568942070007324,0.0,0.0
model_0,145,1,0.3111426830291748,5,5,1,0,0.897756040096283,0.21578335762023926,0.09535932540893555,0.3064810153353149,worker1,worker1,worker1,0,0.21578335762023926,0.0,0.0
model_0,146,1,0.30619144439697266,9,9,1,0,0.9663483500480652,0.21391844749450684,0.09227299690246582,0.301357201812717,worker1,worker1,worker1,0,0.21391844749450684,0.0,0.0
model_0,147,1,0.3020975589752197,4,4,1,0,0.8921220898628235,0.21587705612182617,0.08622050285339355,0.2854061553687231,worker1,worker1,worker1,0,0.21587705612182617,0.0,0.0
