model_instance_id,sample_index,batch_size,inference_time_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,18,1,0.3342752456665039,4,4,1,0,0.9950778484344482,0.23478412628173828,0.09949111938476562,0.29763232747430196,worker1,worker1,worker1,0,0.23478412628173828,0.0,0.0
model_0,19,1,0.45154786109924316,8,8,1,1,0.9556950926780701,0.3666267395019531,0.08492112159729004,0.18806671211011605,worker1,worker1,worker1,0,0.3666267395019531,0.0,0.0
model_0,20,1,0.30241870880126953,4,4,1,0,0.994443953037262,0.2175586223602295,0.08486008644104004,0.28060461860117497,worker1,worker1,worker1,0,0.2175586223602295,0.0,0.0
model_0,21,1,0.45292043685913086,2,6,0,1,0.8682824373245239,0.3675389289855957,0.08538150787353516,0.18851325955973777,worker1,worker1,worker1,0,0.3675389289855957,0.0,0.0
model_0,22,1,0.3058462142944336,7,7,1,0,0.9997101426124573,0.22081542015075684,0.08503079414367676,0.2780181351593219,worker1,worker1,worker1,0,0.22081542015075684,0.0,0.0
model_0,23,1,0.38423705101013184,9,9,1,0,0.9632481336593628,0.22928524017333984,0.154951810836792,0.40327139308776894,worker1,worker1,worker1,0,0.22928524017333984,0.0,0.0
model_0,24,1,0.5701544284820557,4,7,0,1,0.7183252573013306,0.4113929271697998,0.15876150131225586,0.2784535090518069,worker1,worker1,worker1,0,0.4113929271697998,0.0,0.0
model_0,25,1,0.31186842918395996,0,0,1,0,0.8072067499160767,0.22492384910583496,0.086944580078125,0.2787860903574806,worker1,worker1,worker1,0,0.22492384910583496,0.0,0.0
model_0,26,1,0.44942593574523926,3,3,1,1,0.9816612005233765,0.36458849906921387,0.08483743667602539,0.18876844865516657,worker1,worker1,worker1,0,0.36458849906921387,0.0,0.0
model_0,27,1,0.4480555057525635,5,7,0,1,0.7662230134010315,0.36303162574768066,0.08502388000488281,0.1897619355487551,worker1,worker1,worker1,0,0.36303162574768066,0.0,0.0
model_0,28,1,0.2991912364959717,9,9,1,0,0.999150276184082,0.21427273750305176,0.08491849899291992,0.2838268259039174,worker1,worker1,worker1,0,0.21427273750305176,0.0,0.0
model_0,29,1,0.3002767562866211,7,7,1,0,0.9940250515937805,0.2143549919128418,0.0859217643737793,0.28614190933834716,worker1,worker1,worker1,0,0.2143549919128418,0.0,0.0
model_0,30,1,0.29913949966430664,9,9,1,0,0.6255167126655579,0.21466636657714844,0.0844731330871582,0.282387090912279,worker1,worker1,worker1,0,0.21466636657714844,0.0,0.0
model_0,31,1,0.2988753318786621,7,5,0,0,0.9452025890350342,0.21520757675170898,0.08366775512695312,0.2799419898625849,worker1,worker1,worker1,0,0.21520757675170898,0.0,0.0
model_0,32,1,1.276731252670288,6,2,0,3,0.47130584716796875,1.1239306926727295,0.1528005599975586,0.11968106810103979,worker1->worker3->worker3,worker1,worker3,0,0.3637349605560303,0.0,0.7601957321166992
model_0,33,1,0.4502553939819336,6,6,1,1,0.9985511898994446,0.36535167694091797,0.08490371704101562,0.18856790651667876,worker1,worker1,worker1,0,0.36535167694091797,0.0,0.0
model_0,34,1,0.3702058792114258,2,2,1,0,0.8820740580558777,0.21614384651184082,0.15406203269958496,0.4161523124045246,worker1,worker1,worker1,0,0.21614384651184082,0.0,0.0
model_0,35,1,0.31078243255615234,7,7,1,0,0.7314134836196899,0.21439146995544434,0.09639096260070801,0.3101557633354711,worker1,worker1,worker1,0,0.21439146995544434,0.0,0.0
model_0,36,1,0.30292367935180664,9,1,0,0,0.8530468940734863,0.21672797203063965,0.08619570732116699,0.2845459539696857,worker1,worker1,worker1,0,0.21672797203063965,0.0,0.0
model_0,37,1,0.3037538528442383,0,0,1,0,0.9046379327774048,0.217759370803833,0.08599448204040527,0.2831058149063292,worker1,worker1,worker1,0,0.217759370803833,0.0,0.0
model_0,38,1,0.3008427619934082,6,6,1,0,0.9036776423454285,0.2160484790802002,0.08479428291320801,0.2818558184725945,worker1,worker1,worker1,0,0.2160484790802002,0.0,0.0
model_0,39,1,0.4497342109680176,0,0,1,1,0.9958640336990356,0.36572933197021484,0.08400487899780273,0.1867878336784494,worker1,worker1,worker1,0,0.36572933197021484,0.0,0.0
model_0,40,1,0.5250649452209473,4,4,1,1,0.9906616806983948,0.36403703689575195,0.1610279083251953,0.3066818872424149,worker1,worker1,worker1,0,0.36403703689575195,0.0,0.0
model_0,41,1,0.5483546257019043,7,7,1,1,0.5934956669807434,0.39014363288879395,0.15821099281311035,0.28851948246191467,worker1,worker1,worker1,0,0.39014363288879395,0.0,0.0
model_0,42,1,0.31174588203430176,9,1,0,0,0.6909143328666687,0.22113370895385742,0.09061217308044434,0.2906603689169956,worker1,worker1,worker1,0,0.22113370895385742,0.0,0.0
model_0,43,1,0.44658350944519043,4,4,1,1,0.9918091893196106,0.36250782012939453,0.0840756893157959,0.1882642048745747,worker1,worker1,worker1,0,0.36250782012939453,0.0,0.0
model_0,44,1,0.30045056343078613,0,0,1,0,0.841573178768158,0.21511578559875488,0.08533477783203125,0.28402269197837454,worker1,worker1,worker1,0,0.21511578559875488,0.0,0.0
model_0,45,1,0.45037031173706055,3,3,1,1,0.98842453956604,0.3651847839355469,0.08518552780151367,0.1891455222102817,worker1,worker1,worker1,0,0.3651847839355469,0.0,0.0
model_0,46,1,0.3017292022705078,1,1,1,0,0.9987186193466187,0.2163710594177246,0.0853581428527832,0.2828965251306948,worker1,worker1,worker1,0,0.2163710594177246,0.0,0.0
model_0,47,1,0.3030693531036377,1,1,1,0,0.5825769901275635,0.21845388412475586,0.08461546897888184,0.27919506909016534,worker1,worker1,worker1,0,0.21845388412475586,0.0,0.0
model_0,48,1,0.3012547492980957,6,6,1,0,0.8218120336532593,0.21667098999023438,0.08458375930786133,0.28077153805852384,worker1,worker1,worker1,0,0.21667098999023438,0.0,0.0
model_0,49,1,0.5228586196899414,5,7,0,1,0.7205327749252319,0.36477136611938477,0.15808725357055664,0.3023518167574696,worker1,worker1,worker1,0,0.36477136611938477,0.0,0.0
model_0,50,1,1.0369744300842285,2,5,0,2,0.902957022190094,0.8076932430267334,0.22928118705749512,0.22110592161744208,worker1->worker3,worker1,worker3,0,0.3689451217651367,0.0,0.4387481212615967
model_0,51,1,0.31125569343566895,5,5,1,0,0.7702159881591797,0.21663355827331543,0.09462213516235352,0.30400129911811635,worker1,worker1,worker1,0,0.21663355827331543,0.0,0.0
model_0,52,1,0.3041224479675293,6,6,1,0,0.8387916684150696,0.22030854225158691,0.08381390571594238,0.2755926314419614,worker1,worker1,worker1,0,0.22030854225158691,0.0,0.0
model_0,53,1,0.371016263961792,9,9,1,0,0.844869077205658,0.21773910522460938,0.15327715873718262,0.41312786965308723,worker1,worker1,worker1,0,0.21773910522460938,0.0,0.0
model_0,54,1,0.30864930152893066,7,7,1,0,0.5692514777183533,0.21231460571289062,0.09633469581604004,0.31211700573704454,worker1,worker1,worker1,0,0.21231460571289062,0.0,0.0
model_0,55,1,0.44910287857055664,4,4,1,1,0.9969582557678223,0.3648343086242676,0.08426856994628906,0.1876375636123873,worker1,worker1,worker1,0,0.3648343086242676,0.0,0.0
model_0,56,1,1.0912740230560303,8,8,1,2,0.823207437992096,0.8327689170837402,0.25850510597229004,0.2368837711800067,worker1->worker3,worker1,worker3,0,0.36353039741516113,0.0,0.4692385196685791
model_0,57,1,0.32978367805480957,2,2,1,0,0.8707228899002075,0.2173154354095459,0.11246824264526367,0.34103641304701443,worker1,worker1,worker1,0,0.2173154354095459,0.0,0.0
model_0,58,1,0.29848432540893555,9,9,1,0,0.9585281610488892,0.21368861198425293,0.08479571342468262,0.2840876595731085,worker1,worker1,worker1,0,0.21368861198425293,0.0,0.0
model_0,59,1,0.29840707778930664,1,1,1,0,0.9989312291145325,0.21381425857543945,0.08459281921386719,0.28348127611636215,worker1,worker1,worker1,0,0.21381425857543945,0.0,0.0
model_0,60,1,0.3663625717163086,4,7,0,0,0.7769468426704407,0.21357417106628418,0.15278840065002441,0.41704151145749546,worker1,worker1,worker1,0,0.21357417106628418,0.0,0.0
model_0,61,1,0.46410632133483887,5,5,1,1,0.9952795505523682,0.36710357666015625,0.09700274467468262,0.20900974672288083,worker1,worker1,worker1,0,0.36710357666015625,0.0,0.0
model_0,62,1,0.4481089115142822,2,2,1,1,0.892536997795105,0.36178016662597656,0.08632874488830566,0.19265125658085508,worker1,worker1,worker1,0,0.36178016662597656,0.0,0.0
model_0,63,1,0.2982673645019531,6,6,1,0,0.978967010974884,0.21320390701293945,0.08506345748901367,0.2851919707375718,worker1,worker1,worker1,0,0.21320390701293945,0.0,0.0
model_0,64,1,0.299069881439209,0,0,1,0,0.7121084928512573,0.21451759338378906,0.08455228805541992,0.2827174961535089,worker1,worker1,worker1,0,0.21451759338378906,0.0,0.0
model_0,65,1,0.29741811752319336,3,3,1,0,0.9794971942901611,0.21293354034423828,0.08448457717895508,0.28405995533330874,worker1,worker1,worker1,0,0.21293354034423828,0.0,0.0
model_0,66,1,0.2970240116119385,3,2,0,0,0.8122947216033936,0.21403050422668457,0.0829935073852539,0.2794168287434109,worker1,worker1,worker1,0,0.21403050422668457,0.0,0.0
model_0,67,1,0.29784417152404785,1,1,1,0,0.993054211139679,0.21429681777954102,0.08354735374450684,0.28050692856268045,worker1,worker1,worker1,0,0.21429681777954102,0.0,0.0
model_0,68,1,0.29781103134155273,1,1,1,0,0.9742246270179749,0.21297693252563477,0.08483409881591797,0.2848588194794694,worker1,worker1,worker1,0,0.21297693252563477,0.0,0.0
model_0,69,1,0.30079030990600586,9,9,1,0,0.9943335056304932,0.21495580673217773,0.08583450317382812,0.28536325921087885,worker1,worker1,worker1,0,0.21495580673217773,0.0,0.0
model_0,70,1,0.29790282249450684,3,5,0,0,0.9598641395568848,0.21261167526245117,0.08529114723205566,0.2863052673280005,worker1,worker1,worker1,0,0.21261167526245117,0.0,0.0
model_0,71,1,1.2003135681152344,0,2,0,3,0.547962486743927,1.0525693893432617,0.14774417877197266,0.12308798525369055,worker1->worker3->worker3,worker1,worker3,0,0.3611164093017578,0.0,0.6914529800415039
model_0,72,1,0.30004167556762695,1,9,0,0,0.6439434885978699,0.2144758701324463,0.08556580543518066,0.2851797346928721,worker1,worker1,worker1,0,0.2144758701324463,0.0,0.0
model_0,73,1,0.4458646774291992,4,4,1,1,0.9958968162536621,0.3610687255859375,0.08479595184326172,0.19018315676448003,worker1,worker1,worker1,0,0.3610687255859375,0.0,0.0
model_0,74,1,0.30197596549987793,8,8,1,0,0.9989762306213379,0.2174372673034668,0.08453869819641113,0.27995174402859985,worker1,worker1,worker1,0,0.2174372673034668,0.0,0.0
model_0,75,1,0.30257344245910645,9,9,1,0,0.9781196117401123,0.21796250343322754,0.0846109390258789,0.27963769172277664,worker1,worker1,worker1,0,0.21796250343322754,0.0,0.0
model_0,76,1,0.444659948348999,9,9,1,1,0.9993718266487122,0.36124610900878906,0.08341383934020996,0.1875901790793651,worker1,worker1,worker1,0,0.36124610900878906,0.0,0.0
model_0,77,1,0.44861650466918945,2,2,1,1,0.8923648595809937,0.3639044761657715,0.08471202850341797,0.18882949606565358,worker1,worker1,worker1,0,0.3639044761657715,0.0,0.0
model_0,78,1,0.3027689456939697,5,5,1,0,0.7134851217269897,0.21816730499267578,0.08460164070129395,0.27942641378685806,worker1,worker1,worker1,0,0.21816730499267578,0.0,0.0
model_0,79,1,0.30159997940063477,7,7,1,0,0.8398817777633667,0.21834254264831543,0.08325743675231934,0.2760525279801929,worker1,worker1,worker1,0,0.21834254264831543,0.0,0.0
model_0,80,1,0.2984960079193115,9,9,1,0,0.9667803645133972,0.21471405029296875,0.08378195762634277,0.2806803287265083,worker1,worker1,worker1,0,0.21471405029296875,0.0,0.0
model_0,81,1,0.30150485038757324,6,2,0,0,0.9516257047653198,0.2160172462463379,0.08548760414123535,0.28353641419481057,worker1,worker1,worker1,0,0.2160172462463379,0.0,0.0
model_0,82,1,0.2978019714355469,2,6,0,0,0.9392583966255188,0.21445584297180176,0.08334612846374512,0.2798709762127403,worker1,worker1,worker1,0,0.21445584297180176,0.0,0.0
model_0,83,1,0.30019617080688477,3,3,1,0,0.9976073503494263,0.21714282035827637,0.0830533504486084,0.2766635904294607,worker1,worker1,worker1,0,0.21714282035827637,0.0,0.0
model_0,84,1,0.3026728630065918,3,6,0,0,0.6690167784690857,0.21956896781921387,0.08310389518737793,0.2745667198633795,worker1,worker1,worker1,0,0.21956896781921387,0.0,0.0
model_0,85,1,0.3033485412597656,5,5,1,0,0.8500989675521851,0.2129359245300293,0.09041261672973633,0.29804862866412646,worker1,worker1,worker1,0,0.2129359245300293,0.0,0.0
model_0,86,1,1.2048523426055908,0,0,1,3,0.4989115595817566,1.0548241138458252,0.15002822875976562,0.12452001249822649,worker1->worker3->worker3,worker1,worker3,0,0.36247754096984863,0.0,0.6923465728759766
model_0,87,1,0.3020515441894531,1,1,1,0,0.9996837377548218,0.21756243705749512,0.08448910713195801,0.2797175143026736,worker1,worker1,worker1,0,0.21756243705749512,0.0,0.0
model_0,88,1,0.29915928840637207,9,1,0,0,0.9967072606086731,0.21504569053649902,0.08411359786987305,0.2811665929476834,worker1,worker1,worker1,0,0.21504569053649902,0.0,0.0
model_0,89,1,0.30079030990600586,9,1,0,0,0.6007573008537292,0.2162172794342041,0.08457303047180176,0.2811693983700141,worker1,worker1,worker1,0,0.2162172794342041,0.0,0.0
model_0,90,1,0.2988262176513672,8,8,1,0,0.9811850190162659,0.21578407287597656,0.08304214477539062,0.27789444121758333,worker1,worker1,worker1,0,0.21578407287597656,0.0,0.0
model_0,91,1,1.1743288040161133,6,2,0,3,0.6102485060691833,1.032780647277832,0.14154815673828125,0.12053536986761931,worker1->worker3->worker3,worker1,worker3,0,0.3625946044921875,0.0,0.6701860427856445
model_0,92,1,0.3034095764160156,0,0,1,0,0.9964584708213806,0.21848130226135254,0.08492827415466309,0.2799129650351409,worker1,worker1,worker1,0,0.21848130226135254,0.0,0.0
model_0,93,1,0.29817628860473633,4,4,1,0,0.9738970994949341,0.21381592750549316,0.08436036109924316,0.28292109172728885,worker1,worker1,worker1,0,0.21381592750549316,0.0,0.0
model_0,94,1,0.29871320724487305,3,3,1,0,0.7532058358192444,0.21517705917358398,0.08353614807128906,0.27965334657201646,worker1,worker1,worker1,0,0.21517705917358398,0.0,0.0
model_0,95,1,0.2986752986907959,6,4,0,0,0.501530647277832,0.2129685878753662,0.08570671081542969,0.2869561399657549,worker1,worker1,worker1,0,0.2129685878753662,0.0,0.0
model_0,96,1,0.2985975742340088,6,6,1,0,0.8410754203796387,0.21509194374084473,0.08350563049316406,0.27965944032660256,worker1,worker1,worker1,0,0.21509194374084473,0.0,0.0
model_0,97,1,0.4484093189239502,7,7,1,1,0.9969885945320129,0.36516547203063965,0.08324384689331055,0.18564254439018166,worker1,worker1,worker1,0,0.36516547203063965,0.0,0.0
model_0,98,1,0.30200719833374023,6,6,1,0,0.9725659489631653,0.21797394752502441,0.08403325080871582,0.27824916516013926,worker1,worker1,worker1,0,0.21797394752502441,0.0,0.0
model_0,99,1,0.2971231937408447,3,3,1,0,0.9809353351593018,0.21378850936889648,0.08333468437194824,0.2804718249112319,worker1,worker1,worker1,0,0.21378850936889648,0.0,0.0
model_0,100,1,0.46155691146850586,9,0,0,1,0.8236268162727356,0.37169480323791504,0.08986210823059082,0.19469345165839322,worker1,worker1,worker1,0,0.37169480323791504,0.0,0.0
model_0,101,1,0.30198049545288086,4,4,1,0,0.7305753827095032,0.2160193920135498,0.08596110343933105,0.2846577998702035,worker1,worker1,worker1,0,0.2160193920135498,0.0,0.0
model_0,102,1,0.8794059753417969,8,8,1,2,0.7897205948829651,0.7290809154510498,0.15032505989074707,0.1709393205252222,worker1->worker3,worker1,worker3,0,0.36353611946105957,0.0,0.36554479598999023
model_0,103,1,1.1501984596252441,5,6,0,3,0.28236478567123413,1.0063838958740234,0.1438145637512207,0.12503456472901045,worker1->worker3->worker3,worker1,worker3,0,0.3663766384124756,0.0,0.6400072574615479
model_0,104,1,0.30080366134643555,3,3,1,0,0.8656126260757446,0.21602678298950195,0.0847768783569336,0.2818345959535914,worker1,worker1,worker1,0,0.21602678298950195,0.0,0.0
model_0,105,1,0.3045499324798584,3,2,0,0,0.7946435213088989,0.21429824829101562,0.09025168418884277,0.2963444564047363,worker1,worker1,worker1,0,0.21429824829101562,0.0,0.0
model_0,106,1,0.30046796798706055,4,4,1,0,0.9958904981613159,0.2176206111907959,0.08284735679626465,0.2757277501202139,worker1,worker1,worker1,0,0.2176206111907959,0.0,0.0
model_0,107,1,0.4474022388458252,6,6,1,1,0.9807846546173096,0.36022114753723145,0.08718109130859375,0.19486065052668713,worker1,worker1,worker1,0,0.36022114753723145,0.0,0.0
model_0,108,1,1.109191656112671,7,7,1,3,0.39852505922317505,0.966404914855957,0.14278674125671387,0.12873045020653284,worker1->worker3->worker3,worker1,worker3,0,0.3666198253631592,0.0,0.5997850894927979
model_0,109,1,0.300800085067749,6,3,0,0,0.5315923690795898,0.21609115600585938,0.08470892906188965,0.2816120515484918,worker1,worker1,worker1,0,0.21609115600585938,0.0,0.0
model_0,110,1,0.4450948238372803,0,0,1,1,0.9707748293876648,0.36175107955932617,0.0833437442779541,0.18724941251714775,worker1,worker1,worker1,0,0.36175107955932617,0.0,0.0
model_0,111,1,0.8432385921478271,4,3,0,2,0.6877105832099915,0.6973512172698975,0.1458873748779297,0.17300841806390468,worker1->worker3,worker1,worker3,0,0.3659243583679199,0.0,0.33142685890197754
model_0,112,1,0.30184078216552734,7,2,0,0,0.6031737923622131,0.21707510948181152,0.08476567268371582,0.2808290916673776,worker1,worker1,worker1,0,0.21707510948181152,0.0,0.0
model_0,113,1,0.29614806175231934,9,1,0,0,0.7719825506210327,0.21283721923828125,0.08331084251403809,0.28131483292878795,worker1,worker1,worker1,0,0.21283721923828125,0.0,0.0
model_0,114,1,0.4466383457183838,6,6,1,1,0.947564423084259,0.3621079921722412,0.08453035354614258,0.18925906016909932,worker1,worker1,worker1,0,0.3621079921722412,0.0,0.0
model_0,115,1,0.7930335998535156,2,2,1,2,0.9632965326309204,0.6504065990447998,0.14262700080871582,0.1798498838322374,worker1->worker3,worker1,worker3,0,0.3610565662384033,0.0,0.2893500328063965
model_0,116,1,0.30274319648742676,2,2,1,0,0.6470698714256287,0.21805810928344727,0.08468508720397949,0.279725814441206,worker1,worker1,worker1,0,0.21805810928344727,0.0,0.0
model_0,117,1,0.30307579040527344,4,2,0,0,0.7423095703125,0.21816062927246094,0.0849151611328125,0.280177974688324,worker1,worker1,worker1,0,0.21816062927246094,0.0,0.0
model_0,118,1,0.44696545600891113,3,2,0,1,0.9247952699661255,0.3629419803619385,0.08402347564697266,0.1879865088395052,worker1,worker1,worker1,0,0.3629419803619385,0.0,0.0
model_0,119,1,0.44797444343566895,6,6,1,1,0.9845801591873169,0.36339902877807617,0.08457541465759277,0.18879517770914575,worker1,worker1,worker1,0,0.36339902877807617,0.0,0.0
model_0,120,1,0.447735071182251,6,6,1,1,0.8794274926185608,0.3633568286895752,0.08437824249267578,0.18845573626804307,worker1,worker1,worker1,0,0.3633568286895752,0.0,0.0
model_0,121,1,0.2988414764404297,8,8,1,0,0.9631803035736084,0.21433162689208984,0.08450984954833984,0.2827915674723479,worker1,worker1,worker1,0,0.21433162689208984,0.0,0.0
model_0,122,1,0.305330753326416,6,6,1,0,0.9021872878074646,0.2167799472808838,0.08855080604553223,0.29001600749619333,worker1,worker1,worker1,0,0.2167799472808838,0.0,0.0
model_0,123,1,0.31177401542663574,0,0,1,0,0.9841357469558716,0.21545982360839844,0.0963141918182373,0.3089230886879385,worker1,worker1,worker1,0,0.21545982360839844,0.0,0.0
model_0,124,1,0.4586338996887207,1,1,1,1,0.7100387215614319,0.3647303581237793,0.0939035415649414,0.20474618563668026,worker1,worker1,worker1,0,0.3647303581237793,0.0,0.0
model_0,125,1,1.1165599822998047,1,1,1,3,0.830453097820282,0.9712588787078857,0.14530110359191895,0.1301328239371779,worker1->worker3->worker3,worker1,worker3,0,0.36600375175476074,0.0,0.605255126953125
model_0,126,1,0.30268049240112305,9,9,1,0,0.9937430024147034,0.2164292335510254,0.08625125885009766,0.28495810273690975,worker1,worker1,worker1,0,0.2164292335510254,0.0,0.0
model_0,127,1,0.2986738681793213,8,8,1,0,0.9985617995262146,0.215606689453125,0.08306717872619629,0.2781200083976662,worker1,worker1,worker1,0,0.215606689453125,0.0,0.0
model_0,128,1,0.44760727882385254,2,5,0,1,0.7453861236572266,0.36319756507873535,0.08440971374511719,0.18857985054871068,worker1,worker1,worker1,0,0.36319756507873535,0.0,0.0
model_0,129,1,0.4449577331542969,4,4,1,1,0.7976657748222351,0.3626747131347656,0.08228302001953125,0.1849232272832489,worker1,worker1,worker1,0,0.3626747131347656,0.0,0.0
model_0,130,1,0.44727420806884766,0,0,1,1,0.9873542189598083,0.36431002616882324,0.08296418190002441,0.18548841047247233,worker1,worker1,worker1,0,0.36431002616882324,0.0,0.0
model_0,131,1,0.3055753707885742,3,5,0,0,0.7505647540092468,0.22080111503601074,0.08477425575256348,0.27742502785415346,worker1,worker1,worker1,0,0.22080111503601074,0.0,0.0
model_0,132,1,0.44823575019836426,4,4,1,1,0.9279181957244873,0.36127376556396484,0.08696198463439941,0.19400947960066744,worker1,worker1,worker1,0,0.36127376556396484,0.0,0.0
model_0,133,1,0.7263808250427246,8,2,0,2,0.7895578742027283,0.5859229564666748,0.1404578685760498,0.19336670756388466,worker1->worker3,worker1,worker3,0,0.36181044578552246,0.0,0.22411251068115234
model_0,134,1,0.4522993564605713,6,6,1,1,0.9661269783973694,0.3671905994415283,0.08510875701904297,0.18816908713966352,worker1,worker1,worker1,0,0.3671905994415283,0.0,0.0
model_0,135,1,0.3056058883666992,6,6,1,0,0.9925150275230408,0.2173447608947754,0.08826112747192383,0.2888070250990011,worker1,worker1,worker1,0,0.2173447608947754,0.0,0.0
model_0,136,1,0.29900598526000977,6,6,1,0,0.9973533153533936,0.21618390083312988,0.08282208442687988,0.27699139318184357,worker1,worker1,worker1,0,0.21618390083312988,0.0,0.0
model_0,137,1,1.1673498153686523,5,5,1,3,0.35335880517959595,1.0203781127929688,0.1469717025756836,0.12590202237644552,worker1->worker3->worker3,worker1,worker3,0,0.3634989261627197,0.0,0.656879186630249
model_0,138,1,0.303912878036499,1,1,1,0,0.854465126991272,0.21938729286193848,0.08452558517456055,0.2781243944667895,worker1,worker1,worker1,0,0.21938729286193848,0.0,0.0
model_0,139,1,0.30382370948791504,9,9,1,0,0.8516731858253479,0.21549296379089355,0.08833074569702148,0.2907302588264098,worker1,worker1,worker1,0,0.21549296379089355,0.0,0.0
model_0,140,1,0.29918694496154785,5,5,1,0,0.8354188203811646,0.2157423496246338,0.08344459533691406,0.2789045335772874,worker1,worker1,worker1,0,0.2157423496246338,0.0,0.0
model_0,141,1,0.8403515815734863,5,5,1,2,0.5432015061378479,0.7001278400421143,0.14022374153137207,0.16686318513117465,worker1->worker3,worker1,worker3,0,0.3641643524169922,0.0,0.33596348762512207
model_0,142,1,0.3006861209869385,9,0,0,0,0.9950798749923706,0.2161858081817627,0.08450031280517578,0.2810249855491215,worker1,worker1,worker1,0,0.2161858081817627,0.0,0.0
model_0,143,1,0.2997267246246338,7,7,1,0,0.9819591641426086,0.2160029411315918,0.08372378349304199,0.27933372840841747,worker1,worker1,worker1,0,0.2160029411315918,0.0,0.0
model_0,144,1,0.29793405532836914,2,2,1,0,0.684216320514679,0.21349596977233887,0.08443808555603027,0.28341199686946333,worker1,worker1,worker1,0,0.21349596977233887,0.0,0.0
model_0,145,1,0.2986030578613281,5,5,1,0,0.561154305934906,0.21448206901550293,0.0841209888458252,0.2817150951109521,worker1,worker1,worker1,0,0.21448206901550293,0.0,0.0
model_0,146,1,0.2979118824005127,4,4,1,0,0.768605649471283,0.21273231506347656,0.08517956733703613,0.2859220204668464,worker1,worker1,worker1,0,0.21273231506347656,0.0,0.0
