sample_index,batch_size,inference_time_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
61,1,0.26694250106811523,9,9,1,0,0.9819586873054504,0.18394231796264648,0.08300018310546875,0.3109290681452398,worker1,0.18394231796264648,0.0,0.0
62,1,0.26619839668273926,9,9,1,0,0.9796095490455627,0.184248685836792,0.08194971084594727,0.3078520076272909,worker1,0.184248685836792,0.0,0.0
63,1,0.2653982639312744,7,7,1,0,0.9987502098083496,0.1835792064666748,0.08181905746459961,0.30828783976441865,worker1,0.1835792064666748,0.0,0.0
64,1,0.27210140228271484,3,3,1,0,0.7642244100570679,0.1873617172241211,0.08473968505859375,0.31142685905950884,worker1,0.1873617172241211,0.0,0.0
65,1,0.35837721824645996,3,3,1,1,0.9996788501739502,0.27554798126220703,0.08282923698425293,0.23112305349524298,worker1,0.27554798126220703,0.0,0.0
66,1,0.26221299171447754,6,6,1,0,0.875029444694519,0.17935609817504883,0.08285689353942871,0.3159908019723568,worker1,0.17935609817504883,0.0,0.0
67,1,0.2675487995147705,0,0,1,0,0.8267244696617126,0.18438458442687988,0.08316421508789062,0.31083755650826383,worker1,0.18438458442687988,0.0,0.0
68,1,0.3556399345397949,0,2,0,1,0.8125738501548767,0.27348875999450684,0.08215117454528809,0.230995359538555,worker1,0.27348875999450684,0.0,0.0
69,1,0.265155553817749,6,6,1,0,0.9274464845657349,0.18160343170166016,0.08355212211608887,0.31510606100114824,worker1,0.18160343170166016,0.0,0.0
70,1,0.3576197624206543,4,0,0,1,0.8116182684898376,0.27477455139160156,0.08284521102905273,0.23165725089768702,worker1,0.27477455139160156,0.0,0.0
71,1,0.2621760368347168,9,9,1,0,0.8976165056228638,0.17935681343078613,0.08281922340393066,0.3158916596795696,worker1,0.17935681343078613,0.0,0.0
72,1,0.4940297603607178,5,7,0,2,0.7855634689331055,0.35414743423461914,0.13988232612609863,0.28314554577433354,worker1->worker2,0.27349233627319336,0.08065509796142578,0.0
73,1,0.3559560775756836,3,3,1,1,0.930839478969574,0.27303147315979004,0.08292460441589355,0.23296302448512646,worker1,0.27303147315979004,0.0,0.0
74,1,0.3503131866455078,9,9,1,1,0.9991631507873535,0.26727294921875,0.08304023742675781,0.23704570821876786,worker1,0.26727294921875,0.0,0.0
75,1,0.3502349853515625,9,0,0,1,0.9042607545852661,0.26740527153015137,0.08282971382141113,0.23649754389404434,worker1,0.26740527153015137,0.0,0.0
76,1,0.26287293434143066,4,4,1,0,0.9919629096984863,0.17975401878356934,0.08311891555786133,0.31619426992777777,worker1,0.17975401878356934,0.0,0.0
77,1,0.35634565353393555,9,9,1,1,0.9883593320846558,0.273592472076416,0.08275318145751953,0.2322272788705104,worker1,0.273592472076416,0.0,0.0
78,1,0.4885575771331787,2,2,1,2,0.9488623142242432,0.345167875289917,0.14338970184326172,0.2934960147065211,worker1->worker2,0.2686913013458252,0.0764765739440918,0.0
79,1,0.352907657623291,6,6,1,1,0.9961413741111755,0.2703278064727783,0.0825798511505127,0.23399846777669533,worker1,0.2703278064727783,0.0,0.0
80,1,0.2626173496246338,6,6,1,0,0.7470019459724426,0.17988896369934082,0.08272838592529297,0.31501492968205996,worker1,0.17988896369934082,0.0,0.0
81,1,0.2665228843688965,6,3,0,0,0.9381171464920044,0.18456578254699707,0.08195710182189941,0.30750493345427676,worker1,0.18456578254699707,0.0,0.0
82,1,0.27158212661743164,7,7,1,0,0.9789791703224182,0.1885359287261963,0.08304619789123535,0.30578668384985314,worker1,0.1885359287261963,0.0,0.0
83,1,0.48503565788269043,6,2,0,2,0.7221681475639343,0.34581589698791504,0.1392197608947754,0.2870299505452994,worker1->worker2,0.27504634857177734,0.0707695484161377,0.0
84,1,0.3575303554534912,2,2,1,1,0.708611786365509,0.2747070789337158,0.08282327651977539,0.2316538309445709,worker1,0.2747070789337158,0.0,0.0
85,1,0.35390186309814453,6,6,1,1,0.9814313650131226,0.27104830741882324,0.08285355567932129,0.2341144942103462,worker1,0.27104830741882324,0.0,0.0
86,1,0.2658047676086426,9,9,1,0,0.9587357640266418,0.18274474143981934,0.08306002616882324,0.3124850878939711,worker1,0.18274474143981934,0.0,0.0
87,1,0.2688727378845215,3,3,1,0,0.9763904809951782,0.18570590019226074,0.08316683769226074,0.30931673603881765,worker1,0.18570590019226074,0.0,0.0
88,1,0.3612394332885742,7,7,1,1,0.9558739066123962,0.2782247066497803,0.08301472663879395,0.2298052731482337,worker1,0.2782247066497803,0.0,0.0
89,1,0.2641313076019287,9,1,0,0,0.859786868095398,0.18160724639892578,0.08252406120300293,0.3124357424806855,worker1,0.18160724639892578,0.0,0.0
90,1,0.36372947692871094,9,9,1,1,0.6754277348518372,0.28061485290527344,0.0831146240234375,0.22850670428266534,worker1,0.28061485290527344,0.0,0.0
91,1,0.26436710357666016,1,1,1,0,0.807328462600708,0.18128085136413574,0.08308625221252441,0.3142836271549625,worker1,0.18128085136413574,0.0,0.0
92,1,0.2715637683868408,1,1,1,0,0.8549392819404602,0.1887528896331787,0.08281087875366211,0.3049408219866008,worker1,0.1887528896331787,0.0,0.0
93,1,0.35857605934143066,3,3,1,1,0.9996851682662964,0.275526762008667,0.08304929733276367,0.2316085950782492,worker1,0.275526762008667,0.0,0.0
94,1,0.353316068649292,3,6,0,1,0.5274255275726318,0.270463228225708,0.08285284042358398,0.23450062925336473,worker1,0.270463228225708,0.0,0.0
95,1,0.26678037643432617,8,8,1,0,0.9969950914382935,0.1838228702545166,0.08295750617980957,0.3109580520448489,worker1,0.1838228702545166,0.0,0.0
96,1,0.3584415912628174,3,1,0,1,0.8128195405006409,0.2754485607147217,0.0829930305480957,0.23153850605256174,worker1,0.2754485607147217,0.0,0.0
97,1,0.3525831699371338,5,5,1,1,0.4851587414741516,0.27028989791870117,0.08229327201843262,0.2334010214756015,worker1,0.27028989791870117,0.0,0.0
98,1,0.35793066024780273,9,2,0,1,0.815803587436676,0.2748684883117676,0.08306217193603516,0.23206218734804532,worker1,0.2748684883117676,0.0,0.0
99,1,0.675769567489624,0,0,1,3,0.8934116959571838,0.49604225158691406,0.17972731590270996,0.26595946983876206,worker1->worker2->worker3,0.2760038375854492,0.07830095291137695,0.1417374610900879
100,1,0.499157190322876,2,2,1,2,0.907489538192749,0.3598761558532715,0.1392810344696045,0.27903241137228063,worker1->worker2,0.28216099739074707,0.07771515846252441,0.0
101,1,0.27428126335144043,8,8,1,0,0.843482255935669,0.19182848930358887,0.08245277404785156,0.3006139502216149,worker1,0.19182848930358887,0.0,0.0
102,1,0.3606441020965576,3,3,1,1,0.976478099822998,0.2791144847869873,0.08152961730957031,0.22606668689605203,worker1,0.2791144847869873,0.0,0.0
103,1,0.495851993560791,0,0,1,2,0.8319463133811951,0.35962915420532227,0.13622283935546875,0.2747247991829803,worker1->worker2,0.27530431747436523,0.08432483673095703,0.0
104,1,0.26543450355529785,0,8,0,0,0.7755029797554016,0.18253779411315918,0.08289670944213867,0.31230570378680567,worker1,0.18253779411315918,0.0,0.0
105,1,0.35633158683776855,4,5,0,1,0.8432348370552063,0.27337026596069336,0.0829613208770752,0.23282056360287254,worker1,0.27337026596069336,0.0,0.0
106,1,0.26168084144592285,7,7,1,0,0.9362266659736633,0.17871713638305664,0.08296370506286621,0.3170415709627367,worker1,0.17871713638305664,0.0,0.0
107,1,0.2623863220214844,9,9,1,0,0.9723881483078003,0.17944550514221191,0.08294081687927246,0.31610190744806127,worker1,0.17944550514221191,0.0,0.0
108,1,0.26613306999206543,9,9,1,0,0.9501902461051941,0.1833815574645996,0.08275151252746582,0.31094035976037476,worker1,0.1833815574645996,0.0,0.0
109,1,0.2618117332458496,9,9,1,0,0.8581838607788086,0.17891168594360352,0.0829000473022461,0.3166399239426,worker1,0.17891168594360352,0.0,0.0
110,1,0.3576393127441406,6,6,1,1,0.9963333606719971,0.274883508682251,0.08275580406188965,0.23139459537294807,worker1,0.274883508682251,0.0,0.0
111,1,0.26247572898864746,8,8,1,0,0.9888613820075989,0.1798264980316162,0.08264923095703125,0.3148833275956192,worker1,0.1798264980316162,0.0,0.0
112,1,0.26244544982910156,0,0,1,0,0.9062394499778748,0.18055987358093262,0.08188557624816895,0.31200989120402334,worker1,0.18055987358093262,0.0,0.0
113,1,0.35793161392211914,6,6,1,1,0.6908254027366638,0.2740452289581299,0.08388638496398926,0.23436427993823913,worker1,0.2740452289581299,0.0,0.0
114,1,0.26267194747924805,1,9,0,0,0.8262816667556763,0.17992639541625977,0.08274555206298828,0.3150148040438367,worker1,0.17992639541625977,0.0,0.0
115,1,0.705441951751709,3,3,1,3,0.9516903758049011,0.5250709056854248,0.18037104606628418,0.255685171002941,worker1->worker2->worker3,0.2701883316040039,0.10510897636413574,0.14977359771728516
116,1,0.2650933265686035,7,3,0,0,0.7805148959159851,0.18257761001586914,0.08251571655273438,0.3112704405683337,worker1,0.18257761001586914,0.0,0.0
117,1,0.3533339500427246,4,4,1,1,0.9015055298805237,0.27047014236450195,0.08286380767822266,0.23451980107827988,worker1,0.27047014236450195,0.0,0.0
118,1,0.3555135726928711,6,6,1,1,0.9964370727539062,0.2727227210998535,0.08279085159301758,0.23287676744915944,worker1,0.2727227210998535,0.0,0.0
119,1,0.3522510528564453,3,3,1,1,0.8820522427558899,0.26947617530822754,0.08277487754821777,0.23498830415689756,worker1,0.26947617530822754,0.0,0.0
120,1,0.26134347915649414,5,5,1,0,0.8262104988098145,0.17963314056396484,0.0817103385925293,0.3126549736624598,worker1,0.17963314056396484,0.0,0.0
121,1,0.2628939151763916,7,7,1,0,0.9686294198036194,0.18007397651672363,0.08281993865966797,0.31503178232215456,worker1,0.18007397651672363,0.0,0.0
122,1,0.35224461555480957,0,0,1,1,0.9926257729530334,0.26935529708862305,0.08288931846618652,0.2353174890569445,worker1,0.26935529708862305,0.0,0.0
123,1,0.352555513381958,8,7,0,1,0.5749566555023193,0.26981353759765625,0.08274197578430176,0.23469204889347242,worker1,0.26981353759765625,0.0,0.0
124,1,0.2646968364715576,4,8,0,0,0.7451170086860657,0.18186593055725098,0.08283090591430664,0.31292744944916273,worker1,0.18186593055725098,0.0,0.0
125,1,0.2633059024810791,6,6,1,0,0.9264360666275024,0.18041419982910156,0.08289170265197754,0.3148114108757363,worker1,0.18041419982910156,0.0,0.0
126,1,0.2632162570953369,7,7,1,0,0.9736853837966919,0.1803600788116455,0.0828561782836914,0.3147836657128701,worker1,0.1803600788116455,0.0,0.0
127,1,0.35350465774536133,8,0,0,1,0.8552473187446594,0.27054786682128906,0.08295679092407227,0.23466958385546427,worker1,0.27054786682128906,0.0,0.0
128,1,0.35495948791503906,9,1,0,1,0.5194798707962036,0.2721571922302246,0.08280229568481445,0.23327252405951607,worker1,0.2721571922302246,0.0,0.0
129,1,0.2666962146759033,4,4,1,0,0.9651422500610352,0.1842966079711914,0.08239960670471191,0.3089642903437764,worker1,0.1842966079711914,0.0,0.0
130,1,0.2605249881744385,7,7,1,0,0.9972797632217407,0.17862534523010254,0.08189964294433594,0.3143638678125523,worker1,0.17862534523010254,0.0,0.0
131,1,0.27085328102111816,8,8,1,0,0.7659785747528076,0.18808388710021973,0.08276939392089844,0.3055875624207225,worker1,0.18808388710021973,0.0,0.0
132,1,0.5174658298492432,7,7,1,2,0.9984777569770813,0.37702226638793945,0.1404435634613037,0.27140644919920626,worker1->worker2,0.27266478538513184,0.10435748100280762,0.0
133,1,0.35689759254455566,9,9,1,1,0.7735835313796997,0.27407217025756836,0.0828254222869873,0.2320705547394446,worker1,0.27407217025756836,0.0,0.0
134,1,0.2631399631500244,8,8,1,0,0.9907212257385254,0.18055462837219238,0.08258533477783203,0.3138456576082574,worker1,0.18055462837219238,0.0,0.0
135,1,0.2636704444885254,9,9,1,0,0.8521648049354553,0.18245863914489746,0.08121180534362793,0.3080049624111821,worker1,0.18245863914489746,0.0,0.0
136,1,0.6651513576507568,5,9,0,3,0.8059007525444031,0.4924445152282715,0.17270684242248535,0.25965043961192136,worker1->worker2->worker3,0.2732110023498535,0.07483839988708496,0.144395112991333
137,1,0.3583803176879883,9,9,1,1,0.9642518162727356,0.27541232109069824,0.08296799659729004,0.23150823999638095,worker1,0.27541232109069824,0.0,0.0
138,1,0.3518855571746826,0,0,1,1,0.9931643605232239,0.26862359046936035,0.08326196670532227,0.23661660732494758,worker1,0.26862359046936035,0.0,0.0
139,1,0.2635524272918701,7,7,1,0,0.9163609147071838,0.18064308166503906,0.08290934562683105,0.3145838817679088,worker1,0.18064308166503906,0.0,0.0
140,1,0.35645294189453125,4,4,1,1,0.949604868888855,0.27347660064697266,0.0829763412475586,0.23278343785449798,worker1,0.27347660064697266,0.0,0.0
141,1,0.35378336906433105,4,4,1,1,0.9753697514533997,0.27067136764526367,0.08311200141906738,0.23492342683851403,worker1,0.27067136764526367,0.0,0.0
142,1,0.2629272937774658,4,4,1,0,0.8377131223678589,0.1798419952392578,0.08308529853820801,0.31600104098941145,worker1,0.1798419952392578,0.0,0.0
143,1,0.2639598846435547,9,9,1,0,0.9967051148414612,0.1814260482788086,0.0825338363647461,0.3126756797768641,worker1,0.1814260482788086,0.0,0.0
144,1,0.35216808319091797,2,2,1,1,0.731514573097229,0.27002477645874023,0.08214330673217773,0.2332502877259495,worker1,0.27002477645874023,0.0,0.0
145,1,0.48679184913635254,1,1,1,2,0.9897035956382751,0.3472912311553955,0.13950061798095703,0.28657139232806317,worker1->worker2,0.2700645923614502,0.07722663879394531,0.0
146,1,0.3629269599914551,3,3,1,1,0.8048291802406311,0.2794649600982666,0.08346199989318848,0.22996913730287094,worker1,0.2794649600982666,0.0,0.0
147,1,0.27040958404541016,6,6,1,0,0.933983564376831,0.18710112571716309,0.08330845832824707,0.3080824913153115,worker1,0.18710112571716309,0.0,0.0
148,1,0.2671041488647461,0,0,1,0,0.8896986246109009,0.1842496395111084,0.0828545093536377,0.31019551626505376,worker1,0.1842496395111084,0.0,0.0
149,1,0.2682983875274658,6,6,1,0,0.8347474336624146,0.18529582023620605,0.08300256729125977,0.3093666274187457,worker1,0.18529582023620605,0.0,0.0
150,1,0.3583524227142334,5,5,1,1,0.8097304105758667,0.27532005310058594,0.08303236961364746,0.23170589718563522,worker1,0.27532005310058594,0.0,0.0
151,1,0.2668039798736572,9,9,1,0,0.7641035318374634,0.18405461311340332,0.0827493667602539,0.310150421292213,worker1,0.18405461311340332,0.0,0.0
152,1,0.3606889247894287,0,0,1,1,0.8217294812202454,0.2784736156463623,0.0822153091430664,0.22793965517811215,worker1,0.2784736156463623,0.0,0.0
153,1,0.2667837142944336,0,0,1,0,0.9823976159095764,0.183610200881958,0.08317351341247559,0.31176383323264567,worker1,0.183610200881958,0.0,0.0
154,1,0.26802992820739746,7,5,0,0,0.7950559258460999,0.18497490882873535,0.08305501937866211,0.30987218455095583,worker1,0.18497490882873535,0.0,0.0
155,1,0.2714364528656006,5,5,1,0,0.7279003858566284,0.1862189769744873,0.08521747589111328,0.31395000557757796,worker1,0.1862189769744873,0.0,0.0
156,1,0.3603062629699707,7,7,1,1,0.9869917631149292,0.277099609375,0.0832066535949707,0.23093313146739683,worker1,0.277099609375,0.0,0.0
157,1,0.26772403717041016,9,9,1,0,0.9900612831115723,0.18490886688232422,0.08281517028808594,0.3093303506228427,worker1,0.18490886688232422,0.0,0.0
158,1,0.357374906539917,6,2,0,1,0.9792320728302002,0.2745628356933594,0.08281207084655762,0.2317232389043183,worker1,0.2745628356933594,0.0,0.0
159,1,0.35848522186279297,3,1,0,1,0.7589549422264099,0.27550601959228516,0.08297920227050781,0.23147175172054196,worker1,0.27550601959228516,0.0,0.0
160,1,0.3614485263824463,6,6,1,1,0.7647853493690491,0.27848267555236816,0.08296585083007812,0.22953711185501557,worker1,0.27848267555236816,0.0,0.0
161,1,0.36063694953918457,4,4,1,1,0.9281070232391357,0.2776060104370117,0.08303093910217285,0.23023414325201091,worker1,0.2776060104370117,0.0,0.0
162,1,0.3591597080230713,5,5,1,1,0.7653442621231079,0.27539706230163574,0.08376264572143555,0.23321838126690675,worker1,0.27539706230163574,0.0,0.0
163,1,0.2674260139465332,3,5,0,0,0.6799286603927612,0.18447542190551758,0.08295059204101562,0.3101814622178082,worker1,0.18447542190551758,0.0,0.0
164,1,0.5231666564941406,9,9,1,2,0.9557300806045532,0.3813333511352539,0.14183330535888672,0.2711053993948011,worker1->worker2,0.27922868728637695,0.10210466384887695,0.0
165,1,0.2782928943634033,5,5,1,0,0.8496706485748291,0.19601702690124512,0.0822758674621582,0.29564487318429294,worker1,0.19601702690124512,0.0,0.0
166,1,0.3562185764312744,4,2,0,1,0.7963536977767944,0.27309083938598633,0.08312773704528809,0.23336160027950142,worker1,0.27309083938598633,0.0,0.0
167,1,0.35979533195495605,6,6,1,1,0.9939696788787842,0.27737855911254883,0.08241677284240723,0.22906570909242716,worker1,0.27737855911254883,0.0,0.0
168,1,0.26777219772338867,8,8,1,0,0.9916018843650818,0.18481111526489258,0.0829610824584961,0.30981962714514416,worker1,0.18481111526489258,0.0,0.0
169,1,0.3585207462310791,3,1,0,1,0.7001277804374695,0.27522850036621094,0.08329224586486816,0.2323219694828578,worker1,0.27522850036621094,0.0,0.0
170,1,0.3585164546966553,2,2,1,1,0.9848253130912781,0.27527785301208496,0.08323860168457031,0.23217512221300807,worker1,0.27527785301208496,0.0,0.0
171,1,0.267153263092041,8,7,0,0,0.9089151620864868,0.18493223190307617,0.08222103118896484,0.3077672727532347,worker1,0.18493223190307617,0.0,0.0
172,1,0.26706480979919434,8,8,1,0,0.8438474535942078,0.18358254432678223,0.08348226547241211,0.31259178450048253,worker1,0.18358254432678223,0.0,0.0
173,1,0.2671072483062744,6,6,1,0,0.9580148458480835,0.1839754581451416,0.08313179016113281,0.31123000475753104,worker1,0.1839754581451416,0.0,0.0
