model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,11,1,0.3685035705566406,5,5,1,1,0.6811760067939758,0.28476428985595703,0.0837392807006836,0.2272414364240536,worker1,worker1,worker1,0,0.28476428985595703,0.0,0.0
model_0,12,1,0.2653493881225586,1,1,1,0,0.9998350143432617,0.18243765830993652,0.08291172981262207,0.31246248728611015,worker1,worker1,worker1,0,0.18243765830993652,0.0,0.0
model_0,13,1,0.27086710929870605,5,5,1,0,0.8264662027359009,0.18657493591308594,0.08429217338562012,0.3111938308193212,worker1,worker1,worker1,0,0.18657493591308594,0.0,0.0
model_0,14,1,0.2728698253631592,7,7,1,0,0.9986774325370789,0.1883525848388672,0.08451724052429199,0.30973465245491694,worker1,worker1,worker1,0,0.1883525848388672,0.0,0.0
model_0,15,1,0.5581710338592529,2,2,1,2,0.8799723982810974,0.4153909683227539,0.14278006553649902,0.25579984785183624,worker1->worker3,worker1,worker3,0,0.2765932083129883,0.0,0.13879776000976562
model_0,16,1,0.26864027976989746,8,8,1,0,0.8675816655158997,0.18506526947021484,0.08357501029968262,0.3111037941565144,worker1,worker1,worker1,0,0.18506526947021484,0.0,0.0
model_0,17,1,0.27171921730041504,6,6,1,0,0.805072546005249,0.18790292739868164,0.0838162899017334,0.30846655137043694,worker1,worker1,worker1,0,0.18790292739868164,0.0,0.0
model_0,18,1,0.2755560874938965,8,8,1,0,0.9788878560066223,0.1913158893585205,0.08424019813537598,0.3057098063102739,worker1,worker1,worker1,0,0.1913158893585205,0.0,0.0
model_0,19,1,0.2685556411743164,6,6,1,0,0.9302623271942139,0.1866450309753418,0.08191061019897461,0.30500424359288497,worker1,worker1,worker1,0,0.1866450309753418,0.0,0.0
model_0,20,1,0.2674391269683838,3,3,1,0,0.8618904948234558,0.1860804557800293,0.08135867118835449,0.30421379291285444,worker1,worker1,worker1,0,0.1860804557800293,0.0,0.0
model_0,21,1,0.27062320709228516,0,0,1,0,0.9063597917556763,0.18776941299438477,0.08285379409790039,0.30615923515253607,worker1,worker1,worker1,0,0.18776941299438477,0.0,0.0
model_0,22,1,0.27051448822021484,4,4,1,0,0.7753630876541138,0.18713617324829102,0.08337831497192383,0.3082212546932013,worker1,worker1,worker1,0,0.18713617324829102,0.0,0.0
model_0,23,1,0.2680661678314209,0,2,0,0,0.8702855110168457,0.18575716018676758,0.08230900764465332,0.30704735442935527,worker1,worker1,worker1,0,0.18575716018676758,0.0,0.0
model_0,24,1,0.278395414352417,0,0,1,0,0.9882855415344238,0.19524073600769043,0.08315467834472656,0.2986927013081551,worker1,worker1,worker1,0,0.19524073600769043,0.0,0.0
model_0,25,1,0.2728383541107178,4,4,1,0,0.8615052103996277,0.18794512748718262,0.08489322662353516,0.3111484340250986,worker1,worker1,worker1,0,0.18794512748718262,0.0,0.0
model_0,26,1,0.2747964859008789,8,8,1,0,0.9340715408325195,0.19308805465698242,0.08170843124389648,0.297341616200177,worker1,worker1,worker1,0,0.19308805465698242,0.0,0.0
model_0,27,1,0.2673370838165283,6,6,1,0,0.9977275729179382,0.18587470054626465,0.08146238327026367,0.3047178569740469,worker1,worker1,worker1,0,0.18587470054626465,0.0,0.0
model_0,28,1,0.27057838439941406,3,3,1,0,0.6307371258735657,0.18844079971313477,0.0821375846862793,0.3035629947624788,worker1,worker1,worker1,0,0.18844079971313477,0.0,0.0
model_0,29,1,0.3605191707611084,2,2,1,1,0.921394944190979,0.27826762199401855,0.08225154876708984,0.2281475034835037,worker1,worker1,worker1,0,0.27826762199401855,0.0,0.0
model_0,30,1,0.2658095359802246,8,8,1,0,0.9937041401863098,0.18255090713500977,0.08325862884521484,0.3132266438003527,worker1,worker1,worker1,0,0.18255090713500977,0.0,0.0
model_0,31,1,0.3618776798248291,9,9,1,1,0.9987446069717407,0.2790412902832031,0.08283638954162598,0.22890715332795283,worker1,worker1,worker1,0,0.2790412902832031,0.0,0.0
model_0,32,1,0.2658867835998535,1,1,1,0,0.9862936735153198,0.1841413974761963,0.08174538612365723,0.3074443378377167,worker1,worker1,worker1,0,0.1841413974761963,0.0,0.0
model_0,33,1,0.2768399715423584,2,2,1,0,0.9795954823493958,0.19414663314819336,0.08269333839416504,0.2987044751285578,worker1,worker1,worker1,0,0.19414663314819336,0.0,0.0
model_0,34,1,0.2857496738433838,8,8,1,0,0.8454666137695312,0.19457077980041504,0.09117889404296875,0.3190866075771722,worker1,worker1,worker1,0,0.19457077980041504,0.0,0.0
model_0,35,1,0.3715081214904785,2,2,1,1,0.9882025122642517,0.27875351905822754,0.09275460243225098,0.24967045689370806,worker1,worker1,worker1,0,0.27875351905822754,0.0,0.0
model_0,36,1,0.36455297470092773,2,2,1,1,0.9557614326477051,0.2824256420135498,0.08212733268737793,0.22528230020548762,worker1,worker1,worker1,0,0.2824256420135498,0.0,0.0
model_0,37,1,0.36232900619506836,5,3,0,1,0.7240985631942749,0.2796657085418701,0.08266329765319824,0.22814430045574244,worker1,worker1,worker1,0,0.2796657085418701,0.0,0.0
model_0,38,1,0.26712584495544434,4,4,1,0,0.9778688549995422,0.18310761451721191,0.08401823043823242,0.31452677464528517,worker1,worker1,worker1,0,0.18310761451721191,0.0,0.0
model_0,39,1,0.27756452560424805,9,9,1,0,0.9972633123397827,0.18695378303527832,0.09061074256896973,0.3264492909233029,worker1,worker1,worker1,0,0.18695378303527832,0.0,0.0
model_0,40,1,0.382814884185791,3,6,0,1,0.6665326356887817,0.2880373001098633,0.09477758407592773,0.24758071849141963,worker1,worker1,worker1,0,0.2880373001098633,0.0,0.0
model_0,41,1,0.26853156089782715,0,0,1,0,0.8397294282913208,0.18398761749267578,0.08454394340515137,0.31483801428212477,worker1,worker1,worker1,0,0.18398761749267578,0.0,0.0
model_0,42,1,0.4100983142852783,3,3,1,1,0.9989770650863647,0.279773473739624,0.1303248405456543,0.31778926175979333,worker1,worker1,worker1,0,0.279773473739624,0.0,0.0
model_0,43,1,0.2747385501861572,3,3,1,0,0.9607802629470825,0.19045615196228027,0.08428239822387695,0.30677310543703795,worker1,worker1,worker1,0,0.19045615196228027,0.0,0.0
model_0,44,1,0.42599964141845703,5,5,1,1,0.9621219038963318,0.2847023010253906,0.1412973403930664,0.331684176828381,worker1,worker1,worker1,0,0.2847023010253906,0.0,0.0
model_0,45,1,0.27773571014404297,7,5,0,0,0.7365674376487732,0.18597960472106934,0.09175610542297363,0.3303720122104063,worker1,worker1,worker1,0,0.18597960472106934,0.0,0.0
model_0,46,1,0.275820255279541,6,6,1,0,0.9924036264419556,0.1935586929321289,0.08226156234741211,0.29824336963230225,worker1,worker1,worker1,0,0.1935586929321289,0.0,0.0
model_0,47,1,0.27495837211608887,7,4,0,0,0.7600836157798767,0.19051718711853027,0.0844411849975586,0.307105342338538,worker1,worker1,worker1,0,0.19051718711853027,0.0,0.0
model_0,48,1,0.2831265926361084,8,8,1,0,0.9947729706764221,0.19818925857543945,0.08493733406066895,0.2999977263521678,worker1,worker1,worker1,0,0.19818925857543945,0.0,0.0
model_0,49,1,0.2844078540802002,1,1,1,0,0.5399507284164429,0.19205236434936523,0.09235548973083496,0.3247290410791244,worker1,worker1,worker1,0,0.19205236434936523,0.0,0.0
model_0,50,1,0.26979851722717285,2,2,1,0,0.5347841382026672,0.18494892120361328,0.08484959602355957,0.31449244753304345,worker1,worker1,worker1,0,0.18494892120361328,0.0,0.0
model_0,51,1,0.2705259323120117,5,5,1,0,0.7578796744346619,0.18817496299743652,0.0823509693145752,0.30441062936471286,worker1,worker1,worker1,0,0.18817496299743652,0.0,0.0
model_0,52,1,0.29933738708496094,8,8,1,0,0.9996122717857361,0.19201040267944336,0.10732698440551758,0.3585485443388833,worker1,worker1,worker1,0,0.19201040267944336,0.0,0.0
model_0,53,1,0.5353240966796875,4,6,0,2,0.8556702136993408,0.37038111686706543,0.16494297981262207,0.30811798093093523,worker1->worker3,worker1,worker3,0,0.2842583656311035,0.0,0.08612275123596191
model_0,54,1,0.3691849708557129,2,2,1,1,0.8024032711982727,0.28586387634277344,0.08332109451293945,0.22568929152184666,worker1,worker1,worker1,0,0.28586387634277344,0.0,0.0
model_0,55,1,0.2777268886566162,7,7,1,0,0.9309034943580627,0.19439029693603516,0.08333659172058105,0.3000667026649303,worker1,worker1,worker1,0,0.19439029693603516,0.0,0.0
model_0,56,1,0.2740459442138672,0,0,1,0,0.9897477626800537,0.18956804275512695,0.08447790145874023,0.30826181975097267,worker1,worker1,worker1,0,0.18956804275512695,0.0,0.0
model_0,57,1,0.27192139625549316,6,6,1,0,0.7397502064704895,0.1915130615234375,0.08040833473205566,0.2957043316168663,worker1,worker1,worker1,0,0.1915130615234375,0.0,0.0
model_0,58,1,0.5292482376098633,2,2,1,2,0.9945770502090454,0.37678074836730957,0.1524674892425537,0.2880831307650863,worker1->worker3,worker1,worker3,0,0.2834160327911377,0.0,0.09336471557617188
model_0,59,1,0.28002381324768066,6,6,1,0,0.8381483554840088,0.19624876976013184,0.08377504348754883,0.2991711401824598,worker1,worker1,worker1,0,0.19624876976013184,0.0,0.0
model_0,60,1,0.2850162982940674,5,5,1,0,0.984674334526062,0.20116162300109863,0.08385467529296875,0.2942101058601609,worker1,worker1,worker1,0,0.20116162300109863,0.0,0.0
model_0,61,1,0.3667562007904053,2,2,1,1,0.7749909162521362,0.28159141540527344,0.08516478538513184,0.2322108943259613,worker1,worker1,worker1,0,0.28159141540527344,0.0,0.0
model_0,62,1,0.265826940536499,5,5,1,0,0.9717379808425903,0.1830601692199707,0.08276677131652832,0.31135584357810464,worker1,worker1,worker1,0,0.1830601692199707,0.0,0.0
model_0,63,1,0.3177974224090576,0,0,1,0,0.926243245601654,0.1942582130432129,0.12353920936584473,0.38873571858877265,worker1,worker1,worker1,0,0.1942582130432129,0.0,0.0
model_0,64,1,0.5182504653930664,5,5,1,2,0.9412386417388916,0.36608338356018066,0.15216708183288574,0.29361687445369644,worker1->worker3,worker1,worker3,0,0.28245043754577637,0.0,0.0836329460144043
model_0,65,1,0.2710838317871094,1,1,1,0,0.9946244359016418,0.18686246871948242,0.08422136306762695,0.3106838298411269,worker1,worker1,worker1,0,0.18686246871948242,0.0,0.0
model_0,66,1,0.29476332664489746,3,3,1,0,0.9084218144416809,0.18767547607421875,0.10708785057067871,0.3633011331144592,worker1,worker1,worker1,0,0.18767547607421875,0.0,0.0
model_0,67,1,0.38854217529296875,6,2,0,1,0.6246475577354431,0.28675341606140137,0.10178875923156738,0.26197608832250086,worker1,worker1,worker1,0,0.28675341606140137,0.0,0.0
model_0,68,1,0.28011465072631836,3,3,1,0,0.8840356469154358,0.1906273365020752,0.08948731422424316,0.31946673975177164,worker1,worker1,worker1,0,0.1906273365020752,0.0,0.0
model_0,69,1,0.2745063304901123,1,9,0,0,0.7768419981002808,0.18918538093566895,0.08532094955444336,0.3108159633408404,worker1,worker1,worker1,0,0.18918538093566895,0.0,0.0
model_0,70,1,0.2734520435333252,9,9,1,0,0.9058720469474792,0.18932700157165527,0.08412504196166992,0.30764093357897226,worker1,worker1,worker1,0,0.18932700157165527,0.0,0.0
model_0,71,1,0.33342432975769043,5,5,1,0,0.9476618766784668,0.20021748542785645,0.13320684432983398,0.3995114706435473,worker1,worker1,worker1,0,0.20021748542785645,0.0,0.0
model_0,72,1,0.329226016998291,0,0,1,0,0.9519683718681335,0.18625354766845703,0.14297246932983398,0.4342684415812015,worker1,worker1,worker1,0,0.18625354766845703,0.0,0.0
model_0,73,1,0.5371298789978027,0,2,0,2,0.9273052215576172,0.3912012577056885,0.14592862129211426,0.27168218897893637,worker1->worker3,worker1,worker3,0,0.29001331329345703,0.0,0.10118794441223145
model_0,74,1,0.2784266471862793,7,7,1,0,0.9467437863349915,0.194627046585083,0.08379960060119629,0.3009755044930408,worker1,worker1,worker1,0,0.194627046585083,0.0,0.0
model_0,75,1,0.36550068855285645,6,6,1,1,0.9881235957145691,0.27916574478149414,0.0863349437713623,0.23621007148630058,worker1,worker1,worker1,0,0.27916574478149414,0.0,0.0
model_0,76,1,0.3698701858520508,3,3,1,1,0.9945945143699646,0.2874491214752197,0.08242106437683105,0.2228378158865709,worker1,worker1,worker1,0,0.2874491214752197,0.0,0.0
model_0,77,1,0.27820396423339844,0,0,1,0,0.9407304525375366,0.1951770782470703,0.08302688598632812,0.29843890332444345,worker1,worker1,worker1,0,0.1951770782470703,0.0,0.0
model_0,78,1,0.3202064037322998,4,4,1,0,0.8828901052474976,0.18552947044372559,0.13467693328857422,0.42059412840839794,worker1,worker1,worker1,0,0.18552947044372559,0.0,0.0
model_0,79,1,0.6296730041503906,5,5,1,3,0.5969139337539673,0.48940014839172363,0.140272855758667,0.2227709538666586,worker1->worker3->worker3,worker1,worker3,0,0.30419135093688965,0.0,0.18520879745483398
model_0,80,1,0.26777029037475586,0,0,1,0,0.8313180208206177,0.18473553657531738,0.08303475379943848,0.3100969628976681,worker1,worker1,worker1,0,0.18473553657531738,0.0,0.0
model_0,81,1,0.2704799175262451,3,6,0,0,0.7490409016609192,0.18848133087158203,0.08199858665466309,0.30315961127393726,worker1,worker1,worker1,0,0.18848133087158203,0.0,0.0
model_0,82,1,0.272003173828125,5,5,1,0,0.9244372248649597,0.18917465209960938,0.08282852172851562,0.3045130707954673,worker1,worker1,worker1,0,0.18917465209960938,0.0,0.0
model_0,83,1,0.3813619613647461,2,2,1,1,0.9980809688568115,0.2973802089691162,0.08398175239562988,0.22021533583237266,worker1,worker1,worker1,0,0.2973802089691162,0.0,0.0
model_0,84,1,0.28498029708862305,8,8,1,0,0.9892562627792358,0.19893193244934082,0.08604836463928223,0.3019449608213544,worker1,worker1,worker1,0,0.19893193244934082,0.0,0.0
model_0,85,1,0.27324986457824707,0,0,1,0,0.6214587688446045,0.19047021865844727,0.0827796459197998,0.3029448744560869,worker1,worker1,worker1,0,0.19047021865844727,0.0,0.0
model_0,86,1,0.375591516494751,9,9,1,1,0.9912077188491821,0.2878398895263672,0.08775162696838379,0.23363580675978912,worker1,worker1,worker1,0,0.2878398895263672,0.0,0.0
model_0,87,1,0.2738006114959717,9,9,1,0,0.8509954214096069,0.19141316413879395,0.08238744735717773,0.3009030801904906,worker1,worker1,worker1,0,0.19141316413879395,0.0,0.0
model_0,88,1,0.3783998489379883,3,3,1,1,0.9841427206993103,0.29484987258911133,0.08354997634887695,0.22079812289398937,worker1,worker1,worker1,0,0.29484987258911133,0.0,0.0
model_0,89,1,0.5378010272979736,5,5,1,2,0.9995133876800537,0.39282822608947754,0.1449728012084961,0.2695658688806717,worker1->worker3,worker1,worker3,0,0.285036563873291,0.0,0.10779166221618652
model_0,90,1,0.27863335609436035,6,6,1,0,0.9660916924476624,0.19599270820617676,0.0826406478881836,0.2965928022637641,worker1,worker1,worker1,0,0.19599270820617676,0.0,0.0
model_0,91,1,0.4374101161956787,3,4,0,1,0.9528738856315613,0.2952392101287842,0.14217090606689453,0.32502884776284713,worker1,worker1,worker1,0,0.2952392101287842,0.0,0.0
model_0,92,1,0.2772207260131836,7,7,1,0,0.983635663986206,0.19379496574401855,0.08342576026916504,0.3009362303783795,worker1,worker1,worker1,0,0.19379496574401855,0.0,0.0
model_0,93,1,0.6365854740142822,7,5,0,3,0.5502124428749084,0.47310447692871094,0.1634809970855713,0.2568091855044488,worker1->worker3->worker3,worker1,worker3,0,0.2876267433166504,0.0,0.18547773361206055
model_0,94,1,0.2720010280609131,9,9,1,0,0.9954947233200073,0.18862223625183105,0.08337879180908203,0.306538517164758,worker1,worker1,worker1,0,0.18862223625183105,0.0,0.0
model_0,95,1,0.2782578468322754,0,0,1,0,0.8452765345573425,0.19406437873840332,0.08419346809387207,0.3025735628027809,worker1,worker1,worker1,0,0.19406437873840332,0.0,0.0
model_0,96,1,0.298142671585083,1,1,1,0,0.9909182786941528,0.1946394443511963,0.10350322723388672,0.3471600582486539,worker1,worker1,worker1,0,0.1946394443511963,0.0,0.0
model_0,97,1,0.2925834655761719,6,6,1,0,0.7759115099906921,0.19225049018859863,0.10033297538757324,0.34292086598260735,worker1,worker1,worker1,0,0.19225049018859863,0.0,0.0
model_0,98,1,0.40430259704589844,3,3,1,1,0.7086984515190125,0.2944493293762207,0.10985326766967773,0.2717105170046846,worker1,worker1,worker1,0,0.2944493293762207,0.0,0.0
model_0,99,1,0.269944429397583,0,0,1,0,0.8911728262901306,0.18696236610412598,0.08298206329345703,0.3074042441944165,worker1,worker1,worker1,0,0.18696236610412598,0.0,0.0
model_0,100,1,0.38921070098876953,1,1,1,1,0.7340629696846008,0.30583930015563965,0.08337140083312988,0.21420634278895512,worker1,worker1,worker1,0,0.30583930015563965,0.0,0.0
model_0,101,1,0.27823662757873535,8,8,1,0,0.9862831234931946,0.19564557075500488,0.08259105682373047,0.29683747083355827,worker1,worker1,worker1,0,0.19564557075500488,0.0,0.0
model_0,102,1,0.3842427730560303,0,0,1,1,0.9996777772903442,0.30191850662231445,0.08232426643371582,0.21425065663293894,worker1,worker1,worker1,0,0.30191850662231445,0.0,0.0
model_0,103,1,0.37352514266967773,2,2,1,1,0.8203942775726318,0.2908151149749756,0.08271002769470215,0.2214309513505647,worker1,worker1,worker1,0,0.2908151149749756,0.0,0.0
model_0,104,1,0.28586363792419434,8,8,1,0,0.6833919882774353,0.19710373878479004,0.0887598991394043,0.3104973398643368,worker1,worker1,worker1,0,0.19710373878479004,0.0,0.0
model_0,105,1,0.2887282371520996,5,5,1,0,0.9239544868469238,0.2049264907836914,0.0838017463684082,0.29024437372317746,worker1,worker1,worker1,0,0.2049264907836914,0.0,0.0
model_0,106,1,0.32192230224609375,4,7,0,0,0.7890006303787231,0.19887495040893555,0.1230473518371582,0.3822268633724375,worker1,worker1,worker1,0,0.19887495040893555,0.0,0.0
model_0,107,1,0.32376694679260254,8,8,1,0,0.9999786615371704,0.20351457595825195,0.12025237083435059,0.3714164525614204,worker1,worker1,worker1,0,0.20351457595825195,0.0,0.0
model_0,108,1,0.3109877109527588,4,4,1,0,0.8309578895568848,0.20221447944641113,0.10877323150634766,0.34976697687861713,worker1,worker1,worker1,0,0.20221447944641113,0.0,0.0
model_0,109,1,0.32224345207214355,1,1,1,0,0.9991286396980286,0.19943857192993164,0.12280488014221191,0.38109348491809997,worker1,worker1,worker1,0,0.19943857192993164,0.0,0.0
model_0,110,1,0.29862070083618164,7,5,0,0,0.824241578578949,0.1981518268585205,0.10046887397766113,0.33644309887537466,worker1,worker1,worker1,0,0.1981518268585205,0.0,0.0
model_0,111,1,0.6244497299194336,5,3,0,2,0.9318073987960815,0.4052128791809082,0.2192368507385254,0.3510880703988955,worker1->worker3,worker1,worker3,0,0.29399895668029785,0.0,0.11121392250061035
model_0,112,1,0.27663278579711914,6,6,1,0,0.9966681599617004,0.19269323348999023,0.0839395523071289,0.3034331309112785,worker1,worker1,worker1,0,0.19269323348999023,0.0,0.0
model_0,113,1,0.27931904792785645,6,6,1,0,0.9533607363700867,0.19658732414245605,0.08273172378540039,0.2961907696562414,worker1,worker1,worker1,0,0.19658732414245605,0.0,0.0
model_0,114,1,0.30133891105651855,9,9,1,0,0.9951223731040955,0.19995331764221191,0.10138559341430664,0.33645038756807266,worker1,worker1,worker1,0,0.19995331764221191,0.0,0.0
model_0,115,1,0.6428148746490479,4,4,1,3,0.9768597483634949,0.49421024322509766,0.1486046314239502,0.23117796006989197,worker1->worker3->worker3,worker1,worker3,0,0.3071732521057129,0.0,0.18703699111938477
model_0,116,1,0.28061628341674805,1,1,1,0,0.9984022974967957,0.19691205024719238,0.08370423316955566,0.29828715622052865,worker1,worker1,worker1,0,0.19691205024719238,0.0,0.0
model_0,117,1,0.27823877334594727,0,0,1,0,0.8975026607513428,0.19471359252929688,0.08352518081665039,0.30019245632886554,worker1,worker1,worker1,0,0.19471359252929688,0.0,0.0
model_0,118,1,0.2772681713104248,5,5,1,0,0.8125566244125366,0.18565869331359863,0.09160947799682617,0.33040026759602975,worker1,worker1,worker1,0,0.18565869331359863,0.0,0.0
model_0,119,1,0.3323333263397217,6,6,1,0,0.8184049129486084,0.19642424583435059,0.1359090805053711,0.40895411243361285,worker1,worker1,worker1,0,0.19642424583435059,0.0,0.0
model_0,120,1,0.31865549087524414,6,6,1,0,0.920274019241333,0.20424556732177734,0.1144099235534668,0.3590395484453117,worker1,worker1,worker1,0,0.20424556732177734,0.0,0.0
model_0,121,1,0.34023427963256836,9,9,1,0,0.8925528526306152,0.18936777114868164,0.15086650848388672,0.4434194833242937,worker1,worker1,worker1,0,0.18936777114868164,0.0,0.0
model_0,122,1,0.32395148277282715,9,9,1,0,0.8572532534599304,0.19451594352722168,0.12943553924560547,0.39955223584012084,worker1,worker1,worker1,0,0.19451594352722168,0.0,0.0
model_0,123,1,0.28617215156555176,0,0,1,0,0.9271553754806519,0.2012007236480713,0.08497142791748047,0.2969241676823909,worker1,worker1,worker1,0,0.2012007236480713,0.0,0.0
model_0,124,1,0.28377294540405273,8,8,1,0,0.9173808097839355,0.20090889930725098,0.08286404609680176,0.29200826730967966,worker1,worker1,worker1,0,0.20090889930725098,0.0,0.0
model_0,125,1,0.28783249855041504,5,5,1,0,0.9472393989562988,0.20435786247253418,0.08347463607788086,0.29001115752486833,worker1,worker1,worker1,0,0.20435786247253418,0.0,0.0
model_0,126,1,0.27668285369873047,5,5,1,0,0.9465526342391968,0.19291973114013672,0.08376312255859375,0.3027405617617355,worker1,worker1,worker1,0,0.19291973114013672,0.0,0.0
model_0,127,1,0.26903700828552246,7,7,1,0,0.9946529865264893,0.18584823608398438,0.08318877220153809,0.3092094010845224,worker1,worker1,worker1,0,0.18584823608398438,0.0,0.0
model_0,128,1,0.38296961784362793,5,5,1,1,0.6123283505439758,0.3005976676940918,0.08237195014953613,0.21508742811856632,worker1,worker1,worker1,0,0.3005976676940918,0.0,0.0
model_0,129,1,0.28235912322998047,7,7,1,0,0.9325818419456482,0.19959259033203125,0.08276653289794922,0.2931250527737904,worker1,worker1,worker1,0,0.19959259033203125,0.0,0.0
model_0,130,1,0.5612912178039551,3,3,1,2,0.8973341584205627,0.4174377918243408,0.14385342597961426,0.2562901777484405,worker1->worker3,worker1,worker3,0,0.3059122562408447,0.0,0.1115255355834961
model_0,131,1,0.2828679084777832,6,6,1,0,0.9716349244117737,0.19935274124145508,0.08351516723632812,0.29524440466136337,worker1,worker1,worker1,0,0.19935274124145508,0.0,0.0
model_0,132,1,0.2910170555114746,8,8,1,0,0.9348546862602234,0.20021891593933105,0.09079813957214355,0.3120028116996856,worker1,worker1,worker1,0,0.20021891593933105,0.0,0.0
model_0,133,1,0.2932562828063965,6,6,1,0,0.9374054670333862,0.21063709259033203,0.08261919021606445,0.28173033302276573,worker1,worker1,worker1,0,0.21063709259033203,0.0,0.0
model_0,134,1,0.2780735492706299,7,7,1,0,0.9755071997642517,0.1948394775390625,0.08323407173156738,0.2993239448695689,worker1,worker1,worker1,0,0.1948394775390625,0.0,0.0
model_0,135,1,0.3964567184448242,4,4,1,1,0.9069986939430237,0.30385828018188477,0.09259843826293945,0.2335650626029852,worker1,worker1,worker1,0,0.30385828018188477,0.0,0.0
model_0,136,1,0.3803715705871582,6,6,1,1,0.9917789101600647,0.2944786548614502,0.08589291572570801,0.22581318470547088,worker1,worker1,worker1,0,0.2944786548614502,0.0,0.0
model_0,137,1,0.3807373046875,3,4,0,1,0.8066726922988892,0.29224634170532227,0.08849096298217773,0.2324199963930747,worker1,worker1,worker1,0,0.29224634170532227,0.0,0.0
model_0,138,1,0.29225921630859375,9,9,1,0,0.9977712631225586,0.20807313919067383,0.08418607711791992,0.28805277103401467,worker1,worker1,worker1,0,0.20807313919067383,0.0,0.0
model_0,139,1,0.4422166347503662,6,4,0,1,0.7980186939239502,0.29146337509155273,0.15075325965881348,0.3409036381996678,worker1,worker1,worker1,0,0.29146337509155273,0.0,0.0
model_0,140,1,0.3508481979370117,7,5,0,0,0.48738905787467957,0.19769024848937988,0.15315794944763184,0.4365362294810148,worker1,worker1,worker1,0,0.19769024848937988,0.0,0.0
model_0,141,1,0.3496561050415039,8,8,1,0,0.9486845135688782,0.1960763931274414,0.1535797119140625,0.4392307461522307,worker1,worker1,worker1,0,0.1960763931274414,0.0,0.0
model_0,142,1,0.33376049995422363,6,6,1,0,0.9159560799598694,0.18253827095031738,0.15122222900390625,0.45308605729152157,worker1,worker1,worker1,0,0.18253827095031738,0.0,0.0
model_0,143,1,0.28815650939941406,4,4,1,0,0.9655815958976746,0.19757890701293945,0.09057760238647461,0.3143347432104159,worker1,worker1,worker1,0,0.19757890701293945,0.0,0.0
model_0,144,1,0.277907133102417,0,0,1,0,0.8597677946090698,0.1903386116027832,0.08756852149963379,0.3150999419196707,worker1,worker1,worker1,0,0.1903386116027832,0.0,0.0
model_0,145,1,0.275728702545166,3,3,1,0,0.8643126487731934,0.19282889366149902,0.08289980888366699,0.30065716089200945,worker1,worker1,worker1,0,0.19282889366149902,0.0,0.0
model_0,146,1,0.28355932235717773,9,9,1,0,0.9983633160591125,0.19595718383789062,0.08760213851928711,0.30893760709775386,worker1,worker1,worker1,0,0.19595718383789062,0.0,0.0
model_0,147,1,0.338672399520874,1,1,1,0,0.9886419177055359,0.18810248374938965,0.15056991577148438,0.4445886821143334,worker1,worker1,worker1,0,0.18810248374938965,0.0,0.0
