model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,67,1,0.5641829967498779,0,0,1,0,0.8167526721954346,0.17934465408325195,0.384838342666626,0.6821161660021425,worker1,worker1,worker1,0,0.17934465408325195,0.0,0.0
model_0,68,1,0.2706797122955322,9,9,1,0,0.9997733235359192,0.17905592918395996,0.09162378311157227,0.3384951991212996,worker1,worker1,worker1,0,0.17905592918395996,0.0,0.0
model_0,69,1,0.8276972770690918,0,7,0,3,0.5060377717018127,0.4403226375579834,0.3873746395111084,0.4680148772300146,worker1->worker2->worker3,worker1,worker3,0,0.2726564407348633,0.09012746810913086,0.07753872871398926
model_0,70,1,0.26857924461364746,1,1,1,0,0.8304568529129028,0.18395566940307617,0.08462357521057129,0.31507861053188496,worker1,worker1,worker1,0,0.18395566940307617,0.0,0.0
model_0,71,1,0.8063676357269287,1,1,1,0,0.9924696087837219,0.18137860298156738,0.6249890327453613,0.7750671096589123,worker1,worker1,worker1,0,0.18137860298156738,0.0,0.0
model_0,72,1,0.26373863220214844,1,1,1,0,0.9970117807388306,0.17986249923706055,0.08387613296508789,0.31802748146808896,worker1,worker1,worker1,0,0.17986249923706055,0.0,0.0
model_0,73,1,0.48497533798217773,9,9,1,0,0.9987768530845642,0.17935466766357422,0.3056206703186035,0.6301777562343484,worker1,worker1,worker1,0,0.17935466766357422,0.0,0.0
model_0,74,1,0.4896237850189209,1,1,1,0,0.9843392372131348,0.18677186965942383,0.30285191535949707,0.6185400395689391,worker1,worker1,worker1,0,0.18677186965942383,0.0,0.0
model_0,75,1,0.6715714931488037,8,8,1,0,0.9941573143005371,0.17718839645385742,0.4943830966949463,0.7361585501149364,worker1,worker1,worker1,0,0.17718839645385742,0.0,0.0
model_0,76,1,0.4253878593444824,9,9,1,0,0.9917439818382263,0.17870140075683594,0.24668645858764648,0.5799094947556505,worker1,worker1,worker1,0,0.17870140075683594,0.0,0.0
model_0,77,1,0.3075113296508789,8,8,1,0,0.8675816655158997,0.17460370063781738,0.13290762901306152,0.4322040074554426,worker1,worker1,worker1,0,0.17460370063781738,0.0,0.0
model_0,78,1,0.7046456336975098,9,9,1,0,0.9988933205604553,0.17616820335388184,0.5284774303436279,0.7499903569550715,worker1,worker1,worker1,0,0.17616820335388184,0.0,0.0
model_0,79,1,0.4833254814147949,9,9,1,0,0.9966729879379272,0.17769885063171387,0.30562663078308105,0.6323412328446824,worker1,worker1,worker1,0,0.17769885063171387,0.0,0.0
model_0,80,1,0.4625875949859619,3,6,0,0,0.730487048625946,0.17740821838378906,0.28517937660217285,0.616487298175013,worker1,worker1,worker1,0,0.17740821838378906,0.0,0.0
model_0,81,1,0.3533949851989746,5,5,1,1,0.98907870054245,0.268298864364624,0.08509612083435059,0.24079606219210575,worker1,worker1,worker1,0,0.268298864364624,0.0,0.0
model_0,82,1,0.2701447010040283,7,7,1,0,0.9986774325370789,0.18373370170593262,0.0864109992980957,0.31986931069511215,worker1,worker1,worker1,0,0.18373370170593262,0.0,0.0
model_0,83,1,0.5205676555633545,8,8,1,0,0.9954608082771301,0.17908334732055664,0.34148430824279785,0.6559844903795378,worker1,worker1,worker1,0,0.17908334732055664,0.0,0.0
model_0,84,1,0.5478360652923584,8,8,1,0,0.8608347177505493,0.17632484436035156,0.37151122093200684,0.678143051304492,worker1,worker1,worker1,0,0.17632484436035156,0.0,0.0
model_0,85,1,0.6851630210876465,5,3,0,2,0.9667356610298157,0.3774745464324951,0.30768847465515137,0.4490733813490376,worker1->worker2,worker1,worker2,0,0.26972293853759766,0.10775160789489746,0.0
model_0,86,1,0.9320008754730225,8,0,0,0,0.8682278394699097,0.1772444248199463,0.7547564506530762,0.8098237571611844,worker1,worker1,worker1,0,0.1772444248199463,0.0,0.0
model_0,87,1,0.46878838539123535,9,9,1,0,0.8909435868263245,0.1810767650604248,0.28771162033081055,0.6137345320334587,worker1,worker1,worker1,0,0.1810767650604248,0.0,0.0
model_0,88,1,0.570671796798706,4,4,1,1,0.948502242565155,0.27116918563842773,0.2995026111602783,0.5248246239614367,worker1,worker1,worker1,0,0.27116918563842773,0.0,0.0
model_0,89,1,0.744098424911499,8,8,1,0,0.9990972280502319,0.1767575740814209,0.5673408508300781,0.7624540408045563,worker1,worker1,worker1,0,0.1767575740814209,0.0,0.0
model_0,90,1,0.8986506462097168,8,8,1,0,0.9945380091667175,0.17850065231323242,0.7201499938964844,0.8013681366990572,worker1,worker1,worker1,0,0.17850065231323242,0.0,0.0
model_0,91,1,0.25949716567993164,9,9,1,0,0.7615448832511902,0.1748363971710205,0.08466076850891113,0.3262492994367931,worker1,worker1,worker1,0,0.1748363971710205,0.0,0.0
model_0,92,1,0.5819387435913086,2,2,1,1,0.9634201526641846,0.2697160243988037,0.3122227191925049,0.5365216229902312,worker1,worker1,worker1,0,0.2697160243988037,0.0,0.0
model_0,93,1,0.2771766185760498,0,0,1,0,0.9875432252883911,0.1809065341949463,0.09627008438110352,0.34732397298038903,worker1,worker1,worker1,0,0.1809065341949463,0.0,0.0
model_0,94,1,0.27251291275024414,2,2,1,0,0.8150209188461304,0.18674874305725098,0.08576416969299316,0.3147159847489331,worker1,worker1,worker1,0,0.18674874305725098,0.0,0.0
model_0,95,1,0.6331996917724609,1,1,1,1,0.9991694688796997,0.27187633514404297,0.36132335662841797,0.5706309736459234,worker1,worker1,worker1,0,0.27187633514404297,0.0,0.0
model_0,96,1,0.7414276599884033,0,0,1,0,0.5243934988975525,0.18068718910217285,0.5607404708862305,0.756298289296357,worker1,worker1,worker1,0,0.18068718910217285,0.0,0.0
model_0,97,1,0.673583984375,9,9,1,0,0.9494518041610718,0.18022370338439941,0.4933602809906006,0.7324406346275825,worker1,worker1,worker1,0,0.18022370338439941,0.0,0.0
model_0,98,1,0.4427220821380615,7,7,1,0,0.7012290358543396,0.17812132835388184,0.2646007537841797,0.5976678473012439,worker1,worker1,worker1,0,0.17812132835388184,0.0,0.0
model_0,99,1,0.7088594436645508,8,8,1,0,0.9871163964271545,0.177748441696167,0.5311110019683838,0.7492472685737657,worker1,worker1,worker1,0,0.177748441696167,0.0,0.0
model_0,100,1,0.8462395668029785,9,9,1,1,0.9992126226425171,0.2723102569580078,0.5739293098449707,0.6782113864200738,worker1,worker1,worker1,0,0.2723102569580078,0.0,0.0
model_0,101,1,0.8350796699523926,4,4,1,2,0.8943790197372437,0.38338136672973633,0.45169830322265625,0.540904442385009,worker1->worker2,worker1,worker2,0,0.27933835983276367,0.10404300689697266,0.0
model_0,102,1,0.656982421875,0,0,1,0,0.8789873719215393,0.18305206298828125,0.47393035888671875,0.7213744890375325,worker1,worker1,worker1,0,0.18305206298828125,0.0,0.0
model_0,103,1,0.9351048469543457,4,3,0,3,0.6664098501205444,0.4673333168029785,0.4677715301513672,0.5002343124141726,worker1->worker2->worker3,worker1,worker3,0,0.2730550765991211,0.07528209686279297,0.11899614334106445
model_0,104,1,1.0345425605773926,3,3,1,2,0.5967389941215515,0.3517024517059326,0.68284010887146,0.6600406159127541,worker1->worker2,worker1,worker2,0,0.2767505645751953,0.0749518871307373,0.0
model_0,105,1,0.688244104385376,0,0,1,0,0.9816777110099792,0.1977691650390625,0.4904749393463135,0.712646772011688,worker1,worker1,worker1,0,0.1977691650390625,0.0,0.0
model_0,106,1,0.2674391269683838,9,9,1,0,0.9960502982139587,0.1829063892364502,0.0845327377319336,0.31608216303341025,worker1,worker1,worker1,0,0.1829063892364502,0.0,0.0
model_0,107,1,0.2760622501373291,1,1,1,0,0.9977147579193115,0.19198298454284668,0.08407926559448242,0.3045663271695301,worker1,worker1,worker1,0,0.19198298454284668,0.0,0.0
model_0,108,1,0.6532740592956543,3,3,1,0,0.7135323882102966,0.18177509307861328,0.471498966217041,0.7217475721068748,worker1,worker1,worker1,0,0.18177509307861328,0.0,0.0
model_0,109,1,0.5393617153167725,4,4,1,1,0.9638243913650513,0.2709534168243408,0.26840829849243164,0.4976406201444847,worker1,worker1,worker1,0,0.2709534168243408,0.0,0.0
model_0,110,1,0.5625505447387695,4,4,1,0,0.8657943606376648,0.17913269996643066,0.38341784477233887,0.6815704799475145,worker1,worker1,worker1,0,0.17913269996643066,0.0,0.0
model_0,111,1,0.5525021553039551,7,7,1,0,0.983635663986206,0.17659783363342285,0.3759043216705322,0.6803671588642604,worker1,worker1,worker1,0,0.17659783363342285,0.0,0.0
model_0,112,1,0.4782686233520508,8,8,1,0,0.9636384844779968,0.17923355102539062,0.29903507232666016,0.6252450144665713,worker1,worker1,worker1,0,0.17923355102539062,0.0,0.0
model_0,113,1,0.9902305603027344,7,7,1,0,0.7584912776947021,0.17904353141784668,0.8111870288848877,0.8191900567448561,worker1,worker1,worker1,0,0.17904353141784668,0.0,0.0
model_0,114,1,0.35427260398864746,4,4,1,1,0.9980751276016235,0.26854920387268066,0.0857234001159668,0.24197016407939287,worker1,worker1,worker1,0,0.26854920387268066,0.0,0.0
model_0,115,1,0.2667536735534668,9,9,1,0,0.8335907459259033,0.18114089965820312,0.08561277389526367,0.3209431861042539,worker1,worker1,worker1,0,0.18114089965820312,0.0,0.0
model_0,116,1,0.7470126152038574,3,5,0,0,0.8700210452079773,0.1802983283996582,0.5667142868041992,0.7586408519346687,worker1,worker1,worker1,0,0.1802983283996582,0.0,0.0
model_0,117,1,0.44472789764404297,1,1,1,0,0.9886882901191711,0.1804804801940918,0.26424741744995117,0.5941777407034917,worker1,worker1,worker1,0,0.1804804801940918,0.0,0.0
model_0,118,1,0.2782928943634033,0,0,1,0,0.8721928000450134,0.18366479873657227,0.09462809562683105,0.34003058483865856,worker1,worker1,worker1,0,0.18366479873657227,0.0,0.0
model_0,119,1,0.6985461711883545,0,0,1,0,0.780890703201294,0.17936253547668457,0.5191836357116699,0.7432345306945765,worker1,worker1,worker1,0,0.17936253547668457,0.0,0.0
model_0,120,1,0.4343593120574951,9,9,1,0,0.9995679259300232,0.18087077140808105,0.25348854064941406,0.5835918181394034,worker1,worker1,worker1,0,0.18087077140808105,0.0,0.0
model_0,121,1,0.2727792263031006,8,8,1,0,0.997249186038971,0.18823671340942383,0.08454251289367676,0.30993017334735284,worker1,worker1,worker1,0,0.18823671340942383,0.0,0.0
model_0,122,1,0.4907054901123047,8,8,1,0,0.9992960691452026,0.18177413940429688,0.3089313507080078,0.6295657108651966,worker1,worker1,worker1,0,0.18177413940429688,0.0,0.0
model_0,123,1,0.4460771083831787,5,5,1,0,0.8365970253944397,0.18172454833984375,0.26435256004333496,0.5926162878016529,worker1,worker1,worker1,0,0.18172454833984375,0.0,0.0
model_0,124,1,0.7101564407348633,6,6,1,0,0.9988961219787598,0.18294167518615723,0.527214765548706,0.7423924297625875,worker1,worker1,worker1,0,0.18294167518615723,0.0,0.0
model_0,125,1,0.4369814395904541,2,2,1,0,0.5510876178741455,0.17934107780456543,0.25764036178588867,0.58959108658563,worker1,worker1,worker1,0,0.17934107780456543,0.0,0.0
model_0,126,1,0.48998427391052246,0,0,1,0,0.9343778491020203,0.18237042427062988,0.3076138496398926,0.6278035153758157,worker1,worker1,worker1,0,0.18237042427062988,0.0,0.0
model_0,127,1,0.2729165554046631,4,4,1,0,0.8598402738571167,0.18831133842468262,0.08460521697998047,0.3100039748579316,worker1,worker1,worker1,0,0.18831133842468262,0.0,0.0
model_0,128,1,0.2824692726135254,1,1,1,0,0.9429910778999329,0.18428730964660645,0.09818196296691895,0.3475845781684423,worker1,worker1,worker1,0,0.18428730964660645,0.0,0.0
model_0,129,1,0.4977564811706543,2,2,1,0,0.7897558808326721,0.18111181259155273,0.31664466857910156,0.6361437380672516,worker1,worker1,worker1,0,0.18111181259155273,0.0,0.0
model_0,130,1,0.26924657821655273,9,9,1,0,0.9883501529693604,0.18474555015563965,0.08450102806091309,0.31384253282115854,worker1,worker1,worker1,0,0.18474555015563965,0.0,0.0
model_0,131,1,0.5257840156555176,0,0,1,1,0.8633118867874146,0.274852991104126,0.2509310245513916,0.4772511470105174,worker1,worker1,worker1,0,0.274852991104126,0.0,0.0
model_0,132,1,0.5159595012664795,2,2,1,2,0.7650042176246643,0.37271904945373535,0.14324045181274414,0.27761956405714916,worker1->worker2,worker1,worker2,0,0.28682446479797363,0.08589458465576172,0.0
model_0,133,1,0.6966466903686523,2,2,1,0,0.6009584069252014,0.18073701858520508,0.5159096717834473,0.7405614336736999,worker1,worker1,worker1,0,0.18073701858520508,0.0,0.0
model_0,134,1,0.47217798233032227,5,5,1,0,0.8475363254547119,0.17973685264587402,0.29244112968444824,0.6193451211790404,worker1,worker1,worker1,0,0.17973685264587402,0.0,0.0
model_0,135,1,0.27036285400390625,5,5,1,0,0.9562845230102539,0.18534064292907715,0.0850222110748291,0.314474454666027,worker1,worker1,worker1,0,0.18534064292907715,0.0,0.0
model_0,136,1,0.2688164710998535,8,8,1,0,0.9990703463554382,0.1844179630279541,0.08439850807189941,0.3139633063650667,worker1,worker1,worker1,0,0.1844179630279541,0.0,0.0
model_0,137,1,0.43012094497680664,8,9,0,0,0.9619832038879395,0.17978596687316895,0.2503349781036377,0.5820106670628106,worker1,worker1,worker1,0,0.17978596687316895,0.0,0.0
model_0,138,1,0.2686271667480469,0,0,1,0,0.926243245601654,0.18425989151000977,0.08436727523803711,0.31406829122821966,worker1,worker1,worker1,0,0.18425989151000977,0.0,0.0
model_0,139,1,0.5773911476135254,1,1,1,1,0.926430344581604,0.2746129035949707,0.3027782440185547,0.5243901734032441,worker1,worker1,worker1,0,0.2746129035949707,0.0,0.0
model_0,140,1,0.78434157371521,1,1,1,0,0.942547082901001,0.18261456489562988,0.6017270088195801,0.7671746965666566,worker1,worker1,worker1,0,0.18261456489562988,0.0,0.0
model_0,141,1,0.6617240905761719,3,3,1,0,0.9676697254180908,0.1875455379486084,0.4741785526275635,0.7165804591074959,worker1,worker1,worker1,0,0.1875455379486084,0.0,0.0
model_0,142,1,0.5467252731323242,3,5,0,1,0.7490439414978027,0.27426862716674805,0.27245664596557617,0.49834287777589775,worker1,worker1,worker1,0,0.27426862716674805,0.0,0.0
model_0,143,1,0.6894423961639404,7,4,0,3,0.8511894345283508,0.511925458908081,0.17751693725585938,0.25747899787359196,worker1->worker2->worker3,worker1,worker3,0,0.2863590717315674,0.10806059837341309,0.11750578880310059
model_0,144,1,0.270751953125,9,9,1,0,0.9986714124679565,0.18709826469421387,0.08365368843078613,0.3089679962240757,worker1,worker1,worker1,0,0.18709826469421387,0.0,0.0
model_0,145,1,0.817357063293457,9,9,1,0,0.9800524711608887,0.1864302158355713,0.6309268474578857,0.7719109258267498,worker1,worker1,worker1,0,0.1864302158355713,0.0,0.0
model_0,146,1,0.542212724685669,6,6,1,1,0.8876956105232239,0.275423526763916,0.26678919792175293,0.49203787697239254,worker1,worker1,worker1,0,0.275423526763916,0.0,0.0
model_0,147,1,0.2858400344848633,7,7,1,0,0.9951772689819336,0.18888139724731445,0.09695863723754883,0.33920593877721245,worker1,worker1,worker1,0,0.18888139724731445,0.0,0.0
