model_instance_id,sample_index,batch_size,inference_time_sec,predicted_class,true_class,correct,exit_id,confidence,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker2_compute_time_sec,worker3_compute_time_sec
model_0,47,1,0.5854611396789551,8,8,1,0,0.9363492727279663,0.428070068359375,0.15739107131958008,0.26883265284846647,worker1,worker1,worker1,0,0.428070068359375,0.0,0.0
model_0,48,1,0.6138722896575928,5,5,1,0,0.9770979881286621,0.44651126861572266,0.16736102104187012,0.27263165948608165,worker1,worker1,worker1,0,0.44651126861572266,0.0,0.0
model_0,49,1,0.569655179977417,9,9,1,0,0.9812701940536499,0.465390682220459,0.10426449775695801,0.18303089556930105,worker1,worker1,worker1,0,0.465390682220459,0.0,0.0
model_0,50,1,0.5586221218109131,7,7,1,0,0.9988584518432617,0.46331334114074707,0.09530878067016602,0.17061404650642692,worker1,worker1,worker1,0,0.46331334114074707,0.0,0.0
model_0,51,1,0.8677694797515869,6,6,1,1,0.9831031560897827,0.7795989513397217,0.08817052841186523,0.10160593391358437,worker1,worker1,worker1,0,0.7795989513397217,0.0,0.0
model_0,52,1,0.6090428829193115,9,9,1,0,0.9997228980064392,0.44971251487731934,0.1593303680419922,0.2616077989094586,worker1,worker1,worker1,0,0.44971251487731934,0.0,0.0
model_0,53,1,0.5667374134063721,6,4,0,0,0.8917175531387329,0.4704606533050537,0.09627676010131836,0.16987895597477398,worker1,worker1,worker1,0,0.4704606533050537,0.0,0.0
model_0,54,1,1.4380052089691162,5,5,1,2,0.67513108253479,1.211430549621582,0.22657465934753418,0.15756177928587758,worker1->worker2,worker1,worker2,0,0.8049900531768799,0.40644049644470215,0.0
model_0,55,1,0.5215826034545898,3,5,0,0,0.7505096197128296,0.432293176651001,0.08928942680358887,0.17118942658784939,worker1,worker1,worker1,0,0.432293176651001,0.0,0.0
model_0,56,1,0.8858282566070557,2,2,1,1,0.8892104029655457,0.7957322597503662,0.09009599685668945,0.10170819928659729,worker1,worker1,worker1,0,0.7957322597503662,0.0,0.0
model_0,57,1,0.5541040897369385,0,0,1,0,0.9378238320350647,0.4644899368286133,0.0896141529083252,0.16172801206154175,worker1,worker1,worker1,0,0.4644899368286133,0.0,0.0
model_0,58,1,1.3050847053527832,3,3,1,2,0.84502774477005,1.1586453914642334,0.1464393138885498,0.1122067504798205,worker1->worker2,worker1,worker2,0,0.7641894817352295,0.3944559097290039,0.0
model_0,59,1,0.564434289932251,0,0,1,0,0.8715053200721741,0.45523786544799805,0.10919642448425293,0.1934617127838916,worker1,worker1,worker1,0,0.45523786544799805,0.0,0.0
model_0,60,1,0.6012585163116455,1,1,1,0,0.9997147917747498,0.43775296211242676,0.16350555419921875,0.2719388578514042,worker1,worker1,worker1,0,0.43775296211242676,0.0,0.0
model_0,61,1,0.9338836669921875,0,0,1,1,0.8244485855102539,0.7626886367797852,0.17119503021240234,0.18331515611979804,worker1,worker1,worker1,0,0.7626886367797852,0.0,0.0
model_0,62,1,0.5996718406677246,3,5,0,0,0.7269309163093567,0.43610143661499023,0.16357040405273438,0.27276652488901504,worker1,worker1,worker1,0,0.43610143661499023,0.0,0.0
model_0,63,1,0.6326801776885986,9,1,0,0,0.9705944657325745,0.46176910400390625,0.17091107368469238,0.27013818310080484,worker1,worker1,worker1,0,0.46176910400390625,0.0,0.0
model_0,64,1,0.5763113498687744,3,2,0,0,0.809838593006134,0.4782087802886963,0.09810256958007812,0.17022494802924842,worker1,worker1,worker1,0,0.4782087802886963,0.0,0.0
model_0,65,1,0.5673704147338867,8,8,1,0,0.9419275522232056,0.47062158584594727,0.09674882888793945,0.17052145542928507,worker1,worker1,worker1,0,0.47062158584594727,0.0,0.0
model_0,66,1,0.5686821937561035,6,6,1,0,0.978967010974884,0.47406673431396484,0.09461545944213867,0.1663766871566887,worker1,worker1,worker1,0,0.47406673431396484,0.0,0.0
model_0,67,1,0.8901112079620361,0,0,1,1,0.9808736443519592,0.7988486289978027,0.0912625789642334,0.10252941222163087,worker1,worker1,worker1,0,0.7988486289978027,0.0,0.0
model_0,68,1,1.4090964794158936,7,7,1,2,0.798653781414032,1.2007310390472412,0.20836544036865234,0.14787166344708003,worker1->worker2,worker1,worker2,0,0.779634952545166,0.4210960865020752,0.0
model_0,69,1,0.540191650390625,7,7,1,0,0.9798845052719116,0.45218729972839355,0.08800435066223145,0.16291320052539404,worker1,worker1,worker1,0,0.45218729972839355,0.0,0.0
model_0,70,1,0.6228139400482178,3,3,1,0,0.9387328624725342,0.4624648094177246,0.16034913063049316,0.2574591227326721,worker1,worker1,worker1,0,0.4624648094177246,0.0,0.0
model_0,71,1,0.5688683986663818,8,8,1,0,0.8882266879081726,0.4727058410644531,0.09616255760192871,0.16904183432823122,worker1,worker1,worker1,0,0.4727058410644531,0.0,0.0
model_0,72,1,0.6177053451538086,0,0,1,0,0.9761949181556702,0.4555978775024414,0.1621074676513672,0.26243494397964523,worker1,worker1,worker1,0,0.4555978775024414,0.0,0.0
model_0,73,1,0.5306046009063721,0,0,1,0,0.7780067920684814,0.4417989253997803,0.0888056755065918,0.1673669533865614,worker1,worker1,worker1,0,0.4417989253997803,0.0,0.0
model_0,74,1,0.8708782196044922,3,3,1,1,0.6968875527381897,0.7833607196807861,0.08751749992370605,0.10049338467030669,worker1,worker1,worker1,0,0.7833607196807861,0.0,0.0
model_0,75,1,0.630183219909668,2,2,1,0,0.8815227746963501,0.45981311798095703,0.17037010192871094,0.2703501085813301,worker1,worker1,worker1,0,0.45981311798095703,0.0,0.0
model_0,76,1,0.5955491065979004,6,6,1,0,0.8880908489227295,0.5030965805053711,0.0924525260925293,0.15523913153134974,worker1,worker1,worker1,0,0.5030965805053711,0.0,0.0
model_0,77,1,0.9314610958099365,2,2,1,1,0.9686428904533386,0.7762622833251953,0.1551988124847412,0.16661867380493295,worker1,worker1,worker1,0,0.7762622833251953,0.0,0.0
model_0,78,1,0.5677926540374756,3,2,0,0,0.7946435213088989,0.47981715202331543,0.08797550201416016,0.1549430084883655,worker1,worker1,worker1,0,0.47981715202331543,0.0,0.0
model_0,79,1,0.6191139221191406,2,2,1,0,0.9469913244247437,0.4602980613708496,0.15881586074829102,0.2565212234360463,worker1,worker1,worker1,0,0.4602980613708496,0.0,0.0
model_0,80,1,0.521735429763794,1,1,1,0,0.7194088697433472,0.42186641693115234,0.0998690128326416,0.19141696564071842,worker1,worker1,worker1,0,0.42186641693115234,0.0,0.0
model_0,81,1,1.4837212562561035,5,7,0,2,0.7490314841270447,1.2839770317077637,0.19974422454833984,0.1346238208195234,worker1->worker2,worker1,worker2,0,0.8536574840545654,0.43031954765319824,0.0
model_0,82,1,1.4356298446655273,2,5,0,2,0.8081602454185486,1.177781343460083,0.25784850120544434,0.17960653448627478,worker1->worker2,worker1,worker2,0,0.7520873546600342,0.42569398880004883,0.0
model_0,83,1,0.9412202835083008,3,4,0,1,0.7884922027587891,0.7797188758850098,0.16150140762329102,0.1715872580022514,worker1,worker1,worker1,0,0.7797188758850098,0.0,0.0
model_0,84,1,0.5911240577697754,1,1,1,0,0.9998075366020203,0.45654797554016113,0.13457608222961426,0.22766131823047456,worker1,worker1,worker1,0,0.45654797554016113,0.0,0.0
model_0,85,1,1.3655118942260742,3,3,1,2,0.9083828926086426,1.2134981155395508,0.15201377868652344,0.11132365769152065,worker1->worker2,worker1,worker2,0,0.8019006252288818,0.41159749031066895,0.0
model_0,86,1,0.5613081455230713,4,6,0,0,0.8347752690315247,0.4733314514160156,0.08797669410705566,0.15673511031106102,worker1,worker1,worker1,0,0.4733314514160156,0.0,0.0
model_0,87,1,0.5634689331054688,9,9,1,0,0.7036933302879333,0.4702425003051758,0.09322643280029297,0.1654508834879155,worker1,worker1,worker1,0,0.4702425003051758,0.0,0.0
model_0,88,1,0.8980612754821777,2,2,1,1,0.892536997795105,0.8108305931091309,0.08723068237304688,0.09713221664770244,worker1,worker1,worker1,0,0.8108305931091309,0.0,0.0
model_0,89,1,0.8919594287872314,2,2,1,1,0.9398937225341797,0.8028120994567871,0.08914732933044434,0.09994549802747765,worker1,worker1,worker1,0,0.8028120994567871,0.0,0.0
model_0,90,1,0.6026277542114258,4,4,1,0,0.9602352976799011,0.4554121494293213,0.1472156047821045,0.24428945356946738,worker1,worker1,worker1,0,0.4554121494293213,0.0,0.0
model_0,91,1,0.5626320838928223,1,1,1,0,0.9721041917800903,0.4724149703979492,0.09021711349487305,0.160348327224188,worker1,worker1,worker1,0,0.4724149703979492,0.0,0.0
model_0,92,1,0.5817880630493164,1,1,1,0,0.9392309784889221,0.48783278465270996,0.09395527839660645,0.16149399474468445,worker1,worker1,worker1,0,0.48783278465270996,0.0,0.0
model_0,93,1,0.56174635887146,6,6,1,0,0.7092422842979431,0.4717903137207031,0.08995604515075684,0.1601364098406925,worker1,worker1,worker1,0,0.4717903137207031,0.0,0.0
model_0,94,1,1.8740785121917725,3,3,1,3,0.5499005317687988,1.5697810649871826,0.30429744720458984,0.16237177109976458,worker1->worker2->worker3,worker1,worker3,0,0.8155770301818848,0.42531633377075195,0.3288877010345459
model_0,95,1,0.5649240016937256,5,5,1,0,0.9451159238815308,0.4655036926269531,0.09942030906677246,0.1759888210957504,worker1,worker1,worker1,0,0.4655036926269531,0.0,0.0
model_0,96,1,0.562258243560791,3,3,1,0,0.9206173419952393,0.46906113624572754,0.09319710731506348,0.16575498604492592,worker1,worker1,worker1,0,0.46906113624572754,0.0,0.0
model_0,97,1,1.3482542037963867,2,7,0,2,0.7041317820549011,1.1946947574615479,0.15355944633483887,0.11389502506459784,worker1->worker2,worker1,worker2,0,0.7954554557800293,0.39923930168151855,0.0
model_0,98,1,0.983492374420166,4,7,0,1,0.7183252573013306,0.820232629776001,0.16325974464416504,0.166000010666496,worker1,worker1,worker1,0,0.820232629776001,0.0,0.0
model_0,99,1,0.5811269283294678,7,7,1,0,0.9014183282852173,0.4860830307006836,0.09504389762878418,0.16355101268840083,worker1,worker1,worker1,0,0.4860830307006836,0.0,0.0
model_0,100,1,0.569359540939331,2,2,1,0,0.5063552260398865,0.4791386127471924,0.09022092819213867,0.1584603782054691,worker1,worker1,worker1,0,0.4791386127471924,0.0,0.0
model_0,101,1,1.7883999347686768,0,0,1,3,0.3816167712211609,1.514136791229248,0.2742631435394287,0.1533567174810391,worker1->worker2->worker3,worker1,worker3,0,0.8096933364868164,0.3910496234893799,0.31339383125305176
model_0,102,1,0.5654189586639404,1,1,1,0,0.9754301905632019,0.4652981758117676,0.10012078285217285,0.177073621812671,worker1,worker1,worker1,0,0.4652981758117676,0.0,0.0
model_0,103,1,0.6327407360076904,1,1,1,0,0.9523857235908508,0.4724001884460449,0.1603405475616455,0.2534063929142958,worker1,worker1,worker1,0,0.4724001884460449,0.0,0.0
model_0,104,1,0.5804238319396973,7,7,1,0,0.8398817777633667,0.47986268997192383,0.10056114196777344,0.1732546743156838,worker1,worker1,worker1,0,0.47986268997192383,0.0,0.0
model_0,105,1,1.7358384132385254,6,2,0,3,0.47130584716796875,1.5377507209777832,0.1980876922607422,0.11411643546427412,worker1->worker2->worker3,worker1,worker3,0,0.8352048397064209,0.3919699192047119,0.3105759620666504
model_0,106,1,0.5590894222259521,8,8,1,0,0.9871511459350586,0.46622371673583984,0.0928657054901123,0.16610170358862786,worker1,worker1,worker1,0,0.46622371673583984,0.0,0.0
model_0,107,1,0.5434885025024414,1,1,1,0,0.998626708984375,0.44788599014282227,0.09560251235961914,0.1759053078757442,worker1,worker1,worker1,0,0.44788599014282227,0.0,0.0
model_0,108,1,1.3596794605255127,0,0,1,2,0.893028736114502,1.197868824005127,0.16181063652038574,0.11900645793225878,worker1->worker2,worker1,worker2,0,0.7903807163238525,0.4074881076812744,0.0
model_0,109,1,0.603583812713623,4,4,1,0,0.9690199494361877,0.4705319404602051,0.13305187225341797,0.22043644884251706,worker1,worker1,worker1,0,0.4705319404602051,0.0,0.0
model_0,110,1,0.5558774471282959,4,4,1,0,0.8071903586387634,0.4626460075378418,0.0932314395904541,0.16771941382420644,worker1,worker1,worker1,0,0.4626460075378418,0.0,0.0
model_0,111,1,0.5691208839416504,5,3,0,0,0.7672160863876343,0.4782447814941406,0.09087610244750977,0.1596780315248929,worker1,worker1,worker1,0,0.4782447814941406,0.0,0.0
model_0,112,1,0.5639529228210449,9,9,1,0,0.9817643761634827,0.47276735305786133,0.0911855697631836,0.1616900384291808,worker1,worker1,worker1,0,0.47276735305786133,0.0,0.0
model_0,113,1,1.7428679466247559,1,1,1,3,0.6098158955574036,1.560209035873413,0.18265891075134277,0.10480364338851986,worker1->worker2->worker3,worker1,worker3,0,0.8130536079406738,0.42004966735839844,0.3271057605743408
model_0,114,1,0.9064607620239258,6,6,1,1,0.5470981597900391,0.7421362400054932,0.16432452201843262,0.18128145078396157,worker1,worker1,worker1,0,0.7421362400054932,0.0,0.0
model_0,115,1,0.9484133720397949,2,2,1,1,0.9304412603378296,0.7740204334259033,0.1743929386138916,0.18387861638730055,worker1,worker1,worker1,0,0.7740204334259033,0.0,0.0
model_0,116,1,0.9744315147399902,5,5,1,1,0.9952795505523682,0.8028771877288818,0.1715543270111084,0.17605580732565349,worker1,worker1,worker1,0,0.8028771877288818,0.0,0.0
model_0,117,1,1.00374436378479,8,8,1,1,0.7227938175201416,0.8256962299346924,0.17804813385009766,0.1773839438347994,worker1,worker1,worker1,0,0.8256962299346924,0.0,0.0
model_0,118,1,0.6756668090820312,8,8,1,0,0.9931837916374207,0.5048971176147461,0.17076969146728516,0.2527424599993225,worker1,worker1,worker1,0,0.5048971176147461,0.0,0.0
model_0,119,1,0.5743815898895264,5,5,1,0,0.9887867569923401,0.48460936546325684,0.08977222442626953,0.15629370092369407,worker1,worker1,worker1,0,0.48460936546325684,0.0,0.0
model_0,120,1,0.6447792053222656,0,0,1,0,0.9823117256164551,0.4871547222137451,0.1576244831085205,0.24446272740718827,worker1,worker1,worker1,0,0.4871547222137451,0.0,0.0
model_0,121,1,1.0214672088623047,4,4,1,1,0.6727431416511536,0.8440840244293213,0.1773831844329834,0.17365529005140576,worker1,worker1,worker1,0,0.8440840244293213,0.0,0.0
model_0,122,1,0.5720465183258057,5,5,1,0,0.8500989675521851,0.4778425693511963,0.09420394897460938,0.16467882585897686,worker1,worker1,worker1,0,0.4778425693511963,0.0,0.0
model_0,123,1,0.886638879776001,0,8,0,1,0.9529512524604797,0.794400691986084,0.09223818778991699,0.10403129153688805,worker1,worker1,worker1,0,0.794400691986084,0.0,0.0
model_0,124,1,0.5859439373016357,5,5,1,0,0.8742801547050476,0.4951753616333008,0.09076857566833496,0.1549100005818621,worker1,worker1,worker1,0,0.4951753616333008,0.0,0.0
model_0,125,1,0.5794923305511475,7,7,1,0,0.9934514760971069,0.48757243156433105,0.0919198989868164,0.15862142454826383,worker1,worker1,worker1,0,0.48757243156433105,0.0,0.0
model_0,126,1,0.5899169445037842,3,3,1,0,0.8864932060241699,0.4999234676361084,0.08999347686767578,0.15255279189068707,worker1,worker1,worker1,0,0.4999234676361084,0.0,0.0
model_0,127,1,0.6631436347961426,4,3,0,0,0.8649475574493408,0.5041894912719727,0.15895414352416992,0.2396979103524595,worker1,worker1,worker1,0,0.5041894912719727,0.0,0.0
model_0,128,1,0.6124184131622314,0,2,0,0,0.8054611682891846,0.5130822658538818,0.09933614730834961,0.16220307092895192,worker1,worker1,worker1,0,0.5130822658538818,0.0,0.0
model_0,129,1,0.6730754375457764,0,0,1,0,0.9949136972427368,0.5251524448394775,0.14792299270629883,0.21977178850214465,worker1,worker1,worker1,0,0.5251524448394775,0.0,0.0
model_0,130,1,1.4442861080169678,2,2,1,2,0.939241886138916,1.2562203407287598,0.188065767288208,0.13021365105174754,worker1->worker2,worker1,worker2,0,0.7968602180480957,0.45936012268066406,0.0
model_0,131,1,0.9566860198974609,1,9,0,1,0.9400871396064758,0.7791333198547363,0.1775527000427246,0.18559140235137436,worker1,worker1,worker1,0,0.7791333198547363,0.0,0.0
model_0,132,1,0.5806560516357422,4,4,1,0,0.9951831698417664,0.4922785758972168,0.08837747573852539,0.1522027980067733,worker1,worker1,worker1,0,0.4922785758972168,0.0,0.0
model_0,133,1,0.5911877155303955,9,9,1,0,0.949039101600647,0.49816036224365234,0.09302735328674316,0.15735670894866594,worker1,worker1,worker1,0,0.49816036224365234,0.0,0.0
model_0,134,1,0.5924544334411621,8,7,0,0,0.748436689376831,0.501690149307251,0.09076428413391113,0.15320044717485454,worker1,worker1,worker1,0,0.501690149307251,0.0,0.0
model_0,135,1,0.6775918006896973,7,7,1,0,0.7599820494651794,0.5064787864685059,0.1711130142211914,0.2525311168863339,worker1,worker1,worker1,0,0.5064787864685059,0.0,0.0
model_0,136,1,0.6211137771606445,1,1,1,0,0.9206913113594055,0.4415769577026367,0.1795368194580078,0.28905625033587445,worker1,worker1,worker1,0,0.4415769577026367,0.0,0.0
model_0,137,1,0.6534562110900879,2,2,1,0,0.9090138673782349,0.48266172409057617,0.17079448699951172,0.261370974980243,worker1,worker1,worker1,0,0.48266172409057617,0.0,0.0
model_0,138,1,0.6268355846405029,5,5,1,0,0.9712018966674805,0.5195815563201904,0.1072540283203125,0.17110392413638076,worker1,worker1,worker1,0,0.5195815563201904,0.0,0.0
model_0,139,1,0.6103110313415527,0,0,1,0,0.9841357469558716,0.4833641052246094,0.12694692611694336,0.20800365649281397,worker1,worker1,worker1,0,0.4833641052246094,0.0,0.0
model_0,140,1,0.6434073448181152,4,4,1,0,0.9299773573875427,0.5187036991119385,0.12470364570617676,0.19381756629065094,worker1,worker1,worker1,0,0.5187036991119385,0.0,0.0
model_0,141,1,1.7960803508758545,2,2,1,3,0.5012149214744568,1.5552854537963867,0.24079489707946777,0.13406688457008323,worker1->worker2->worker3,worker1,worker3,0,0.7864618301391602,0.4178907871246338,0.3509328365325928
model_0,142,1,0.5115656852722168,9,9,1,0,0.9815976619720459,0.4177818298339844,0.09378385543823242,0.18332710370971755,worker1,worker1,worker1,0,0.4177818298339844,0.0,0.0
model_0,143,1,0.5946478843688965,4,2,0,0,0.8743557333946228,0.5041217803955078,0.09052610397338867,0.15223480374350376,worker1,worker1,worker1,0,0.5041217803955078,0.0,0.0
model_0,144,1,0.5936887264251709,7,7,1,0,0.9754882454872131,0.48989415168762207,0.10379457473754883,0.17482995737940998,worker1,worker1,worker1,0,0.48989415168762207,0.0,0.0
model_0,145,1,0.5966427326202393,5,3,0,0,0.9425883293151855,0.5062093734741211,0.09043335914611816,0.15157036900284954,worker1,worker1,worker1,0,0.5062093734741211,0.0,0.0
model_0,146,1,0.5776464939117432,0,7,0,0,0.8278810381889343,0.4905428886413574,0.08710360527038574,0.1507905028221188,worker1,worker1,worker1,0,0.4905428886413574,0.0,0.0
